name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-60,60-70,70-80,80-90,90-100,100-110,110-120,120-130,130-140,140-150,150-160,160-170,170-180,180-190,190-200,200-210,210-220,220-230,230-240,240-250,250-260,260-270,270-280,280-290,290-300,300-310,310-320,320-330,330-340,340-350,350-360,360-370,370-380,380-390,390-400
D6d0S1-F0d06-Vc45-MJ005-K03,1,0.06,45.0,J005,3,39.4537092093238,11.206161959929199,26.8695919432047,4.702077184799768,3.80255726623954,1834416.7302064453,82774006.21542041,1013496134.3055242,395125068.05712986,28647439.383776464,4417327.386440233,25553055.41775348,28413387.523793496,2795583.918823499,4248966.803552099,37238441.36186846,46585871.25927028,2098915.208518864,1585413.554885347,1729999.6996692212,4940026.176493311,1733482.0771108922,14399786.93713121,2086201.9633742697,3993450.2365128295,4883542.016174318,2379672.2059577107,1273032.990551818,1974990.2215844328,852715.0027781666,1862399.3177385319,714899.0503036545,1705590.8521749666,544684.4653847604,2160116.021125055,577320.0991475864,1113812.171481203,401624.5680164311,1154318.412830664,307530.4417052858
D6d0S1-F0d06-Vc45-MJ006-K03,1,0.06,45.0,J006,3,38.1770012586316,9.90266737632344,25.009205882761,4.55735709972152,3.6547652292841,3300453.5611565537,93523845.8819164,1079981985.6254165,426086913.6261274,21792517.343557514,3323149.656925492,22488707.28374895,22638442.55247333,2247884.742537374,4111717.9838390257,28274236.3792896,38188472.99057597,2038424.8477584862,1046711.3447687848,1675980.3171096516,4139213.2151559424,742800.1940019404,12948775.140857086,1213242.8161887946,1715729.196024103,3306049.8517630883,1318440.9507379057,826770.9539185873,1229333.5272109702,478703.0889232065,920749.5623501485,532661.7392159542,1032093.5087605369,370474.14475667663,1171448.1103909265,410447.40559649735,1234035.4750914457,298636.390356458,504522.9220829708,234460.8054157085
D6d0S1-F0d06-Vc45-MJ007-K04,1,0.06,45.0,J007,4,46.729693986642,18.4553601043339,27.2573863736124,4.88695235551003,3.99838619256716,1852611.1564414368,79956760.1722935,914814009.2598984,395901044.1200793,28324180.153786864,7287446.623947692,25877167.09224861,32108294.468547035,5192192.074012973,5704327.011314573,32070819.779725924,34345030.45864655,2633529.049768472,2155232.409250352,2720266.4095705654,4616890.3367920015,2132686.8821691414,18033281.56746359,2526418.83656948,5445251.7582326215,7448100.480612564,3623030.89629128,1846096.227352981,1327864.8962790384,987426.6863652902,1390902.2489433328,804507.6186329643,1530585.3250929872,728072.6697177836,1364316.2920235884,655374.8755975349,1030079.2822453296,407355.16187315976,591837.0928419853,260405.9136190509
D6d0S1-F0d06-Vc45-MJ008-K04,1,0.06,45.0,J008,4,44.4606679582776,16.1863340759695,28.9671059452473,5.15754745967628,4.01843515435353,3844492.9112141794,93747281.55948365,854552234.8707383,419597336.91767764,24340915.03569209,7471859.609761641,23176992.798871085,23341657.02407578,1886633.184105083,4776319.915294576,30717975.32413473,37214315.84325109,2381231.0585762737,1042655.4946908712,2052834.887602494,3523788.252238637,766170.4785366417,16416362.813386114,1498471.633883307,1949815.021891697,3529854.707876916,1732251.3342985788,1110912.5066439044,1314617.43387737,625075.8312249332,888505.8929603463,496219.5422347939,574114.8017195236,427958.1652731515,602558.0399558485,351717.20480734203,1389747.1638945278,353501.78416421794,1316576.6763158892,371335.5119438233
D6d0S1-F0d06-Vc45-MJ009-K05,1,0.06,45.0,J009,5,42.2388861094496,13.966292123522699,24.983612100199398,4.664124905805831,3.8379619556332796,3615719.752913088,82729334.53412127,934974157.3048806,470185575.26521814,34011070.53015378,11036573.343738452,28756275.669395223,36511795.66668199,4948233.2442931235,5868970.300522141,29809642.872203384,42487939.08034775,2985592.186533775,1361876.90745271,2255346.382230357,4864133.763534692,1564689.2173540168,14924545.564920455,1865462.9530455675,1784349.7758491088,4009395.515973682,1543916.5360394253,1369190.9267691935,1205285.621756377,666005.2128626007,1179219.2306706943,694517.2597955832,1690209.808902554,710849.7039925399,1457329.0874769432,576254.5901798492,765274.6222819225,327782.6136391479,667576.4771801962,308888.6319781577
D6d0S1-F0d06-Vc45-MJ010-K05,1,0.06,45.0,J010,5,44.4700038532849,16.1956699709767,25.786601524999103,4.87264227867331,3.99895330369448,3842576.686317863,107007397.68828252,1229857021.8323874,484069312.6934256,25146650.533943433,4919394.260979477,20530584.12049984,26383142.298092395,1723642.4054028988,4288526.761719552,27668698.177470565,35942892.87571449,2696689.5978724137,835440.7508165677,1507071.810825379,3470188.2925860155,946805.0617246905,14914866.503066352,1140954.701900148,1580194.8074234866,3155056.3919841037,966733.0224156523,1148048.0689169737,1088484.9608276568,611644.2708276573,1121571.809265642,494490.3450212074,974223.01599693,586398.2076490724,791072.6904946936,693953.8366273219,729758.4543808613,397651.57514977077,1126640.8330661093,268377.60036688845
D6d0S1-F0d06-Vc60-MJ001-K01,1,0.06,60.0,J001,1,42.561921288431705,14.2875874061235,34.2370037958283,4.814661226236058,3.8358882911358303,1302656.311951751,46892287.03375245,520563786.8056817,508441659.40377736,97140905.54415847,3621730.443675941,8948155.773407012,32153015.07670184,2773491.552565353,15241425.790883634,9650156.706557574,20194766.9238541,1192531.714756625,1341348.065699599,1834618.4174057143,2035970.7397609737,475183.7801568221,5292618.590145454,1904631.629961381,2023273.6559775327,2097054.292187352,1352963.8731487491,501612.07284493104,1092872.7523640888,359815.1486914612,1260268.0506527857,363342.81452172366,1294109.4599636295,307996.7545152519,1145526.0518665926,263829.50089176506,1188829.6971551045,250538.24472877604,625761.6338644044,173881.58097154682
D6d0S1-F0d06-Vc60-MJ002-K01,1,0.06,60.0,J002,1,42.4309510101562,14.156617127848001,26.9235125807399,4.85205589338611,3.88207714939396,1765127.134334023,44393422.88486491,548279502.7985121,274394613.34952474,71481305.36004032,2590271.4510370987,6549375.361483762,19197353.386365496,2068040.4294386685,13435426.435076576,8072067.866752703,20655375.96524606,1011005.659114529,833633.0204187798,1826575.930908868,1822234.6767478432,623167.1725553629,6310679.738642679,1020859.4436122256,1455774.9866403127,1648007.5787894959,1123783.139543684,474772.1639223513,1350707.9307619284,416613.5447229632,1388404.363208718,369930.17109813757,844749.0678992241,411963.8535663857,1251250.935432603,410329.0535007543,1476666.661858354,275950.1780045922,677676.8462260982,207520.49672035113
D6d0S1-F0d06-Vc60-MJ003-K02,1,0.06,60.0,J003,2,43.950281029703,15.6759471473949,24.4799392517743,4.65741898992333,3.93078924538978,3127352.0971941273,46373739.11809805,576595604.0655633,267134201.88487408,78284740.31312819,3480583.039025946,7232035.536028185,19899242.204958986,2525565.1719215657,13275959.8153469,8423291.944210026,21628597.844352834,1239177.232781354,944277.039614231,1983642.6661663686,2100964.909910498,715503.1622042656,6785117.4098629765,1292290.7520118523,1472062.0563526815,1781852.655036846,1384421.9962079418,531747.3222983234,1132442.829244665,626154.5919237799,919219.2953829587,587208.0564122988,1769262.0595450834,600350.9214013341,1497746.9913124875,651709.259121808,975552.6956893158,462285.5146652035,1314172.9129663592,316665.03584669554
D6d0S1-F0d06-Vc60-MJ004-K02,1,0.06,60.0,J004,2,44.06590235332981,15.7915684710217,31.498296562467605,4.90814657954288,3.9422346909573998,2012083.4695753842,46395306.0881599,644382679.2457374,309639864.71232766,77955760.12283248,2720014.222514885,6584886.966345487,18888687.78213739,2114178.0669035255,12706100.661576668,8526887.43426368,19378828.85571817,1212946.366929328,1513658.6309402003,2030621.842588293,2109676.287912333,694818.8620609102,7147853.102489023,1194438.6754142656,1566535.8009038968,1716736.6560708273,1506542.1247785506,544886.4594874821,1023630.5742523405,598661.4310977064,1868939.3956860881,490494.92711398384,1303474.0626467115,574662.3045962449,1528768.5747736404,442627.51483909367,1112114.659463825,365873.7298181868,677826.407915281,276577.9600686762
D6d0S1-F0d06-Vc60-MJ005-K03,1,0.06,60.0,J005,3,43.7136691019343,15.4393352196262,29.0438074907225,4.99393060103626,3.97390328599542,2001407.478141556,42819321.56202429,623088181.5360867,360767585.43949926,73883443.15894563,3689245.8770686407,8003843.842060895,24116578.14269628,2470738.09975126,14620048.4721269,7942030.626173709,17828187.02548307,1387886.7901374807,1576154.2386094334,2217219.2516460563,2184076.8469067886,929285.578741302,7688682.730510238,1623288.6462814454,1978384.6452051315,2047187.4622214304,1395391.6093314895,719736.6491605784,1196710.059862002,596198.1517745244,1209554.897919761,412161.41994850175,1992400.7603753826,797366.730646434,1170377.260722195,471167.6462641794,1140550.6860705807,318545.054916023,696055.7934651503,228708.43821624602
D6d0S1-F0d06-Vc60-MJ006-K03,1,0.06,60.0,J006,3,39.6330678340312,11.3587339517231,24.232584959619004,4.58866726948653,3.67275249781134,3644110.7844386273,43366765.83033246,690129327.7123164,345405038.3424528,65210378.8750725,2327256.207470926,5800371.33140188,17896173.799268696,1783211.9833170015,11616032.836977445,8404175.896629358,19919526.343814164,1260102.1433744882,1146080.3745335164,2184490.5414764783,1804043.3068234385,680207.5710358178,6773844.775617426,1174052.2462062023,1513264.953781871,1828081.1488567253,1226360.6004478752,618507.6112489848,1391270.5162129116,544383.755622901,1260319.7633105223,565495.5221996034,846149.6727999595,498439.15400075115,851569.2205889723,476107.9890530286,739546.7440836056,476279.3240153487,1187288.6859816413,301956.95852372673
D6d0S1-F0d06-Vc60-MJ007-K04,1,0.06,60.0,J007,4,42.4171363527007,14.1428024703925,25.6266497973496,4.62765538656941,3.83316761149921,4186709.474767069,43300793.987404905,677773997.3381048,466830160.9670422,53537322.22042978,4157561.070850582,5687242.171406689,17779717.309512187,1919575.325378949,10966964.613385074,7914299.875009409,16985625.97954329,1190015.1102732809,1518853.4814237347,2402739.051061206,1743485.8334615475,638445.7781221904,6730667.572636325,936851.9929943028,1476439.2414259696,1538881.5063128069,1187323.7418217054,377200.1162518115,868574.4741102429,341324.94570601045,882898.5777860774,318525.4455806962,1019751.9689266236,309018.2734949371,860090.1997964731,305560.704392917,727951.7784079863,254782.4545872589,471688.6334908224,181902.76045552164
D6d0S1-F0d06-Vc60-MJ008-K04,1,0.06,60.0,J008,4,42.794758685489,14.5204248031809,27.5190188301158,4.81660756074398,3.8488794480265702,3095870.3441972793,41746128.46808554,721063406.484588,515085010.5792411,55099640.76035999,4285345.49510516,5390353.68553838,15240879.914252104,2591491.6058316827,10502215.92977864,8035129.799664672,16590276.294822086,1352674.1267378659,1698572.5101862587,2599694.8459654683,1945654.4496011944,780571.387402005,7172379.007723917,1068918.7653196282,1717590.918062067,1537310.828963687,1171177.5862542724,412177.38444452407,966765.7182940436,480346.7603641027,1021605.3531047,490598.34610386146,1386862.2733350731,388087.7981172515,1765968.7522555648,358443.37993126287,1087132.2236373066,239120.42122955245,491636.0547116021,200401.774053232
D6d0S1-F0d06-Vc60-MJ009-K05,1,0.06,60.0,J009,5,42.938445527179105,14.664111644870903,26.0944492659269,4.9897322954786,3.99035884591577,7000911.445605308,49139923.66806018,744912841.6245378,403525112.20638007,116171877.89792976,17951019.958317075,16725918.266505642,32761495.85291568,17634135.230555866,18371531.09763603,14575081.470129875,25029015.89066204,4576520.773972087,8066357.71259331,5613759.6920503415,6015205.529722099,6716095.639306848,16418470.967316154,5834131.883471693,12152985.866916187,13302691.214030087,7483260.505360923,2503380.622349289,1964512.2779330662,1661813.2629819454,1320082.5222018715,751414.4189612024,1598357.4135338769,504904.27125687536,1106771.315939939,586001.2985322387,1597231.176504339,553048.7047788524,841692.0799365864,405190.0752061043
D6d0S1-F0d06-Vc60-MJ010-K05,1,0.06,60.0,J010,5,40.0758330594025,11.8014991770943,24.0249314937043,4.25365988527062,3.73708375718325,3272331.5415602108,41144800.95196676,669124440.6409117,384315554.7221054,68587768.98500116,3573821.193325442,5697184.153206115,26516518.63266626,1758361.4404864616,12474660.547050456,9097418.267451717,17313609.839177195,1249816.6698809972,1642435.9444458215,2744942.896353101,2197876.120484124,989353.9476993813,6852201.4336135285,1314959.0853582749,1588395.2934512156,1953270.1118305004,1166067.3691777445,536948.0318442243,1421180.6047035411,466038.2785072973,1101441.8381421913,324051.6079367112,903142.1314853636,376413.49385230505,1250014.8524309415,477489.4760746333,1018665.7911850936,377714.4809018565,872484.6314433245,196247.2999888672
D6d0S1-F0d09-Vc15-MJ002-K01,1,0.09,15.0,J002,1,44.3403398434663,16.0660059611582,37.9220117425862,5.12367604443311,3.94390644484873,322915.16822070087,33084267.039437786,59848828.87042198,22421983.93068293,161985101.95519668,552800.1750899535,5449896.28562475,20590911.009066693,407416.293415438,5769266.565613685,31426314.6427364,66875894.06345989,859254.709130504,226275.1183096948,1830269.5403650282,2345033.112095715,173294.615539706,3878225.838324197,737832.210605295,654875.812432955,1553403.757457198,443669.60942741844,1126872.4256326093,638644.9820239077,661175.2142927403,856882.0865319314,868170.9166388487,902852.8417185444,768648.2099604923,785387.9896535963,584634.6082759084,596382.0835524832,372771.80364182295,414794.6434740203,227765.6080887277
D6d0S1-F0d09-Vc15-MJ003-K02,1,0.09,15.0,J003,2,45.237814299966004,16.963480417657898,26.360586663399506,5.036760922869719,4.07055975940806,118002.53433373415,24177586.400582835,25159668.3881912,15381813.39997388,139390428.7465668,535548.316254955,3700240.6056252574,15023210.399076154,345692.747178034,5969212.8636777075,16680491.7844663,50392208.29580064,877605.6667151701,296589.5628497119,2038142.8788661559,2218013.619738201,167671.69628072027,4001367.4652695404,638896.826809214,1066435.3547062057,1194788.9246580089,746408.9669631406,904934.6773144408,561640.768583425,368169.8603980408,1204407.8986170138,337518.2062437328,1232924.2555903676,487584.9021916568,565076.5539034872,421328.5012379713,874384.9640823574,287938.67079428444,455578.0028916418,266087.49743534066
D6d0S1-F0d09-Vc15-MJ004-K02,1,0.09,15.0,J004,2,43.055790505139,14.781456622830904,33.2960340063166,5.04830272741745,3.8465893730792797,99834.55415417443,23749446.70170956,17700931.07387371,11860181.591640204,138692848.96193933,573763.9063040261,4091709.9037129018,17624483.655898,353696.6129992648,6173489.675303624,21427815.018615186,26593626.92716047,1091091.923705075,299539.9021308599,2460087.08788338,1753497.0293519588,190239.56581763484,5552865.140164782,585287.4569946093,1196352.6021303108,1129545.1552920416,801738.1213562778,771380.1581619767,1147191.427663516,322132.5679021604,1050531.928732336,629928.1264449882,1022095.4216833769,671189.0032697843,1387265.4987280956,381757.3416877033,966390.1857188144,236420.54786264765,607703.6184037826,203707.25704381496
D6d0S1-F0d09-Vc15-MJ005-K03,1,0.09,15.0,J005,3,42.9363657115517,14.6620318292436,30.9225781195518,4.81303952011496,3.89494142987993,252913.18312718172,30547715.569332894,39775530.69889432,16668861.809331013,214516803.88063335,536379.8920093278,4432080.90403905,19959403.74673178,318906.23411005124,5834387.571093904,21465312.985206146,43724617.10013879,1249944.0571197593,302064.4990036189,2555283.348774061,2237916.909683297,141900.55486989333,5720455.1450660275,597345.0494518821,983179.0657301362,1130577.855553307,727358.5936731857,980689.0441916916,905423.4064180844,332820.4918270377,803285.0606099825,359174.4603159077,620153.1618684729,295494.4166375394,763014.1680662334,337201.88546296145,809845.2970893757,283177.59241825325,518311.9554924261,184831.91586023397
D6d0S1-F0d09-Vc15-MJ006-K03,1,0.09,15.0,J006,3,41.3341153135493,13.0597814312412,27.435421631704887,4.72217988658675,3.85307518853175,1531116.2320768237,48604258.62325253,349797658.47763467,34426436.52199466,156084088.9948059,627158.4886625733,3287349.925762716,13377944.512031507,495998.3543466604,7376916.40267247,19087558.361234784,28918401.35497003,1575378.5811229104,311686.64051717456,1397803.4887576343,2379890.282243356,225778.53011660915,5076690.683374732,556212.2371356996,814205.1918628394,1245089.4037671979,740243.9959588394,689213.0535682718,1328996.203377857,528287.0770986986,1035202.506319368,628426.7260221357,1748898.6017668769,541461.2136275094,1964284.4689620864,610906.4663721023,1022894.5504282444,368902.3720653103,1305455.4757042842,296852.44070176163
D6d0S1-F0d09-Vc15-MJ007-K04,1,0.09,15.0,J007,4,42.67162050588829,14.3972866235801,26.469372735167397,4.4548782262547,3.8302858848434402,709470.4571130241,34092866.11624789,87604589.85607979,24984403.69349125,172555275.42546952,474593.93239981314,3385350.892753677,14511097.119926965,369614.2593489422,5420233.190924428,18913109.82496712,27639626.160909586,1520144.0137181443,304274.47219111753,1664093.2393334515,2448761.4862906863,207044.64841632816,5794140.384401533,615114.0433562904,1047819.896660075,1118500.0013900623,583788.2100306704,692994.9174251386,810707.2800087044,342220.3128381234,1467408.6662331037,441711.58254069655,1746120.248060919,662259.2824714533,1117464.1366876494,462949.2908772485,751945.4853393595,333282.3327225582,1155744.7484354307,270677.70169247553
D6d0S1-F0d09-Vc15-MJ008-K04,1,0.09,15.0,J008,4,42.1477632198259,13.8734293375177,27.699837550650397,4.87141916202959,3.9021017390717296,719779.2043982431,36165142.98963204,71848503.04987405,22688340.39551094,105899499.75163858,489770.2338791699,3063658.4451924074,12022966.103601376,318992.7608034099,4943274.240594427,22076050.144474264,19827311.18851068,1416295.137783557,301191.3883480466,1644771.7492601434,2410649.5378431007,209063.5573441845,5715916.00265183,640785.3720556698,982378.3548521207,1290353.0706147517,1021465.9734959204,640776.916244189,1380359.4042140716,369408.4960350964,1326118.088134728,398974.33945336257,804866.6829720766,358045.4643983761,496624.7610895492,352017.7052227143,537280.719474864,325399.2464767941,577877.6939628039,268772.58509857306
D6d0S1-F0d09-Vc15-MJ009-K05,1,0.09,15.0,J009,5,43.268978573933204,14.994644691624998,27.4814184715982,4.92730152986967,3.93290202776231,759293.7909239135,34500546.89612983,101006934.21006544,27760957.32721261,189236513.55079147,510200.903631041,3669900.329875702,15342174.90535962,389277.3996839827,6342214.88318562,21068380.61549775,31317290.83597273,1865119.1809231453,239830.38004337656,1749817.3062479028,2417611.7052060976,297380.31971914717,6141221.0608269535,647943.4585630344,628336.0508197243,1259306.6036235285,623843.0162283912,953528.9764462559,537904.1176866343,519374.4369515149,715533.957363036,775629.849128498,652858.8595903213,480561.36975579424,790797.7769524085,844213.4319400659,918025.5732190941,412086.81826811936,552169.3378427913,323702.0304046537
D6d0S1-F0d09-Vc15-MJ010-K05,1,0.09,15.0,J010,5,43.3154751603631,15.041141278055001,26.102425578677,4.6083994352622,3.95061135413348,2622515.28101317,59073175.68219356,255459651.80242857,63001821.09356888,129861555.00666732,582314.4679533119,3807921.1266250783,18355628.23409421,411534.4694973621,8682377.940080097,19881964.09427147,20739930.82969785,2220500.194559668,321653.6803083897,1779187.2141807075,3211948.2295129155,219529.14701155628,5558473.8211884685,653665.8671944066,1399985.5683936074,1319190.6840752612,857072.8654472486,902700.6270064813,1211105.2657289966,721434.3024097426,1391059.7400486642,725955.2406350416,946329.3956953705,710479.5949646634,1016330.4319945992,571420.0963500207,557677.1023637713,277893.50230584235,352287.02018717845,253845.6960091068
D6d0S1-F0d09-Vc15-MJ001-K01,1,0.09,15.0,J001,1,46.187471766136106,17.913137883828,44.5493018954401,5.23730904809429,4.09552997608437,1171700.403820472,30019792.73590541,218695016.65564823,47059833.18934178,113885721.62919363,827595.345961071,5007892.833325875,44627453.41462903,581759.9898638366,4115025.951144,8112144.994195063,16416426.906000793,1654964.6168782006,311245.7027526876,1848440.6844219246,4175879.028578908,207973.0130577611,1692332.5357476168,1603060.4884486066,1598446.0606795284,1048962.5104755948,561138.8661469517,950824.827512459,602596.193280338,446215.1882551345,1640894.9977181924,539299.196253074,1485054.7002560245,648011.250669784,531781.8236024175,618758.2089682318,1023884.4385867895,466185.22368550283,1248962.0961611758,337776.41167655174
D6d0S1-F0d09-Vc30-MJ001-K01,1,0.09,30.0,J001,1,44.7688989636479,16.4945650813397,23.7884417081921,4.87937948315108,4.09155842926472,1817795.9664981682,99541022.93103164,589685657.1644013,280464573.9241507,170588757.281757,1602537.5463173757,34177845.03448291,16114818.16219752,1203404.8289577966,17159621.145712193,39367223.23125422,15352620.661237895,1189646.521175291,383043.2260722742,1783826.949164573,1024819.4728564684,262548.9851479473,7833895.787246911,936913.8647765238,819972.6005901777,1806994.803915444,824171.6196250449,802055.6506905238,728328.275156722,584450.8881936474,1336753.426116367,551196.3491020652,924832.1163254641,693917.2743840546,1179160.3269051865,429479.8427952809,619789.4122891631,426683.9082197301,598825.8136300632,216645.11060218548
D6d0S1-F0d09-Vc30-MJ002-K01,1,0.09,30.0,J002,1,42.2932144236634,14.0188805413552,23.013514208216602,5.00849588129866,3.78261244149766,493471.2613463678,84008923.82729201,409098370.82422674,216001863.571921,145515384.37022611,1255445.6480182211,30566689.89664516,12307882.129441965,979877.5690618928,18144349.79548837,34483074.51081159,12632837.71993655,1309911.4835575216,383451.77938256244,1985068.8173855343,1187857.6514513458,265760.1974467057,9013945.225774523,881416.0615912593,872891.5764990826,2070728.1879800702,615300.0310841033,910158.8024235764,686055.6873877886,683345.2583530053,818710.9306161206,783579.1979673166,1222333.799327862,770599.0285314234,1277769.22804143,468394.7549390201,1016182.4159807644,296671.860178313,746022.9454585912,280492.82793986506
D6d0S1-F0d09-Vc30-MJ003-K02,1,0.09,30.0,J003,2,48.255469296902504,19.9811354145943,47.887484383967504,5.51166466109257,3.93004320731875,1243128.1875828728,70035346.2013656,328232857.08244103,172774455.6707466,166886176.20495838,17504677.11523086,33344686.17787376,21571979.39359463,5793977.755800922,23408307.193259865,34353438.93615198,12700900.06323062,2697284.4150283355,3726725.883133665,4192845.140514065,4288834.161049598,2838637.002634455,33297984.431292675,5272549.255115264,10788280.502343953,6128160.51866769,4725045.037460962,4437371.947549598,2421536.759666104,2292826.404979766,2162039.588723909,698706.8773805546,1925470.9730652813,543964.5136077262,1152897.0141879662,633155.2333808106,1387393.792934047,465442.0787193315,593231.5611927841,290245.53851415357
D6d0S1-F0d09-Vc30-MJ004-K02,1,0.09,30.0,J004,2,43.101076282728215,14.8267424004201,33.2720940780787,4.97201932956382,3.9228126460907595,303987.8756616174,72340057.73824559,313427291.020264,169239956.7655314,139254130.26958388,1242114.7948326124,33793357.80486102,11044298.71067622,841461.3230868134,20079291.65144921,23366518.6846763,8357900.252485779,1763643.253115776,443167.3537325488,3034865.3645776464,1639315.9448887391,244470.7763428273,11362239.382054882,693399.9879601094,883107.391427001,1884475.700095957,636519.3318058852,972008.4165550084,1156301.199147827,533793.2191987914,858504.4276475154,510591.4737693496,1052218.6826082563,544819.7129745134,1322025.074184287,466124.01837491203,557051.5248277009,263985.2269159991,679827.4399641196,253427.16143207284
D6d0S1-F0d09-Vc30-MJ005-K03,1,0.09,30.0,J005,3,42.3041393123692,14.0298054300611,29.1079611758156,4.649789246613009,3.89205107770006,384517.04728710896,71525454.48566197,365509197.9390112,196322772.44181472,170258103.3106874,1247711.1447838729,28116716.66780184,11279154.346102398,892817.8011167403,19361776.32589454,27495621.12712981,9338342.795518557,1728047.7013225069,434684.735424401,2440525.868181776,1817649.759167777,261249.76584333065,10069437.987455813,786062.4825528256,1049026.5201901158,2254655.914699363,893609.2255805329,1014982.4282177051,1456091.720788323,373397.0212938836,1888253.592929336,639148.412560299,1547475.0829022566,633675.2188778216,1476881.5289371412,471090.059760664,1668983.6713015132,338530.38430618873,1083504.053320379,265540.378820022
D6d0S1-F0d09-Vc30-MJ006-K03,1,0.09,30.0,J006,3,42.7087552643541,14.434421382046,28.568587660229,5.3325583494688304,4.01054787385489,3684322.735210196,139701493.57729432,899240377.0993965,233029643.3305761,137619673.67732534,1445957.916276283,22766150.48306264,9636282.959311573,1138377.414248113,18345047.176553413,21961709.339300767,11821417.681349475,2061517.7451392848,443252.79207252304,2467426.98041026,1859341.465765854,331458.1757045016,10465126.062215652,834828.6408513847,977809.8842867092,2390042.509086728,834033.8192665363,1097598.420813763,785781.1601510509,498017.50980244024,1361512.764896171,505105.85195410287,1061701.8849441158,496423.19773276564,968573.6279960008,428169.0498015154,1043599.5429430396,317567.48934919556,458557.2371412458,262467.3970212113
D6d0S1-F0d09-Vc30-MJ007-K04,1,0.09,30.0,J007,4,45.4930546077384,17.218720725430302,28.1009718688019,4.88590045908486,4.02208870632768,506203.7108855879,77330302.22283132,311555980.24349314,193069026.84965008,175357990.30292758,1176455.319929775,28788672.01931912,10814434.75760788,821252.1293823258,20665540.94936529,20989203.501375534,9353914.97474573,2053177.517766873,420026.9741406925,3265544.943539293,2106828.613034868,220497.22796493466,12109742.19173935,727399.6938887781,1056532.758833316,2453820.166933101,547055.8912938297,962857.7779585244,1079344.3043030815,621978.8465704932,1082786.5761531563,517663.7402448621,1062815.6085520687,606053.1019883358,1364973.5230365077,513792.8205342592,531994.1713907243,293336.0463635186,816965.8073864327,301251.2283470709
D6d0S1-F0d09-Vc30-MJ008-K04,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1300904.6266670949,104093659.5669799,380532462.9135444,195533087.6431712,133169134.60816744,931584.0682108228,22141703.891744453,9972006.969225977,797605.5186655234,19313724.27891655,19471403.964006305,9998124.287123837,2070318.9966862227,429113.6890812837,3585315.12943662,2084410.6189303875,288322.83920790174,12646823.031249736,697252.5411233838,805275.2289087208,2368198.671284398,880097.4235617436,991553.5711461472,926389.924393303,618675.2076940981,1082834.2021262888,741166.5133130945,708918.1738519324,438621.9087527133,947210.3382089564,406236.61826807813,1021826.5921539944,411460.2796041915,1054758.982053135,354279.64032794244
D6d0S1-F0d09-Vc30-MJ009-K05,1,0.09,30.0,J009,5,42.0852627970824,13.810928914774301,26.57731163957601,4.83158354803228,3.88616748882097,1884807.1511523363,86786256.28598258,541666863.0564969,222975444.9938228,191071550.49053937,1338258.0271658571,23687315.33934389,10901714.512629263,1166207.3348178621,15739666.612522244,25748081.74880554,10189884.846900558,1841557.440677199,436496.04180608154,2458057.048291176,1808350.1624489657,344779.4804454684,11530383.94501983,824429.5020183937,857149.5488577862,1864828.6712420287,1081233.3040368296,1040135.5941953362,748215.904081621,627979.2637465949,1498434.6554719668,681041.183515926,1511479.804247957,862019.3840071079,1149884.8800038586,513320.6208349519,1399090.1503220254,603705.155310115,606514.4870201458,288199.0523394388
D6d0S1-F0d09-Vc30-MJ010-K05,1,0.09,30.0,J010,5,40.9676446287755,12.693310746467304,25.561856226721506,4.57074049573246,3.75262675595553,2351360.3744647787,105660836.91027254,663338111.9140433,264338203.21191737,160358752.65244877,1153288.571268693,26160068.5185209,10739633.24367828,1010713.6364750093,17198463.16839207,20714344.99882245,8911237.106660528,2110151.327106244,407680.8971211434,2820932.678478498,2072085.614110294,300722.3363711729,12703489.917427804,849285.0509017769,973216.43663016,2329657.3938691583,590286.5507274033,1231459.865131569,844896.8916148766,612414.4527284069,941110.2018277388,580748.9190835893,1168650.6359767108,535709.7223231341,1497010.652220157,480642.16039905726,920671.8950627466,351038.8249216691,742272.0479858263,368372.5502322727
D6d0S1-F0d09-Vc45-MJ001-K01,1,0.09,45.0,J001,1,42.2140082807149,13.939674398406696,36.1911489651765,5.0006628160726905,3.86666709484182,4196195.271612708,69584249.58077759,712460828.0803709,631851058.487254,30297992.26167224,2818636.246985464,19301800.186799046,40928353.12913568,2148206.944554768,4446659.663706891,34736991.40479571,46109502.21799319,1651268.2062125308,751567.6719249274,1023769.9068564748,3585443.109805564,517828.7318871545,10188120.230925994,1082767.6803807016,1142632.6854120118,2287474.832196739,1125816.656360633,813921.5631450352,806680.1721355544,547728.6894036254,1149627.2217650907,705055.5627834445,1070152.517645979,445047.720111356,649902.8194159039,431342.0547165833,698388.1248435582,313757.26218124875,443702.6805191944,194480.3567182334
