,name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd
160,D6d0S2-F0d03-Vc15d0-MJ002-K16,2,0.03,15.0,J002,16,38.9751844469339,10.700850564625801,37.52108598944879,4.46733934507438,3.75023019429624
161,D6d0S2-F0d03-Vc15d0-MJ003-K17,2,0.03,15.0,J003,17,47.001462982847606,18.7271291005395,50.080815064693205,6.07688136675313,4.1661137195494
162,D6d0S2-F0d03-Vc15d0-MJ004-K17,2,0.03,15.0,J004,17,47.2089909389457,18.9346570566376,32.2299447213972,5.46788083590506,4.2456270478566
163,D6d0S2-F0d03-Vc15d0-MJ005-K18,2,0.03,15.0,J005,18,38.315870520139605,10.0415366378315,24.574463242563,4.25149736179317,3.67489601380088
164,D6d0S2-F0d03-Vc15d0-MJ006-K18,2,0.03,15.0,J006,18,38.270352022419296,9.996018140111179,25.0246001048029,4.39493230160491,3.6774712688280697
165,D6d0S2-F0d03-Vc15d0-MJ007-K19,2,0.03,15.0,J007,19,42.3408813974102,14.0665475151021,27.403273304042102,4.87053262489526,3.90787449359232
166,D6d0S2-F0d03-Vc15d0-MJ008-K19,2,0.03,15.0,J008,19,40.837017180579295,12.562683298271198,27.6125818854953,4.39001548474589,3.86929613524497
167,D6d0S2-F0d03-Vc15d0-MJ009-K20,2,0.03,15.0,J009,20,42.3934822428718,14.1191483605637,26.4619260561426,4.76204350018999,3.94651245296763
168,D6d0S2-F0d03-Vc15d0-MJ010-K20,2,0.03,15.0,J010,20,41.8663518781354,13.592017995827199,28.9042273309899,4.87839598251534,3.86291830636002
169,D6d0S2-F0d03-Vc30d0-MJ001-K16,2,0.03,30.0,J001,16,39.1743868095773,10.900052927269199,24.294536837449304,4.5860670413712805,3.7557265981567998
170,D6d0S2-F0d03-Vc30d0-MJ002-K16,2,0.03,30.0,J002,16,39.061257023448896,10.786923141140802,23.9490198213453,4.78016439339203,3.6728499213181203
171,D6d0S2-F0d03-Vc30d0-MJ003-K17,2,0.03,30.0,J003,17,43.930310825791295,15.6559769434832,46.9184144367149,5.23219446521237,4.01115986620662
172,D6d0S2-F0d03-Vc30d0-MJ004-K17,2,0.03,30.0,J004,17,46.5375230002343,18.263189117926103,25.8814320735077,4.78010520367203,4.06318898054956
173,D6d0S2-F0d03-Vc30d0-MJ005-K18,2,0.03,30.0,J005,18,41.498326757733004,13.2239928754249,26.0411765471839,4.53555241805305,3.84227461864546
174,D6d0S2-F0d03-Vc30d0-MJ006-K18,2,0.03,30.0,J006,18,43.3399005917136,15.0655667094055,31.0256826398986,4.7283422356538605,3.88231552554563
175,D6d0S2-F0d03-Vc30d0-MJ007-K19,2,0.03,30.0,J007,19,39.9945327335989,11.720198851290801,25.902434868849202,4.53247637705066,3.83751104896416
176,D6d0S2-F0d03-Vc30d0-MJ008-K19,2,0.03,30.0,J008,19,41.5454236821288,13.271089799820599,26.985227022635,4.78274836486671,3.78844628427853
177,D6d0S2-F0d03-Vc30d0-MJ009-K20,2,0.03,30.0,J009,20,38.911616197609995,10.637282315301801,25.013487451635104,5.089882355864059,3.7276624591510896
178,D6d0S2-F0d03-Vc30d0-MJ010-K20,2,0.03,30.0,J010,20,43.23882712419821,14.964493241889999,24.9814199234807,4.523319380834179,3.8942940592629998
179,D6d0S2-F0d03-Vc45d0-MJ001-K16,2,0.03,45.0,J001,16,38.7165971373289,10.4422632550207,40.237909928807504,4.49363117138008,3.76845774339556
180,D6d0S2-F0d03-Vc45d0-MJ002-K16,2,0.03,45.0,J002,16,40.422735183620205,12.148401301312001,36.456694559267795,4.49047802992021,3.7688469978692103
181,D6d0S2-F0d03-Vc45d0-MJ003-K17,2,0.03,45.0,J003,17,46.803232602610905,18.5288987203027,48.1920483449481,5.11687358195913,4.06865085413431
182,D6d0S2-F0d03-Vc45d0-MJ004-K17,2,0.03,45.0,J004,17,45.8904603751266,17.6161264928184,31.092658932374896,5.2052200391739,4.03465158660101
183,D6d0S2-F0d03-Vc45d0-MJ005-K18,2,0.03,45.0,J005,18,41.2020028894101,12.927669007101901,26.0522739034663,4.45495621091347,3.8186119808003394
184,D6d0S2-F0d03-Vc45d0-MJ006-K18,2,0.03,45.0,J006,18,43.0045141361598,14.7301802538517,27.7895877166205,4.83769015052328,3.8805927782089595
185,D6d0S2-F0d03-Vc45d0-MJ007-K19,2,0.03,45.0,J007,19,40.4839945217834,12.2096606394752,26.3675081106885,4.669928737915799,3.7925647341472297
186,D6d0S2-F0d03-Vc45d0-MJ008-K19,2,0.03,45.0,J008,19,43.7816409873977,15.5073071050896,31.765761715646896,5.11951499030911,4.105077921369319
187,D6d0S2-F0d03-Vc45d0-MJ009-K20,2,0.03,45.0,J009,20,40.1272824672298,11.852948584921698,25.861835185096197,4.54275226645815,3.7926991841902797
188,D6d0S2-F0d03-Vc45d0-MJ010-K20,2,0.03,45.0,J010,20,39.3663309560632,11.091997073755099,26.935046260139398,4.65150658923846,3.7648342471724505
189,D6d0S2-F0d03-Vc60d0-MJ001-K16,2,0.03,60.0,J001,16,39.1430406079926,10.8687067256845,25.1147145653297,4.50438418651905,3.71764236782214
190,D6d0S2-F0d03-Vc60d0-MJ002-K16,2,0.03,60.0,J002,16,40.81868820208339,12.5443543197753,23.1519672633368,4.35572590870483,3.7395046082689
191,D6d0S2-F0d03-Vc60d0-MJ003-K17,2,0.03,60.0,J003,17,47.906927694618396,19.6325938123103,29.1878341226408,4.963999145542441,4.14702939521847
192,D6d0S2-F0d03-Vc60d0-MJ004-K17,2,0.03,60.0,J004,17,50.4370821148119,22.1627482325037,33.3344630036542,4.9737858835545,4.22293241095053
193,D6d0S2-F0d03-Vc60d0-MJ005-K18,2,0.03,60.0,J005,18,37.9495995103494,9.67526562804124,25.2416594844767,4.5626435466015,3.64686969632913
194,D6d0S2-F0d03-Vc60d0-MJ006-K18,2,0.03,60.0,J006,18,42.5711401518947,14.296806269586599,29.409310809236498,4.56719689279595,3.8631444103239705
195,D6d0S2-F0d03-Vc60d0-MJ007-K19,2,0.03,60.0,J007,19,41.391158237580704,13.1168243552726,27.884603712257398,4.71816101514575,3.8228409476642202
196,D6d0S2-F0d03-Vc60d0-MJ008-K19,2,0.03,60.0,J008,19,46.0008662333051,17.726532350996898,28.5722823350671,5.136597988608799,4.02214514407955
197,D6d0S2-F0d03-Vc60d0-MJ009-K20,2,0.03,60.0,J009,20,40.8456769376643,12.5713430553562,25.2853773373632,4.76774612575135,3.8237459269216902
198,D6d0S2-F0d03-Vc60d0-MJ010-K20,2,0.03,60.0,J010,20,42.440668869137,14.1663349868288,25.932058968291397,4.55082711091272,3.8625339626233397
199,D6d0S2-F0d06-Vc15d0-MJ001-K16,2,0.06,15.0,J001,16,40.8154852876458,12.541151405337699,39.150922896856606,4.75678611115804,3.8750624877749504
200,D6d0S2-F0d06-Vc15d0-MJ002-K16,2,0.06,15.0,J002,16,41.955196324840706,13.680862442532598,37.304291626419705,4.59339820865722,3.8921666217505098
201,D6d0S2-F0d06-Vc15d0-MJ003-K17,2,0.06,15.0,J003,17,44.9093830557995,16.6350491734914,27.1315077739815,4.7480799655130195,3.94376626917327
202,D6d0S2-F0d06-Vc15d0-MJ004-K17,2,0.06,15.0,J004,17,44.482868749029294,16.208534866721198,29.0002296128442,4.86864207665203,3.9663067464219703
203,D6d0S2-F0d06-Vc15d0-MJ005-K18,2,0.06,15.0,J005,18,40.247067804463605,11.9727339221555,26.282262684088202,4.4376680135971,3.71217490203199
204,D6d0S2-F0d06-Vc15d0-MJ006-K18,2,0.06,15.0,J006,18,45.1625161582963,16.8881822759881,30.3396490948035,4.882501671972831,4.04567745282643
205,D6d0S2-F0d06-Vc15d0-MJ007-K19,2,0.06,15.0,J007,19,40.978478509261606,12.7041446269535,28.3792807449004,4.67423105237659,3.76067003949232
206,D6d0S2-F0d06-Vc15d0-MJ008-K19,2,0.06,15.0,J008,19,39.8266990314703,11.5523651491621,27.3274237687988,4.53278097336284,3.80036539286645
207,D6d0S2-F0d06-Vc15d0-MJ009-K20,2,0.06,15.0,J009,20,41.7645685283191,13.490234646010899,26.2762117342072,4.59646400053959,3.90554252665032
208,D6d0S2-F0d06-Vc15d0-MJ010-K20,2,0.06,15.0,J010,20,43.5469555430422,15.272621660734101,27.521572809163104,4.88905869642514,3.9144845826116605
209,D6d0S2-F0d06-Vc30d0-MJ001-K16,2,0.06,30.0,J001,16,43.2442572616104,14.969923379302198,25.4816650696452,4.69780775917158,3.901797929779
210,D6d0S2-F0d06-Vc30d0-MJ002-K16,2,0.06,30.0,J002,16,44.2478118160728,15.973477933764698,38.4721337173042,5.28764213829524,4.010078314316529
211,D6d0S2-F0d06-Vc30d0-MJ003-K17,2,0.06,30.0,J003,17,46.092827124699895,17.8184932423917,27.7002420463898,4.812489760428599,3.9728120068478
212,D6d0S2-F0d06-Vc30d0-MJ004-K17,2,0.06,30.0,J004,17,45.0416878879969,16.7673540056887,30.2425875109411,5.62419762285277,3.99853545020522
213,D6d0S2-F0d06-Vc30d0-MJ005-K18,2,0.06,30.0,J005,18,40.7225357710983,12.4482018887901,28.117634912583497,4.72424091337359,3.7979946084289904
214,D6d0S2-F0d06-Vc30d0-MJ006-K18,2,0.06,30.0,J006,18,39.2629864135246,10.988652531216399,26.9303597457855,4.50082341551771,3.69758618926367
215,D6d0S2-F0d06-Vc30d0-MJ007-K19,2,0.06,30.0,J007,19,42.3047753406921,14.030441458383901,27.4986801984463,4.683589884960379,3.93237517301919
216,D6d0S2-F0d06-Vc30d0-MJ008-K19,2,0.06,30.0,J008,19,40.1223391080901,11.8480052257819,25.165506437587105,4.941826267758559,3.7895752656771
217,D6d0S2-F0d06-Vc30d0-MJ009-K20,2,0.06,30.0,J009,20,41.0564208705218,12.782086988213699,25.178862990377002,4.6563635527122305,3.81683230646106
218,D6d0S2-F0d06-Vc30d0-MJ010-K20,2,0.06,30.0,J010,20,39.5376529910202,11.263319108712098,25.4493982725421,4.4903290888439,3.74976958061616
219,D6d0S2-F0d06-Vc45d0-MJ001-K16,2,0.06,45.0,J001,16,40.742164580015704,12.4678306977075,35.568100752590105,4.87364407536901,3.87994398028229
220,D6d0S2-F0d06-Vc45d0-MJ002-K16,2,0.06,45.0,J002,16,40.221659934463,11.947326052154901,40.5994692807697,4.75475355537993,3.7795300726949
221,D6d0S2-F0d06-Vc45d0-MJ003-K17,2,0.06,45.0,J003,17,48.484309519141796,20.2099756368336,28.8319916524477,4.89310906593356,4.1402570142608
222,D6d0S2-F0d06-Vc45d0-MJ004-K17,2,0.06,45.0,J004,17,44.3404181594044,16.0660842770962,27.3193985636028,4.53165216754007,3.8946937269706603
223,D6d0S2-F0d06-Vc45d0-MJ005-K18,2,0.06,45.0,J005,18,42.5521319958783,14.2777981135702,27.5621751494558,4.602531917863139,3.85415885031892
224,D6d0S2-F0d06-Vc45d0-MJ006-K18,2,0.06,45.0,J006,18,42.3050927876836,14.0307589053754,30.6066654996281,4.649645238278491,3.88583419800672
225,D6d0S2-F0d06-Vc45d0-MJ007-K19,2,0.06,45.0,J007,19,43.9531382989359,15.6788044166278,27.9411455340123,5.44795851347268,4.02101397037277
226,D6d0S2-F0d06-Vc45d0-MJ009-K20,2,0.06,45.0,J009,20,42.452847176358794,14.178513294050699,26.569016469528304,4.63011903468867,3.88239434756817
227,D6d0S2-F0d06-Vc45d0-MJ010-K20,2,0.06,45.0,J010,20,43.087038943622,14.8145534438024,25.4567851372037,4.7512393533185,3.8860202914768203
228,D6d0S2-F0d06-Vc45d0-MJ008-K19,2,0.06,45.0,J008,19,45.967597932176,17.6932640498679,30.5680482017002,4.96644091417234,4.11734418382936
229,D6d0S2-F0d06-Vc60d0-MJ001-K16,2,0.06,60.0,J001,16,40.263065474956704,11.9887315926486,41.404463597440206,4.71230090018846,3.7898596397614104
230,D6d0S2-F0d06-Vc60d0-MJ002-K16,2,0.06,60.0,J002,16,41.4479787767923,13.173644894484198,42.0199001362448,4.98496427425074,3.9274883921478505
231,D6d0S2-F0d06-Vc60d0-MJ003-K17,2,0.06,60.0,J003,17,47.481041578703206,19.206707696395103,24.020744084758395,4.75521433629573,4.06814871258726
232,D6d0S2-F0d06-Vc60d0-MJ004-K17,2,0.06,60.0,J004,17,46.958867177365896,18.6845332950577,29.0924063290958,4.75928637197897,3.9690533631542904
233,D6d0S2-F0d06-Vc60d0-MJ005-K18,2,0.06,60.0,J005,18,32.289323084715,4.0149892024069604,16.0112181203861,3.3809807087029795,3.24890432986987
234,D6d0S2-F0d06-Vc60d0-MJ006-K18,2,0.06,60.0,J006,18,31.2787594557334,3.00442557342528,19.3570211995331,3.41270417314357,3.24764746522772
235,D6d0S2-F0d06-Vc60d0-MJ007-K19,2,0.06,60.0,J007,19,39.4864917623182,11.2121578800101,25.1029566448721,4.34900798434127,3.76316064198859
236,D6d0S2-F0d06-Vc60d0-MJ008-K19,2,0.06,60.0,J008,19,42.4899127684378,14.215578886129698,27.874877064790102,4.97580544604833,3.96968628083757
237,D6d0S2-F0d06-Vc60d0-MJ009-K20,2,0.06,60.0,J009,20,42.3319188194211,14.057584937112999,26.887388311277498,4.9986161448717406,3.99606224582259
238,D6d0S2-F0d06-Vc60d0-MJ010-K20,2,0.06,60.0,J010,20,40.5981889506249,12.323855068316698,26.461524726678,4.41178652358739,3.81228504977858
239,D6d0S2-F0d09-Vc15d0-MJ001-K16,2,0.09,15.0,J001,16,33.2681958859307,4.993862003622519,12.8324075063824,3.37248074554915,3.26529450963417
240,D6d0S2-F0d09-Vc15d0-MJ002-K16,2,0.09,15.0,J002,16,41.90392975668,13.6295958743718,24.1397737495368,4.7567293534051,3.8022322019095802
241,D6d0S2-F0d09-Vc15d0-MJ003-K17,2,0.09,15.0,J003,17,47.7413361686693,19.467002286361197,27.829636747968898,4.78699963168992,4.138277007884009
242,D6d0S2-F0d09-Vc15d0-MJ004-K17,2,0.09,15.0,J004,17,47.7179146268112,19.4435807445031,31.604621930215398,5.0949808797626295,4.0889485907474
243,D6d0S2-F0d09-Vc15d0-MJ005-K18,2,0.09,15.0,J005,18,41.0689238441689,12.7945899618608,29.693867574738604,4.91140114547899,3.77928854792125
244,D6d0S2-F0d09-Vc15d0-MJ006-K18,2,0.09,15.0,J006,18,13.8454377363398,0.237257697036025,15.5044746541819,3.4817419369012006,2.7482461379412095
245,D6d0S2-F0d09-Vc15d0-MJ007-K19,2,0.09,15.0,J007,19,43.6558871068305,15.3815532245225,27.5227275577588,4.84621187640363,3.9748785057697202
246,D6d0S2-F0d09-Vc15d0-MJ008-K19,2,0.09,15.0,J008,19,41.5194048538964,13.245070971588198,26.3561482433594,4.82945169924728,3.88179303538149
247,D6d0S2-F0d09-Vc15d0-MJ009-K20,2,0.09,15.0,J009,20,39.436363985541604,11.1620301032335,25.380899978066697,4.3971548611463,3.78544628057239
248,D6d0S2-F0d09-Vc15d0-MJ010-K20,2,0.09,15.0,J010,20,40.6245173972698,12.350183514961698,26.794271067445003,5.11870441301233,3.81998841222367
249,D6d0S2-F0d09-Vc30d0-MJ001-K16,2,0.09,30.0,J001,16,42.190908508197,13.9165746258889,20.5701900611232,4.58899992900193,3.8978977756615496
250,D6d0S2-F0d09-Vc30d0-MJ002-K16,2,0.09,30.0,J002,16,42.1152468772191,13.840912994911001,24.8560712101278,4.654857426718849,3.87729635733503
251,D6d0S2-F0d09-Vc30d0-MJ003-K17,2,0.09,30.0,J003,17,47.879163579537,19.6048296972288,25.356516375858803,5.02134571573513,4.15050633941034
252,D6d0S2-F0d09-Vc30d0-MJ004-K17,2,0.09,30.0,J004,17,47.217135280609504,18.9428013983014,30.730857663994,4.88368885337698,4.08518493202904
253,D6d0S2-F0d09-Vc30d0-MJ005-K18,2,0.09,30.0,J005,18,40.99833704779171,12.7240031654835,27.8275560242148,4.716801116020481,3.8049793574614705
254,D6d0S2-F0d09-Vc30d0-MJ006-K18,2,0.09,30.0,J006,18,43.337333481402,15.0629995990939,28.626699421115603,4.9018418762596605,3.8964034911317302
255,D6d0S2-F0d09-Vc30d0-MJ007-K19,2,0.09,30.0,J007,19,40.5236340529465,12.249300170638499,25.379405181195803,4.6406796987338605,3.8006645036387097
256,D6d0S2-F0d09-Vc30d0-MJ008-K19,2,0.09,30.0,J008,19,41.60045872944,13.326124847131801,27.7104656528091,5.162273236545441,3.9253969299808102
257,D6d0S2-F0d09-Vc30d0-MJ009-K20,2,0.09,30.0,J009,20,41.6917010719286,13.4173671896205,24.6645686331671,4.55726194869562,3.84416841125925
258,D6d0S2-F0d09-Vc30d0-MJ010-K20,2,0.09,30.0,J010,20,42.2421667599023,13.9678328775942,29.7089369975701,4.95662252587028,3.96451426122748
259,D6d0S2-F0d09-Vc45d0-MJ001-K16,2,0.09,45.0,J001,16,41.7961794025629,13.5218455202547,24.5233137437988,4.60043768621328,3.7945566308978504
260,D6d0S2-F0d09-Vc45d0-MJ002-K16,2,0.09,45.0,J002,16,42.3946795095852,14.1203456272771,24.4286607323288,4.40827689768226,3.80062042381635
261,D6d0S2-F0d09-Vc45d0-MJ003-K17,2,0.09,45.0,J003,17,48.8077805502203,20.533446667912102,28.9092867898307,4.99318739905671,4.1961789830818494
262,D6d0S2-F0d09-Vc45d0-MJ004-K17,2,0.09,45.0,J004,17,47.6616182745117,19.3872843922036,31.5623090790667,5.05884351343166,4.1608042589834495
263,D6d0S2-F0d09-Vc45d0-MJ005-K18,2,0.09,45.0,J005,18,43.02194127389,14.7476073915819,29.990803681145803,4.5983350801275895,3.84444910220126
264,D6d0S2-F0d09-Vc45d0-MJ006-K18,2,0.09,45.0,J006,18,44.2508516966047,15.976517814296598,28.581846790946198,4.73462025830267,3.9705854055840804
265,D6d0S2-F0d09-Vc45d0-MJ007-K19,2,0.09,45.0,J007,19,40.1872192365711,11.912885354262901,29.096404875145,4.9116962547437,3.83993198062519
266,D6d0S2-F0d09-Vc45d0-MJ008-K19,2,0.09,45.0,J008,19,44.0556562647397,15.7813223824316,25.277754590524697,4.75967172728651,3.8875147054988504
267,D6d0S2-F0d09-Vc45d0-MJ009-K20,2,0.09,45.0,J009,20,43.734770456084796,15.460436573776601,27.7546252628198,5.277765394109769,3.97851626363569
268,D6d0S2-F0d09-Vc45d0-MJ010-K20,2,0.09,45.0,J010,20,40.174804276606295,11.9004703942981,26.945848156694602,4.81185436171574,3.79811803630923
269,D6d0S2-F0d09-Vc60d0-MJ001-K16,2,0.09,60.0,J001,16,40.6982129514125,12.4238790691044,23.6587020134849,4.78859110220274,3.74048512806824
270,D6d0S2-F0d09-Vc60d0-MJ002-K16,2,0.09,60.0,J002,16,40.5156205653765,12.241286683068301,23.6324839278223,4.65552159161667,3.8129639048727704
271,D6d0S2-F0d09-Vc60d0-MJ003-K17,2,0.09,60.0,J003,17,48.1127353260996,19.8384014437915,26.887230332435998,5.1862178150209095,4.139118027076701
272,D6d0S2-F0d09-Vc60d0-MJ004-K17,2,0.09,60.0,J004,17,45.514745328109,17.2404114458008,26.707670764217898,4.6862992677751,3.9907969426966696
273,D6d0S2-F0d09-Vc60d0-MJ005-K18,2,0.09,60.0,J005,18,39.8364016260894,11.5620677437813,27.408976179193896,4.637570955459831,3.7891966052495003
274,D6d0S2-F0d09-Vc60d0-MJ006-K18,2,0.09,60.0,J006,18,38.678060022191296,10.403726139883199,27.5331785138486,4.43922194077164,3.70076857029854
275,D6d0S2-F0d09-Vc60d0-MJ007-K19,2,0.09,60.0,J007,19,43.35487952601029,15.0805456437022,30.036720987776498,5.06760703710731,3.9671794896019303
276,D6d0S2-F0d09-Vc60d0-MJ008-K19,2,0.09,60.0,J008,19,42.854025419925605,14.5796915376175,32.279248563195,4.96897756618241,3.96273715751418
277,D6d0S2-F0d09-Vc60d0-MJ009-K20,2,0.09,60.0,J009,20,41.2906505880836,13.0163167057755,25.943490594755996,4.74806638126838,3.8728259718069302
278,D6d0S2-F0d09-Vc60d0-MJ010-K20,2,0.09,60.0,J010,20,43.74113497976089,15.4668010974528,28.122908658077602,4.9554633316484695,4.02069587381957
279,D6d0S2-F0d12-Vc15d0-MJ001-K16,2,0.12,15.0,J001,16,42.294659044894296,14.0203251625862,24.912983007857598,4.54930698588274,3.70103752015254
280,D6d0S2-F0d12-Vc15d0-MJ002-K16,2,0.12,15.0,J002,16,42.0146427267627,13.740308844454598,24.517078365810104,4.70682627727867,3.8334077205167096
281,D6d0S2-F0d12-Vc15d0-MJ003-K17,2,0.12,15.0,J003,17,49.164718383820706,20.890384501512603,30.842607499674397,5.273135632791661,4.23099266948516
282,D6d0S2-F0d12-Vc15d0-MJ004-K17,2,0.12,15.0,J004,17,49.143679980161295,20.8693460978532,29.776537636808,5.10669304513869,4.14618847396831
283,D6d0S2-F0d12-Vc15d0-MJ005-K18,2,0.12,15.0,J005,18,41.2385731772369,12.9642392949288,27.048614156956702,4.5978332612077,3.8221716972135003
284,D6d0S2-F0d12-Vc15d0-MJ006-K18,2,0.12,15.0,J006,18,43.415250341759204,15.140916459451098,28.0009956318666,4.86824309849346,3.9515693613565404
285,D6d0S2-F0d12-Vc15d0-MJ007-K19,2,0.12,15.0,J007,19,43.9287201277332,15.654386245425,25.891814654840303,4.93466626685818,3.9572762423541703
286,D6d0S2-F0d12-Vc15d0-MJ008-K19,2,0.12,15.0,J008,19,43.3205170246255,15.0461831423173,25.955685917641503,4.9461159610323095,3.97839970666385
287,D6d0S2-F0d12-Vc15d0-MJ009-K20,2,0.12,15.0,J009,20,45.6879358576655,17.413601975357302,29.394950642845803,5.127297781974599,4.0277879864839
288,D6d0S2-F0d12-Vc15d0-MJ010-K20,2,0.12,15.0,J010,20,41.9953201538881,13.72098627158,28.0358728504659,5.14304429008675,3.88859067112572
289,D6d0S2-F0d12-Vc30d0-MJ001-K16,2,0.12,30.0,J001,16,41.453634393935,13.179300511626899,18.746338915046802,4.77373932610591,3.9582798470401297
290,D6d0S2-F0d12-Vc30d0-MJ002-K16,2,0.12,30.0,J002,16,40.577505815745795,12.3031719334376,22.010389895977603,4.54361955060373,3.85944842424565
291,D6d0S2-F0d12-Vc30d0-MJ003-K17,2,0.12,30.0,J003,17,47.9054927621488,19.631158879840697,25.1522883345148,5.18091407298626,4.10525892439686
292,D6d0S2-F0d12-Vc30d0-MJ004-K17,2,0.12,30.0,J004,17,48.952597041210794,20.678263158902602,30.7219729350953,5.30292097906125,4.13373817809789
293,D6d0S2-F0d12-Vc30d0-MJ005-K18,2,0.12,30.0,J005,18,42.249432415141705,13.9750985328336,27.8223771525555,5.0053808678902,3.93100729120115
294,D6d0S2-F0d12-Vc30d0-MJ006-K18,2,0.12,30.0,J006,18,43.8778692536364,15.603535371328302,31.001335178199703,4.96429743120525,3.94406353049883
295,D6d0S2-F0d12-Vc30d0-MJ007-K19,2,0.12,30.0,J007,19,39.7186155005059,11.4442816181977,25.875343117423895,4.55522028194776,3.73327924790329
296,D6d0S2-F0d12-Vc30d0-MJ008-K19,2,0.12,30.0,J008,19,42.9468029096425,14.672469027334499,26.302397751012897,4.83494072531061,3.92994244917154
297,D6d0S2-F0d12-Vc30d0-MJ009-K20,2,0.12,30.0,J009,20,45.0792963983451,16.804962516036902,27.789655452359902,5.14765784182648,4.04607834946023
298,D6d0S2-F0d12-Vc30d0-MJ010-K20,2,0.12,30.0,J010,20,40.8778287846222,12.6034949023141,24.711790472277798,4.665882023297709,3.8093120413529102
299,D6d0S2-F0d12-Vc45d0-MJ001-K16,2,0.12,45.0,J001,16,41.3915532638647,13.117219381556598,22.0789085385925,4.60108539943185,3.8088471157082897
300,D6d0S2-F0d12-Vc45d0-MJ002-K16,2,0.12,45.0,J002,16,40.8440082750512,12.569674392743002,22.7076659686348,4.89406553603508,3.8786720437099396
301,D6d0S2-F0d12-Vc45d0-MJ003-K17,2,0.12,45.0,J003,17,48.0517683296704,19.7774344473623,23.5928547283176,4.86182071432909,4.07834853710466
302,D6d0S2-F0d12-Vc45d0-MJ004-K17,2,0.12,45.0,J004,17,46.1508485248246,17.876514642516398,30.204217160181603,5.27421581649365,4.0404735077136404
303,D6d0S2-F0d12-Vc45d0-MJ005-K18,2,0.12,45.0,J005,18,46.875455835024205,18.601121952716102,29.6288662815341,5.389542331321,4.03567915234694
304,D6d0S2-F0d12-Vc45d0-MJ006-K18,2,0.12,45.0,J006,18,42.74051939034371,14.4661855080355,30.565130165645698,4.969696569446,3.89536189999752
305,D6d0S2-F0d12-Vc45d0-MJ007-K19,2,0.12,45.0,J007,19,43.73407673926721,15.4597428569591,27.524328570233003,5.1573606606392906,3.9752961297397102
306,D6d0S2-F0d12-Vc45d0-MJ008-K19,2,0.12,45.0,J008,19,39.3703120527339,11.095978170425699,26.0399423296952,4.59702088576685,3.79532719749466
307,D6d0S2-F0d12-Vc45d0-MJ009-K20,2,0.12,45.0,J009,20,38.0091635165223,9.734829634214151,24.507552038103103,4.4933373997942505,3.64732126122867
308,D6d0S2-F0d12-Vc45d0-MJ010-K20,2,0.12,45.0,J010,20,41.1996717517615,12.9253378694534,27.3956795321033,4.74698892828179,3.91104178037304
309,D6d0S2-F0d12-Vc60d0-MJ001-K16,2,0.12,60.0,J001,16,42.4294628544304,14.1551289721222,24.7233783921839,4.859313064826299,3.90938789660663
310,D6d0S2-F0d12-Vc60d0-MJ002-K16,2,0.12,60.0,J002,16,40.7083583095545,12.434024427246401,21.083604061088398,4.83248501434695,3.76039156529146
311,D6d0S2-F0d12-Vc60d0-MJ003-K17,2,0.12,60.0,J003,17,49.835794501985795,21.5614606196776,23.8514168698298,5.03441468553352,4.057622000555799
312,D6d0S2-F0d12-Vc60d0-MJ004-K17,2,0.12,60.0,J004,17,48.232678230881206,19.9583443485731,29.1491188028226,5.18688098188571,4.17061160037942
313,D6d0S2-F0d12-Vc60d0-MJ005-K18,2,0.12,60.0,J005,18,39.632347890343,11.358014008034802,27.246428735799498,4.67194099476578,3.7453137131251095
314,D6d0S2-F0d12-Vc60d0-MJ006-K18,2,0.12,60.0,J006,18,43.1550479649163,14.880714082608199,28.770019671652303,5.0659418067083495,4.00378887687576
315,D6d0S2-F0d12-Vc60d0-MJ007-K19,2,0.12,60.0,J007,19,40.6081553676701,12.333821485362,25.6050884293084,4.78203699194776,3.77295396296906
316,D6d0S2-F0d12-Vc60d0-MJ008-K19,2,0.12,60.0,J008,19,43.252467477938296,14.9781335956301,26.632405803102102,4.93846168130583,3.9900546002694304
317,D6d0S2-F0d12-Vc60d0-MJ009-K20,2,0.12,60.0,J009,20,39.1241676903068,10.8498338079987,26.1272308060581,4.43615753583082,3.70765516900621
318,D6d0S2-F0d12-Vc60d0-MJ010-K20,2,0.12,60.0,J010,20,43.2704769166491,14.996143034340902,28.6894035810776,5.01052270298557,3.97327137399835
319,D6d0S3-F0d03-Vc15d0-MJ001-K06,3,0.03,15.0,J001,06,40.5555703291337,12.281236446825499,22.6552423845405,4.548458038382599,3.76832277708471
320,D6d0S3-F0d03-Vc15d0-MJ002-K06,3,0.03,15.0,J002,06,41.881782436670896,13.6074485543628,23.0307830489492,4.5816942287178,3.81969205009156
321,D6d0S3-F0d03-Vc15d0-MJ003-K07,3,0.03,15.0,J003,07,41.506782609241206,13.232448726933,25.008582524156605,4.44891366258934,3.8493825020548
322,D6d0S3-F0d03-Vc15d0-MJ004-K07,3,0.03,15.0,J004,07,41.4330641919516,13.1587303096435,31.465452296303397,4.66763739779454,3.83692815992779
323,D6d0S3-F0d03-Vc15d0-MJ005-K08,3,0.03,15.0,J005,08,45.036252777287395,16.7619188949793,25.6028724406637,4.76812784168889,4.04856364760341
324,D6d0S3-F0d03-Vc15d0-MJ006-K08,3,0.03,15.0,J006,08,46.447227996814206,18.1728941145061,23.9158026046811,4.559532112717821,3.96667557060184
