Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ001-K16_DU,Split.D6d0S2-F0d03-Vc45d0-MJ001-K16_DU,Point.25,6.0,2,0.03,45.0,J001,16_DU,38.7165971373289,10.4422632550207,40.2379099288075,4.49363117138008,3.76845774339556
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ002-K16_DU,Split.D6d0S2-F0d03-Vc45d0-MJ002-K16_DU,Point.87,6.0,2,0.03,45.0,J002,16_DU,40.4227351836202,12.148401301312,36.4566945592678,4.49047802992021,3.76884699786921
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ003-K17_DU,Split.D6d0S2-F0d03-Vc45d0-MJ003-K17_DU,Point.181,6.0,2,0.03,45.0,J003,17_DU,46.8032326026109,18.5288987203027,48.1920483449481,5.11687358195913,4.06865085413431
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ004-K17_DU,Split.D6d0S2-F0d03-Vc45d0-MJ004-K17_DU,Point.11,6.0,2,0.03,45.0,J004,17_DU,45.8904603751266,17.6161264928184,31.0926589323749,5.2052200391739,4.03465158660101
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ005-K18_DU,Split.D6d0S2-F0d03-Vc45d0-MJ005-K18_DU,Point.8,6.0,2,0.03,45.0,J005,18_DU,41.2020028894101,12.9276690071019,26.0522739034663,4.45495621091347,3.81861198080034
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ006-K18_DU,Split.D6d0S2-F0d03-Vc45d0-MJ006-K18_DU,Point.38,6.0,2,0.03,45.0,J006,18_DU,43.0045141361598,14.7301802538517,27.7895877166205,4.83769015052328,3.88059277820896
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ007-K19_DU,Split.D6d0S2-F0d03-Vc45d0-MJ007-K19_DU,Point.24,6.0,2,0.03,45.0,J007,19_DU,40.4839945217834,12.2096606394752,26.3675081106885,4.6699287379158,3.79256473414723
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ008-K19_DU,Split.D6d0S2-F0d03-Vc45d0-MJ008-K19_DU,Point.11,6.0,2,0.03,45.0,J008,19_DU,43.7816409873977,15.5073071050896,31.7657617156469,5.11951499030911,4.10507792136932
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ009-K20_DU,Split.D6d0S2-F0d03-Vc45d0-MJ009-K20_DU,Point.26,6.0,2,0.03,45.0,J009,20_DU,40.1272824672298,11.8529485849217,25.8618351850962,4.54275226645815,3.79269918419028
DU-D6d0S2-F0d03-Vc45d0,D6d0S2-F0d03-Vc45d0-MJ010-K20_DU,Split.D6d0S2-F0d03-Vc45d0-MJ010-K20_DU,Point.13,6.0,2,0.03,45.0,J010,20_DU,39.3663309560632,11.0919970737551,26.9350462601394,4.65150658923846,3.76483424717245
