Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ001-K01_DU,Split.D6d0S1-F0d03-Vc15d0-MJ001-K01_DU,Point.16,6.0,1,0.03,15.0,J001,01_DU,42.8019334807269,14.5275995984187,26.5221685321209,4.64039547270511,3.85454527230534
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ002-K01_DU,Split.D6d0S1-F0d03-Vc15d0-MJ002-K01_DU,Point.201,6.0,1,0.03,15.0,J002,01_DU,44.3363767950896,16.0620429127815,29.5740000377918,4.81462188157867,4.01599940517589
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ003-K02_DU,Split.D6d0S1-F0d03-Vc15d0-MJ003-K02_DU,Point.179,6.0,1,0.03,15.0,J003,02_DU,42.6902534848457,14.4159196025376,24.1815511949939,4.29105664845565,3.82159082078025
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ004-K02_DU,Split.D6d0S1-F0d03-Vc15d0-MJ004-K02_DU,Point.25,6.0,1,0.03,15.0,J004,02_DU,41.969658378047,13.6953244957389,29.9096312261482,4.3642423781768,3.70734747730452
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ005-K03_DU,Split.D6d0S1-F0d03-Vc15d0-MJ005-K03_DU,Point.7,6.0,1,0.03,15.0,J005,03_DU,41.0671001256123,12.7927662433042,28.4139676805612,4.47672299112127,3.74299560080167
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ006-K03_DU,Split.D6d0S1-F0d03-Vc15d0-MJ006-K03_DU,Point.5,6.0,1,0.03,15.0,J006,03_DU,40.2346883932399,11.9603545109318,25.8989782810507,4.36188973805906,3.74900416482976
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ007-K04_DU,Split.D6d0S1-F0d03-Vc15d0-MJ007-K04_DU,Point.44,6.0,1,0.03,15.0,J007,04_DU,45.5397102200881,17.26537633778,31.8055139170376,5.05137252329444,4.02364977550171
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ008-K04_DU,Split.D6d0S1-F0d03-Vc15d0-MJ008-K04_DU,Point.15,6.0,1,0.03,15.0,J008,04_DU,46.632752390805,18.3584185084968,29.0734647124996,5.12325690735867,4.09401931718558
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ009-K05_DU,Split.D6d0S1-F0d03-Vc15d0-MJ009-K05_DU,Point.51,6.0,1,0.03,15.0,J009,05_DU,44.1888264079685,15.9144925256604,28.2607020471025,4.85054104348816,3.99237696459537
DU-D6d0S1-F0d03-Vc15d0,D6d0S1-F0d03-Vc15d0-MJ010-K05_DU,Split.D6d0S1-F0d03-Vc15d0-MJ010-K05_DU,Point.28,6.0,1,0.03,15.0,J010,05_DU,41.2981287732539,13.0237948909458,25.5536031757063,4.29919536075608,3.81016247818873
