Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ001-K16_DU,Split.D6d0S2-F0d09-Vc30d0-MJ001-K16_DU,Point.863,6.0,2,0.09,30.0,J001,16_DU,42.190908508197,13.9165746258889,20.5701900611232,4.58899992900193,3.89789777566155
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ002-K16_DU,Split.D6d0S2-F0d09-Vc30d0-MJ002-K16_DU,Point.772,6.0,2,0.09,30.0,J002,16_DU,42.1152468772191,13.840912994911,24.8560712101278,4.65485742671885,3.87729635733503
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ003-K17_DU,Split.D6d0S2-F0d09-Vc30d0-MJ003-K17_DU,Point.736,6.0,2,0.09,30.0,J003,17_DU,47.879163579537,19.6048296972288,25.3565163758588,5.02134571573513,4.15050633941034
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ004-K17_DU,Split.D6d0S2-F0d09-Vc30d0-MJ004-K17_DU,Point.10,6.0,2,0.09,30.0,J004,17_DU,47.2171352806095,18.9428013983014,30.730857663994,4.88368885337698,4.08518493202904
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ005-K18_DU,Split.D6d0S2-F0d09-Vc30d0-MJ005-K18_DU,Point.35,6.0,2,0.09,30.0,J005,18_DU,40.9983370477917,12.7240031654835,27.8275560242148,4.71680111602048,3.80497935746147
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ006-K18_DU,Split.D6d0S2-F0d09-Vc30d0-MJ006-K18_DU,Point.36,6.0,2,0.09,30.0,J006,18_DU,43.337333481402,15.0629995990939,28.6266994211156,4.90184187625966,3.89640349113173
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ007-K19_DU,Split.D6d0S2-F0d09-Vc30d0-MJ007-K19_DU,Point.3,6.0,2,0.09,30.0,J007,19_DU,40.5236340529465,12.2493001706385,25.3794051811958,4.64067969873386,3.80066450363871
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ008-K19_DU,Split.D6d0S2-F0d09-Vc30d0-MJ008-K19_DU,Point.21,6.0,2,0.09,30.0,J008,19_DU,41.60045872944,13.3261248471318,27.7104656528091,5.16227323654544,3.92539692998081
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ009-K20_DU,Split.D6d0S2-F0d09-Vc30d0-MJ009-K20_DU,Point.7,6.0,2,0.09,30.0,J009,20_DU,41.6917010719286,13.4173671896205,24.6645686331671,4.55726194869562,3.84416841125925
DU-D6d0S2-F0d09-Vc30d0,D6d0S2-F0d09-Vc30d0-MJ010-K20_DU,Split.D6d0S2-F0d09-Vc30d0-MJ010-K20_DU,Point.38,6.0,2,0.09,30.0,J010,20_DU,42.2421667599023,13.9678328775942,29.7089369975701,4.95662252587028,3.96451426122748
