Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ001-K16_DU,Split.D6d0S2-F0d12-Vc60d0-MJ001-K16_DU,Point.132,6.0,2,0.12,60.0,J001,16_DU,42.4294628544304,14.1551289721222,24.7233783921839,4.8593130648263,3.90938789660663
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ002-K16_DU,Split.D6d0S2-F0d12-Vc60d0-MJ002-K16_DU,Point.112,6.0,2,0.12,60.0,J002,16_DU,40.7083583095545,12.4340244272464,21.0836040610884,4.83248501434695,3.76039156529146
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ003-K17_DU,Split.D6d0S2-F0d12-Vc60d0-MJ003-K17_DU,Point.190,6.0,2,0.12,60.0,J003,17_DU,49.8357945019858,21.5614606196776,23.8514168698298,5.03441468553352,4.0576220005558
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ004-K17_DU,Split.D6d0S2-F0d12-Vc60d0-MJ004-K17_DU,Point.46,6.0,2,0.12,60.0,J004,17_DU,48.2326782308812,19.9583443485731,29.1491188028226,5.18688098188571,4.17061160037942
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ005-K18_DU,Split.D6d0S2-F0d12-Vc60d0-MJ005-K18_DU,Point.34,6.0,2,0.12,60.0,J005,18_DU,39.632347890343,11.3580140080348,27.2464287357995,4.67194099476578,3.74531371312511
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ006-K18_DU,Split.D6d0S2-F0d12-Vc60d0-MJ006-K18_DU,Point.40,6.0,2,0.12,60.0,J006,18_DU,43.1550479649163,14.8807140826082,28.7700196716523,5.06594180670835,4.00378887687576
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ007-K19_DU,Split.D6d0S2-F0d12-Vc60d0-MJ007-K19_DU,Point.5,6.0,2,0.12,60.0,J007,19_DU,40.6081553676701,12.333821485362,25.6050884293084,4.78203699194776,3.77295396296906
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ008-K19_DU,Split.D6d0S2-F0d12-Vc60d0-MJ008-K19_DU,Point.3,6.0,2,0.12,60.0,J008,19_DU,43.2524674779383,14.9781335956301,26.6324058031021,4.93846168130583,3.99005460026943
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ009-K20_DU,Split.D6d0S2-F0d12-Vc60d0-MJ009-K20_DU,Point.14,6.0,2,0.12,60.0,J009,20_DU,39.1241676903068,10.8498338079987,26.1272308060581,4.43615753583082,3.70765516900621
DU-D6d0S2-F0d12-Vc60d0,D6d0S2-F0d12-Vc60d0-MJ010-K20_DU,Split.D6d0S2-F0d12-Vc60d0-MJ010-K20_DU,Point.3,6.0,2,0.12,60.0,J010,20_DU,43.2704769166491,14.9961430343409,28.6894035810776,5.01052270298557,3.97327137399835
