Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ001-K06_DU,Split.D6d0S3-F0d12-Vc60d0-MJ001-K06_DU,Point.139,6.0,3,0.12,60.0,J001,06_DU,44.2408764944688,15.9665426121606,26.2673982364206,4.79710971618575,3.99294796503897
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ002-K06_DU,Split.D6d0S3-F0d12-Vc60d0-MJ002-K06_DU,Point.175,6.0,3,0.12,60.0,J002,06_DU,46.3750417338101,18.1007078515019,25.4233477517896,4.69140592639344,4.02587114917697
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ003-K07_DU,Split.D6d0S3-F0d12-Vc60d0-MJ003-K07_DU,Point.163,6.0,3,0.12,60.0,J003,07_DU,42.2556677503116,13.9813338680034,25.1583933640729,4.91436798334741,3.89495612770253
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ004-K07_DU,Split.D6d0S3-F0d12-Vc60d0-MJ004-K07_DU,Point.40,6.0,3,0.12,60.0,J004,07_DU,46.3590001839251,18.084666301617,29.9820985447687,4.81270996182883,4.06340897611175
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ005-K08_DU,Split.D6d0S3-F0d12-Vc60d0-MJ005-K08_DU,Point.23,6.0,3,0.12,60.0,J005,08_DU,47.702440317096,19.4281064347878,27.9418080768499,4.98256605559276,4.12891744536003
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ006-K08_DU,Split.D6d0S3-F0d12-Vc60d0-MJ006-K08_DU,Point.7,6.0,3,0.12,60.0,J006,08_DU,43.940564554815,15.6662306725068,29.4637591773249,5.20452587208506,4.00351997449346
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ007-K09_DU,Split.D6d0S3-F0d12-Vc60d0-MJ007-K09_DU,Point.25,6.0,3,0.12,60.0,J007,09_DU,43.429462071992,15.1551281896838,26.1360007772347,4.7594093543729,4.02391622930356
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ008-K09_DU,Split.D6d0S3-F0d12-Vc60d0-MJ008-K09_DU,Point.3,6.0,3,0.12,60.0,J008,09_DU,43.4093521898966,15.1350183075885,26.9814664454782,4.83206172543402,3.95949576297933
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ009-K10_DU,Split.D6d0S3-F0d12-Vc60d0-MJ009-K10_DU,Point.20,6.0,3,0.12,60.0,J009,10_DU,47.5443135275159,19.2699796452078,28.1326071447495,5.02282659592291,4.20564268812515
DU-D6d0S3-F0d12-Vc60d0,D6d0S3-F0d12-Vc60d0-MJ010-K10_DU,Split.D6d0S3-F0d12-Vc60d0-MJ010-K10_DU,Point.5,6.0,3,0.12,60.0,J010,10_DU,47.518263515561,19.2439296332528,27.3352926728338,5.07985994290079,4.24831802605623
