Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ001-K11_DU,Split.D6d0S4-F0d06-Vc60d0-MJ001-K11_DU,Point.885,6.0,4,0.06,60.0,J001,11_DU,44.5360692207928,16.2617353384847,22.5919263766989,4.75874713311714,3.95702490688829
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ002-K11_DU,Split.D6d0S4-F0d06-Vc60d0-MJ002-K11_DU,Point.973,6.0,4,0.06,60.0,J002,11_DU,45.0507542506839,16.7764203683758,22.042713036547,4.62089504230225,4.04199947885668
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ003-K12_DU,Split.D6d0S4-F0d06-Vc60d0-MJ003-K12_DU,Point.208,6.0,4,0.06,60.0,J003,12_DU,41.3562728575503,13.0819389752422,24.6236325364304,4.56052562052685,3.88871400958463
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ004-K12_DU,Split.D6d0S4-F0d06-Vc60d0-MJ004-K12_DU,Point.13,6.0,4,0.06,60.0,J004,12_DU,47.5128678489667,19.2385339666586,29.4986125540292,5.26501347284479,4.11152209864201
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ005-K13_DU,Split.D6d0S4-F0d06-Vc60d0-MJ005-K13_DU,Point.9,6.0,4,0.06,60.0,J005,13_DU,46.877443723943,18.6031098416348,27.6260304344102,5.11982865866135,4.07322424262915
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ006-K13_DU,Split.D6d0S4-F0d06-Vc60d0-MJ006-K13_DU,Point.35,6.0,4,0.06,60.0,J006,13_DU,48.0630616888965,19.7887278065883,30.4148962023393,5.10466826472155,4.0964700496231
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ007-K14_DU,Split.D6d0S4-F0d06-Vc60d0-MJ007-K14_DU,Point.21,6.0,4,0.06,60.0,J007,14_DU,42.3385748455426,14.0642409632344,25.4541820804306,4.34405024700265,3.82411585799445
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ008-K14_DU,Split.D6d0S4-F0d06-Vc60d0-MJ008-K14_DU,Point.5,6.0,4,0.06,60.0,J008,14_DU,42.4142647847317,14.1399309024236,25.6685588269852,4.99894358340422,3.83327316639424
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ009-K15_DU,Split.D6d0S4-F0d06-Vc60d0-MJ009-K15_DU,Point.18,6.0,4,0.06,60.0,J009,15_DU,48.2158976566434,19.9415637743353,28.0713697521282,4.94401048061951,4.19894381854607
DU-D6d0S4-F0d06-Vc60d0,D6d0S4-F0d06-Vc60d0-MJ010-K15_DU,Split.D6d0S4-F0d06-Vc60d0-MJ010-K15_DU,Point.4,6.0,4,0.06,60.0,J010,15_DU,47.1628457658194,18.8885118835113,27.4595424401751,4.94090062294469,4.0184271082181
