Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ001-K11_DU,Split.D6d0S4-F0d12-Vc30d0-MJ001-K11_DU,Point.179,6.0,4,0.12,30.0,J001,11_DU,46.2552432749675,17.9809093926594,67.9081363980847,5.55610581516316,4.14864026066304
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ002-K11_DU,Split.D6d0S4-F0d12-Vc30d0-MJ002-K11_DU,Point.131,6.0,4,0.12,30.0,J002,11_DU,47.5423012520535,19.2679673697453,53.7730433349482,5.75156577270671,4.16197665839108
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ003-K12_DU,Split.D6d0S4-F0d12-Vc30d0-MJ003-K12_DU,Point.356,6.0,4,0.12,30.0,J003,12_DU,45.0283606702925,16.7540267879844,24.4751749006435,4.58587166409571,4.09000270826394
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ004-K12_DU,Split.D6d0S4-F0d12-Vc30d0-MJ004-K12_DU,Point.9,6.0,4,0.12,30.0,J004,12_DU,50.2050880116118,21.9307541293036,31.3211467781749,5.44054637560925,4.24478982426825
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ005-K13_DU,Split.D6d0S4-F0d12-Vc30d0-MJ005-K13_DU,Point.37,6.0,4,0.12,30.0,J005,13_DU,49.0936675952241,20.8193337129159,30.8179179018668,5.29037961230546,4.1809762620801
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ006-K13_DU,Split.D6d0S4-F0d12-Vc30d0-MJ006-K13_DU,Point.13,6.0,4,0.12,30.0,J006,13_DU,54.5571062390213,26.2827723567131,37.0418114888311,5.91457294754489,4.43753834307297
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ007-K14_DU,Split.D6d0S4-F0d12-Vc30d0-MJ007-K14_DU,Point.27,6.0,4,0.12,30.0,J007,14_DU,47.8128905969988,19.5385567146907,28.0804083243721,5.03690556894421,4.17682222002955
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ008-K14_DU,Split.D6d0S4-F0d12-Vc30d0-MJ008-K14_DU,Point.7,6.0,4,0.12,30.0,J008,14_DU,43.8236034585066,15.5492695761985,26.0534674445737,4.65307522875703,3.9763598038703
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ009-K15_DU,Split.D6d0S4-F0d12-Vc30d0-MJ009-K15_DU,Point.4,6.0,4,0.12,30.0,J009,15_DU,48.112000182205,19.8376662998968,26.3316090693682,4.92760763379797,4.10541295928955
DU-D6d0S4-F0d12-Vc30d0,D6d0S4-F0d12-Vc30d0-MJ010-K15_DU,Split.D6d0S4-F0d12-Vc30d0-MJ010-K15_DU,Point.3,6.0,4,0.12,30.0,J010,15_DU,42.3448682651224,14.0705343828142,25.7773615284003,4.76336958596988,3.88448959118537
