Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ001-K11_DU,Split.D6d0S4-F0d03-Vc15d0-MJ001-K11_DU,Point.283,6.0,4,0.03,15.0,J001,11_DU,40.6873642674953,12.4130303851872,23.3338605737533,4.3654031877258,3.79794380284111
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ002-K11_DU,Split.D6d0S4-F0d03-Vc15d0-MJ002-K11_DU,Point.212,6.0,4,0.03,15.0,J002,11_DU,43.820617101401,15.5462832190929,26.6436436655011,5.01630481928499,4.02962924075823
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ003-K12_DU,Split.D6d0S4-F0d03-Vc15d0-MJ003-K12_DU,Point.263,6.0,4,0.03,15.0,J003,12_DU,43.5658033225963,15.2914694402881,25.1185287167625,4.52004693587455,3.94064178697081
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ004-K12_DU,Split.D6d0S4-F0d03-Vc15d0-MJ004-K12_DU,Point.19,6.0,4,0.03,15.0,J004,12_DU,46.0534055305737,17.7790716482656,29.5466785107107,4.81624496752888,4.01953870840644
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ005-K13_DU,Split.D6d0S4-F0d03-Vc15d0-MJ005-K13_DU,Point.21,6.0,4,0.03,15.0,J005,13_DU,50.8971066983501,22.622772816042,32.9806512981235,5.00119081522458,4.17785099057634
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ006-K13_DU,Split.D6d0S4-F0d03-Vc15d0-MJ006-K13_DU,Point.55,6.0,4,0.03,15.0,J006,13_DU,47.5125714264537,19.2382375441456,36.2900860730519,5.42528239197268,4.12246419986081
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ007-K14_DU,Split.D6d0S4-F0d03-Vc15d0-MJ007-K14_DU,Point.6,6.0,4,0.03,15.0,J007,14_DU,40.5806381733921,12.306304291084,27.0796471529101,4.45599953821277,3.79390179917626
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ008-K14_DU,Split.D6d0S4-F0d03-Vc15d0-MJ008-K14_DU,Point.17,6.0,4,0.03,15.0,J008,14_DU,40.8684047926438,12.5940709103357,28.0426270994708,4.45546154244587,3.85451391083165
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ009-K15_DU,Split.D6d0S4-F0d03-Vc15d0-MJ009-K15_DU,Point.6,6.0,4,0.03,15.0,J009,15_DU,44.2778980576351,16.003564175327,26.7300615846799,4.94849179268995,3.99527845299785
DU-D6d0S4-F0d03-Vc15d0,D6d0S4-F0d03-Vc15d0-MJ010-K15_DU,Split.D6d0S4-F0d03-Vc15d0-MJ010-K15_DU,Point.51,6.0,4,0.03,15.0,J010,15_DU,44.7177060004604,16.4433721181523,25.2461727170196,4.78694007927187,4.01600618835365
