Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ001-K16_DU,Split.D6d0S2-F0d06-Vc45d0-MJ001-K16_DU,Point.19,6.0,2,0.06,45.0,J001,16_DU,40.7421645800157,12.4678306977075,35.5681007525901,4.87364407536901,3.87994398028229
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ002-K16_DU,Split.D6d0S2-F0d06-Vc45d0-MJ002-K16_DU,Point.21,6.0,2,0.06,45.0,J002,16_DU,40.221659934463,11.9473260521549,40.5994692807697,4.75475355537993,3.7795300726949
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ003-K17_DU,Split.D6d0S2-F0d06-Vc45d0-MJ003-K17_DU,Point.455,6.0,2,0.06,45.0,J003,17_DU,48.4843095191418,20.2099756368336,28.8319916524477,4.89310906593356,4.1402570142608
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ004-K17_DU,Split.D6d0S2-F0d06-Vc45d0-MJ004-K17_DU,Point.14,6.0,2,0.06,45.0,J004,17_DU,44.3404181594044,16.0660842770962,27.3193985636028,4.53165216754007,3.89469372697066
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ005-K18_DU,Split.D6d0S2-F0d06-Vc45d0-MJ005-K18_DU,Point.13,6.0,2,0.06,45.0,J005,18_DU,42.5521319958783,14.2777981135702,27.5621751494558,4.60253191786314,3.85415885031892
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ006-K18_DU,Split.D6d0S2-F0d06-Vc45d0-MJ006-K18_DU,Point.9,6.0,2,0.06,45.0,J006,18_DU,42.3050927876836,14.0307589053754,30.6066654996281,4.64964523827849,3.88583419800672
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ007-K19_DU,Split.D6d0S2-F0d06-Vc45d0-MJ007-K19_DU,Point.25,6.0,2,0.06,45.0,J007,19_DU,43.9531382989359,15.6788044166278,27.9411455340123,5.44795851347268,4.02101397037277
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ009-K20_DU,Split.D6d0S2-F0d06-Vc45d0-MJ009-K20_DU,Point.29,6.0,2,0.06,45.0,J009,20_DU,42.4528471763588,14.1785132940507,26.5690164695283,4.63011903468867,3.88239434756817
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ010-K20_DU,Split.D6d0S2-F0d06-Vc45d0-MJ010-K20_DU,Point.22,6.0,2,0.06,45.0,J010,20_DU,43.087038943622,14.8145534438024,25.4567851372037,4.7512393533185,3.88602029147682
DU-D6d0S2-F0d06-Vc45d0,D6d0S2-F0d06-Vc45d0-MJ008-K19_DU,Split.D6d0S2-F0d06-Vc45d0-MJ008-K19_DU,Point.3,6.0,2,0.06,45.0,J008,19_DU,45.967597932176,17.6932640498679,30.5680482017002,4.96644091417234,4.11734418382936
