Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ001-K11_DU,Split.D6d0S4-F0d09-Vc60d0-MJ001-K11_DU,Point.45,6.0,4,0.09,60.0,J001,11_DU,52.6976818970017,24.4233480146936,42.0605979719134,5.77874435037768,4.38930625509028
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ002-K11_DU,Split.D6d0S4-F0d09-Vc60d0-MJ002-K11_DU,Point.120,6.0,4,0.09,60.0,J002,11_DU,56.4919125760346,28.2175786937265,40.9689132702569,5.63124926984307,4.51198255323844
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ003-K12_DU,Split.D6d0S4-F0d09-Vc60d0-MJ003-K12_DU,Point.155,6.0,4,0.09,60.0,J003,12_DU,51.5614084379409,23.2870745556328,28.3090274880541,5.36418280104957,4.3673032355011
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ004-K12_DU,Split.D6d0S4-F0d09-Vc60d0-MJ004-K12_DU,Point.36,6.0,4,0.09,60.0,J004,12_DU,48.0083543278989,19.7340204455908,26.4724929994424,4.71775094954946,4.08385028528907
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ005-K13_DU,Split.D6d0S4-F0d09-Vc60d0-MJ005-K13_DU,Point.45,6.0,4,0.09,60.0,J005,13_DU,47.2034682818183,18.9291343995102,29.0777202368955,4.99527763035373,4.08692790846
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ006-K13_DU,Split.D6d0S4-F0d09-Vc60d0-MJ006-K13_DU,Point.35,6.0,4,0.09,60.0,J006,13_DU,51.1055657520015,22.8312318696935,28.8216408399338,4.97938438459624,4.16099234368806
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ007-K14_DU,Split.D6d0S4-F0d09-Vc60d0-MJ007-K14_DU,Point.29,6.0,4,0.09,60.0,J007,14_DU,44.7478347816428,16.4735008993347,28.8566006699186,5.006372917001,3.96162230306928
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ008-K14_DU,Split.D6d0S4-F0d09-Vc60d0-MJ008-K14_DU,Point.12,6.0,4,0.09,60.0,J008,14_DU,45.8564431983065,17.5821093159983,28.3800855871498,4.87145670940604,4.04696188267402
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ009-K15_DU,Split.D6d0S4-F0d09-Vc60d0-MJ009-K15_DU,Point.17,6.0,4,0.09,60.0,J009,15_DU,43.3689671346666,15.0946332523585,26.4357065109679,4.67578001330851,3.92648676512724
DU-D6d0S4-F0d09-Vc60d0,D6d0S4-F0d09-Vc60d0-MJ010-K15_DU,Split.D6d0S4-F0d09-Vc60d0-MJ010-K15_DU,Point.16,6.0,4,0.09,60.0,J010,15_DU,47.45071990455,19.1763860222419,26.66408004991,4.76763915862635,4.0350437153497
