Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ001-K06_DU,Split.D6d0S3-F0d12-Vc15d0-MJ001-K06_DU,Point.202,6.0,3,0.12,15.0,J001,06_DU,46.766515104977,18.4921812226689,25.6542738544547,4.71722921803604,4.06149143975082
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ002-K06_DU,Split.D6d0S3-F0d12-Vc15d0-MJ002-K06_DU,Point.90,6.0,3,0.12,15.0,J002,06_DU,47.816122425321,19.5417885430129,40.6960671489536,5.2930817476437,4.0824982883959
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ003-K07_DU,Split.D6d0S3-F0d12-Vc15d0-MJ003-K07_DU,Point.169,6.0,3,0.12,15.0,J003,07_DU,47.2356968677724,18.9613629854642,27.6289148567508,4.87379769154551,4.05808133097687
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ004-K07_DU,Split.D6d0S3-F0d12-Vc15d0-MJ004-K07_DU,Point.78,6.0,3,0.12,15.0,J004,07_DU,49.0963622506714,20.8220283683633,34.1227002560997,4.97708382814562,4.11700081976124
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ005-K08_DU,Split.D6d0S3-F0d12-Vc15d0-MJ005-K08_DU,Point.28,6.0,3,0.12,15.0,J005,08_DU,51.7514181383428,23.4770842560347,27.4644404509512,4.8714620184577,4.17983716428095
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ006-K08_DU,Split.D6d0S3-F0d12-Vc15d0-MJ006-K08_DU,Point.12,6.0,3,0.12,15.0,J006,08_DU,51.8561743415061,23.581840459198,29.858971470483,4.96226337551979,4.23137729510911
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ007-K09_DU,Split.D6d0S3-F0d12-Vc15d0-MJ007-K09_DU,Point.24,6.0,3,0.12,15.0,J007,09_DU,42.8003297079434,14.5259958256353,29.7887675752983,5.4510720840078,3.92636041487905
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ008-K09_DU,Split.D6d0S3-F0d12-Vc15d0-MJ008-K09_DU,Point.3,6.0,3,0.12,15.0,J008,09_DU,42.204408350557,13.9300744682489,28.2797300660171,4.85752194239957,3.93092269525057
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ009-K10_DU,Split.D6d0S3-F0d12-Vc15d0-MJ009-K10_DU,Point.16,6.0,3,0.12,15.0,J009,10_DU,49.3104304787175,21.0360965964094,27.3852795873725,5.16003602486811,4.2952400546166
DU-D6d0S3-F0d12-Vc15d0,D6d0S3-F0d12-Vc15d0-MJ010-K10_DU,Split.D6d0S3-F0d12-Vc15d0-MJ010-K10_DU,Point.45,6.0,3,0.12,15.0,J010,10_DU,47.8347022332148,19.5603683509066,30.9409163429547,5.49490335353431,4.26831320280705
