Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ001-K01_DU,Split.D6d0S1-F0d06-Vc15d0-MJ001-K01_DU,Point.623,6.0,1,0.06,15.0,J001,01_DU,42.8036432501761,14.5293093678679,24.5077962491485,4.66424085934598,3.99240938208475
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ002-K01_DU,Split.D6d0S1-F0d06-Vc15d0-MJ002-K01_DU,Point.386,6.0,1,0.06,15.0,J002,01_DU,39.9531068546443,11.6787729723361,23.7382716760341,4.50120942285178,3.67966351849786
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ003-K02_DU,Split.D6d0S1-F0d06-Vc15d0-MJ003-K02_DU,Point.335,6.0,1,0.06,15.0,J003,02_DU,40.7247461815275,12.4504122992193,23.22902166204,4.34693020134719,3.74030679411937
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ004-K02_DU,Split.D6d0S1-F0d06-Vc15d0-MJ004-K02_DU,Point.231,6.0,1,0.06,15.0,J004,02_DU,44.1385780321432,15.8642441498351,24.8733254306085,4.91079626878108,3.92807770547296
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ005-K03_DU,Split.D6d0S1-F0d06-Vc15d0-MJ005-K03_DU,Point.7,6.0,1,0.06,15.0,J005,03_DU,42.002226844921,13.7278929626128,26.7335010260014,4.70989770637651,3.79935212733842
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ006-K03_DU,Split.D6d0S1-F0d06-Vc15d0-MJ006-K03_DU,Point.9,6.0,1,0.06,15.0,J006,03_DU,39.7895105566517,11.5151766743436,26.2063637738065,4.53259869841663,3.71293023879029
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ007-K04_DU,Split.D6d0S1-F0d06-Vc15d0-MJ007-K04_DU,Point.31,6.0,1,0.06,15.0,J007,04_DU,40.9692997606838,12.6949658783757,26.8049425131843,5.11589467898824,3.80808491374287
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ008-K04_DU,Split.D6d0S1-F0d06-Vc15d0-MJ008-K04_DU,Point.32,6.0,1,0.06,15.0,J008,04_DU,42.3890681543585,14.1147342720503,26.452503338044,4.79390617954413,3.81327401642996
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ009-K05_DU,Split.D6d0S1-F0d06-Vc15d0-MJ009-K05_DU,Point.29,6.0,1,0.06,15.0,J009,05_DU,44.4478209671,16.1734870847918,27.6665031726832,4.63419066345844,3.9102337301523
DU-D6d0S1-F0d06-Vc15d0,D6d0S1-F0d06-Vc15d0-MJ010-K05_DU,Split.D6d0S1-F0d06-Vc15d0-MJ010-K05_DU,Point.17,6.0,1,0.06,15.0,J010,05_DU,45.0646360515047,16.7903021691966,27.3012110517194,4.91139155913908,3.94661591739033
