Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ001-K16_DU,Split.D6d0S2-F0d06-Vc60d0-MJ001-K16_DU,Point.151,6.0,2,0.06,60.0,J001,16_DU,40.2630654749567,11.9887315926486,41.4044635974402,4.71230090018846,3.78985963976141
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ002-K16_DU,Split.D6d0S2-F0d06-Vc60d0-MJ002-K16_DU,Point.77,6.0,2,0.06,60.0,J002,16_DU,41.4479787767923,13.1736448944842,42.0199001362448,4.98496427425074,3.92748839214785
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ003-K17_DU,Split.D6d0S2-F0d06-Vc60d0-MJ003-K17_DU,Point.488,6.0,2,0.06,60.0,J003,17_DU,47.4810415787032,19.2067076963951,24.0207440847584,4.75521433629573,4.06814871258726
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ004-K17_DU,Split.D6d0S2-F0d06-Vc60d0-MJ004-K17_DU,Point.27,6.0,2,0.06,60.0,J004,17_DU,46.9588671773659,18.6845332950577,29.0924063290958,4.75928637197897,3.96905336315429
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ005-K18_DU,Split.D6d0S2-F0d06-Vc60d0-MJ005-K18_DU,Point.60,6.0,2,0.06,60.0,J005,18_DU,32.289323084715,4.01498920240696,16.0112181203861,3.38098070870298,3.24890432986987
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ006-K18_DU,Split.D6d0S2-F0d06-Vc60d0-MJ006-K18_DU,Point.88,6.0,2,0.06,60.0,J006,18_DU,31.2787594557334,3.00442557342528,19.3570211995331,3.41270417314357,3.24764746522772
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ007-K19_DU,Split.D6d0S2-F0d06-Vc60d0-MJ007-K19_DU,Point.29,6.0,2,0.06,60.0,J007,19_DU,39.4864917623182,11.2121578800101,25.1029566448721,4.34900798434127,3.76316064198859
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ008-K19_DU,Split.D6d0S2-F0d06-Vc60d0-MJ008-K19_DU,Point.32,6.0,2,0.06,60.0,J008,19_DU,42.4899127684378,14.2155788861297,27.8748770647901,4.97580544604833,3.96968628083757
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ009-K20_DU,Split.D6d0S2-F0d06-Vc60d0-MJ009-K20_DU,Point.13,6.0,2,0.06,60.0,J009,20_DU,42.3319188194211,14.057584937113,26.8873883112775,4.99861614487174,3.99606224582259
DU-D6d0S2-F0d06-Vc60d0,D6d0S2-F0d06-Vc60d0-MJ010-K20_DU,Split.D6d0S2-F0d06-Vc60d0-MJ010-K20_DU,Point.29,6.0,2,0.06,60.0,J010,20_DU,40.5981889506249,12.3238550683167,26.461524726678,4.41178652358739,3.81228504977858
