Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ001-K06_DU,Split.D6d0S3-F0d06-Vc30d0-MJ001-K06_DU,Point.297,6.0,3,0.06,30.0,J001,06_DU,45.9650009235907,17.6906670412826,24.9049008097705,4.63559002736017,3.99832724876649
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ002-K06_DU,Split.D6d0S3-F0d06-Vc30d0-MJ002-K06_DU,Point.258,6.0,3,0.06,30.0,J002,06_DU,46.0737283944467,17.7993945121386,26.3381357593144,4.66434560645928,3.98650026305756
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ003-K07_DU,Split.D6d0S3-F0d06-Vc30d0-MJ003-K07_DU,Point.228,6.0,3,0.06,30.0,J003,07_DU,43.1464886026467,14.8721547203385,25.8223302882466,4.70062271622511,3.91874525186137
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ004-K07_DU,Split.D6d0S3-F0d06-Vc30d0-MJ004-K07_DU,Point.40,6.0,3,0.06,30.0,J004,07_DU,44.1477912049041,15.8734573225959,31.2465674152309,5.12513407880499,3.91851733391668
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ005-K08_DU,Split.D6d0S3-F0d06-Vc30d0-MJ005-K08_DU,Point.58,6.0,3,0.06,30.0,J005,08_DU,48.0906028929293,19.8162690106212,23.4216218573759,4.6484260710692,4.03535426852443
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ006-K08_DU,Split.D6d0S3-F0d06-Vc30d0-MJ006-K08_DU,Point.14,6.0,3,0.06,30.0,J006,08_DU,45.560684840197,17.2863509578888,27.7870525752266,4.90504740941634,3.95623039937873
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ007-K09_DU,Split.D6d0S3-F0d06-Vc30d0-MJ007-K09_DU,Point.8,6.0,3,0.06,30.0,J007,09_DU,41.5332940759711,13.258960193663,26.8938796017034,4.75293826148827,3.81707279843117
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ008-K09_DU,Split.D6d0S3-F0d06-Vc30d0-MJ008-K09_DU,Point.22,6.0,3,0.06,30.0,J008,09_DU,42.7015943265096,14.4272604442014,25.2984963784804,4.51130599427345,3.93523293625401
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ009-K10_DU,Split.D6d0S3-F0d06-Vc30d0-MJ009-K10_DU,Point.12,6.0,3,0.06,30.0,J009,10_DU,42.8379787691083,14.5636448868002,26.3855592126901,4.73553268419386,3.96626855203688
DU-D6d0S3-F0d06-Vc30d0,D6d0S3-F0d06-Vc30d0-MJ010-K10_DU,Split.D6d0S3-F0d06-Vc30d0-MJ010-K10_DU,Point.5,6.0,3,0.06,30.0,J010,10_DU,47.6669689088235,19.3926350265154,27.1049438427145,4.71458274822301,4.16442973953715
