Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ001-K16_DU,Split.D6d0S2-F0d12-Vc30d0-MJ001-K16_DU,Point.134,6.0,2,0.12,30.0,J001,16_DU,41.453634393935,13.1793005116269,18.7463389150468,4.77373932610591,3.95827984704013
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ002-K16_DU,Split.D6d0S2-F0d12-Vc30d0-MJ002-K16_DU,Point.120,6.0,2,0.12,30.0,J002,16_DU,40.5775058157458,12.3031719334376,22.0103898959776,4.54361955060373,3.85944842424565
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ003-K17_DU,Split.D6d0S2-F0d12-Vc30d0-MJ003-K17_DU,Point.135,6.0,2,0.12,30.0,J003,17_DU,47.9054927621488,19.6311588798407,25.1522883345148,5.18091407298626,4.10525892439686
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ004-K17_DU,Split.D6d0S2-F0d12-Vc30d0-MJ004-K17_DU,Point.15,6.0,2,0.12,30.0,J004,17_DU,48.9525970412108,20.6782631589026,30.7219729350953,5.30292097906125,4.13373817809789
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ005-K18_DU,Split.D6d0S2-F0d12-Vc30d0-MJ005-K18_DU,Point.10,6.0,2,0.12,30.0,J005,18_DU,42.2494324151417,13.9750985328336,27.8223771525555,5.0053808678902,3.93100729120115
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ006-K18_DU,Split.D6d0S2-F0d12-Vc30d0-MJ006-K18_DU,Point.45,6.0,2,0.12,30.0,J006,18_DU,43.8778692536364,15.6035353713283,31.0013351781997,4.96429743120525,3.94406353049883
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ007-K19_DU,Split.D6d0S2-F0d12-Vc30d0-MJ007-K19_DU,Point.9,6.0,2,0.12,30.0,J007,19_DU,39.7186155005059,11.4442816181977,25.8753431174239,4.55522028194776,3.73327924790329
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ008-K19_DU,Split.D6d0S2-F0d12-Vc30d0-MJ008-K19_DU,Point.6,6.0,2,0.12,30.0,J008,19_DU,42.9468029096425,14.6724690273345,26.3023977510129,4.83494072531061,3.92994244917154
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ009-K20_DU,Split.D6d0S2-F0d12-Vc30d0-MJ009-K20_DU,Point.5,6.0,2,0.12,30.0,J009,20_DU,45.0792963983451,16.8049625160369,27.7896554523599,5.14765784182648,4.04607834946023
DU-D6d0S2-F0d12-Vc30d0,D6d0S2-F0d12-Vc30d0-MJ010-K20_DU,Split.D6d0S2-F0d12-Vc30d0-MJ010-K20_DU,Point.27,6.0,2,0.12,30.0,J010,20_DU,40.8778287846222,12.6034949023141,24.7117904722778,4.66588202329771,3.80931204135291
