Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ001-K11_DU,Split.D6d0S4-F0d09-Vc45d0-MJ001-K11_DU,Point.9,6.0,4,0.09,45.0,J001,11_DU,53.087525592679,24.8131917103708,37.3786937644431,5.43051551386493,4.41298843699242
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ002-K11_DU,Split.D6d0S4-F0d09-Vc45d0-MJ002-K11_DU,Point.18,6.0,4,0.09,45.0,J002,11_DU,55.4803279043602,27.2059940220521,41.494976744277,5.90100595998922,4.5015805077615
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ003-K12_DU,Split.D6d0S4-F0d09-Vc45d0-MJ003-K12_DU,Point.154,6.0,4,0.09,45.0,J003,12_DU,46.3552703890719,18.0809365067638,26.4391472043604,4.75284408430355,4.09109053195133
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ004-K12_DU,Split.D6d0S4-F0d09-Vc45d0-MJ004-K12_DU,Point.44,6.0,4,0.09,45.0,J004,12_DU,54.4246131305989,26.1502792482907,30.8354038534355,5.31237845459262,4.46810153392179
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ005-K13_DU,Split.D6d0S4-F0d09-Vc45d0-MJ005-K13_DU,Point.8,6.0,4,0.09,45.0,J005,13_DU,49.1119205302147,20.8375866479065,31.4122253319381,5.59856200710877,4.08252059525588
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ006-K13_DU,Split.D6d0S4-F0d09-Vc45d0-MJ006-K13_DU,Point.25,6.0,4,0.09,45.0,J006,13_DU,48.3546756328653,20.0803417505572,27.2453730728135,5.10780619482515,4.10759021963012
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ007-K14_DU,Split.D6d0S4-F0d09-Vc45d0-MJ007-K14_DU,Point.4,6.0,4,0.09,45.0,J007,14_DU,48.7069682817489,20.4326343994407,28.0085652771777,4.9767128772165,4.25955260025721
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ008-K14_DU,Split.D6d0S4-F0d09-Vc45d0-MJ008-K14_DU,Point.21,6.0,4,0.09,45.0,J008,14_DU,45.7278975521051,17.453563669797,29.0078934670406,4.92931098127458,4.02786296697093
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ009-K15_DU,Split.D6d0S4-F0d09-Vc45d0-MJ009-K15_DU,Point.4,6.0,4,0.09,45.0,J009,15_DU,46.7496918012146,18.4753579189065,31.4061723968324,5.0768404251291,4.03949615620705
DU-D6d0S4-F0d09-Vc45d0,D6d0S4-F0d09-Vc45d0-MJ010-K15_DU,Split.D6d0S4-F0d09-Vc45d0-MJ010-K15_DU,Point.4,6.0,4,0.09,45.0,J010,15_DU,44.2746171418404,16.0002832595323,27.9806122113607,4.81539935820576,3.93127296260114
