Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ001-K01_DU,Split.D6d0S1-F0d12-Vc60d0-MJ001-K01_DU,Point.704,6.0,1,0.12,60.0,J001,01_DU,45.0866565072132,16.8123226249051,26.37738767034,4.73552698808343,4.02305971998169
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ002-K01_DU,Split.D6d0S1-F0d12-Vc60d0-MJ002-K01_DU,Point.683,6.0,1,0.12,60.0,J002,01_DU,45.8465976006679,17.5722637183597,27.3249366359608,5.38915611941693,4.06519659336468
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ003-K02_DU,Split.D6d0S1-F0d12-Vc60d0-MJ003-K02_DU,Point.1257,6.0,1,0.12,60.0,J003,02_DU,46.0137246772052,17.739390794897,27.601283389039,4.97881558097592,4.02692778714392
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ004-K02_DU,Split.D6d0S1-F0d12-Vc60d0-MJ004-K02_DU,Point.44,6.0,1,0.12,60.0,J004,02_DU,47.1136667586971,18.839332876389,31.1928269252645,5.45882364220523,4.1318605350329
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ005-K03_DU,Split.D6d0S1-F0d12-Vc60d0-MJ005-K03_DU,Point.40,6.0,1,0.12,60.0,J005,03_DU,41.938843440926,13.6645095586179,28.5047967147688,4.84375770430809,3.901935058946
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ006-K03_DU,Split.D6d0S1-F0d12-Vc60d0-MJ006-K03_DU,Point.8,6.0,1,0.12,60.0,J006,03_DU,41.4813224977971,13.206988615489,27.728232516161,4.92054998531949,3.85118252054226
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ007-K04_DU,Split.D6d0S1-F0d12-Vc60d0-MJ007-K04_DU,Point.27,6.0,1,0.12,60.0,J007,04_DU,48.5167048921405,20.2423710098323,28.4076649361283,5.11857734529178,4.06700531381885
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ008-K04_DU,Split.D6d0S1-F0d12-Vc60d0-MJ008-K04_DU,Point.31,6.0,1,0.12,60.0,J008,04_DU,44.4613045678328,16.1869706855246,27.6199893685698,4.82809985029161,3.97678180571774
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ009-K05_DU,Split.D6d0S1-F0d12-Vc60d0-MJ009-K05_DU,Point.35,6.0,1,0.12,60.0,J009,05_DU,46.455518215267,18.1811843329588,27.339730464137,5.11117902000674,4.12622672438872
DU-D6d0S1-F0d12-Vc60d0,D6d0S1-F0d12-Vc60d0-MJ010-K05_DU,Split.D6d0S1-F0d12-Vc60d0-MJ010-K05_DU,Point.9,6.0,1,0.12,60.0,J010,05_DU,45.1341746257371,16.8598407434289,29.0446123346806,5.1328338056502,4.15710136645461
