Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ001-K01_DU,Split.D6d0S1-F0d06-Vc30d0-MJ001-K01_DU,Point.240,6.0,1,0.06,30.0,J001,01_DU,42.1050718391714,13.8307379568632,39.8140925988323,4.59495516357162,3.7839208760765
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ002-K01_DU,Split.D6d0S1-F0d06-Vc30d0-MJ002-K01_DU,Point.311,6.0,1,0.06,30.0,J002,01_DU,44.0050775208232,15.730743638515,30.085334319734,5.40571039098325,4.05659158177522
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ003-K02_DU,Split.D6d0S1-F0d06-Vc30d0-MJ003-K02_DU,Point.247,6.0,1,0.06,30.0,J003,02_DU,40.9536778216593,12.6793439393512,25.4180504971331,4.43634033085588,3.81978927750557
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ004-K02_DU,Split.D6d0S1-F0d06-Vc30d0-MJ004-K02_DU,Point.20,6.0,1,0.06,30.0,J004,02_DU,43.4006338942512,15.1263000119431,30.9840630592616,5.11690032898896,3.84612759645692
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ005-K03_DU,Split.D6d0S1-F0d06-Vc30d0-MJ005-K03_DU,Point.39,6.0,1,0.06,30.0,J005,03_DU,42.8030429078295,14.5477560369286,27.3221601425923,4.87848211297954,3.92902548838327
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ006-K03_DU,Split.D6d0S1-F0d06-Vc30d0-MJ006-K03_DU,Point.28,6.0,1,0.06,30.0,J006,03_DU,41.2534260526002,12.9790921702921,26.5657919037036,4.66601095909935,3.81337336246503
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ007-K04_DU,Split.D6d0S1-F0d06-Vc30d0-MJ007-K04_DU,Point.10,6.0,1,0.06,30.0,J007,04_DU,45.7053152930139,17.4309814107058,28.8544403857258,5.17280929197268,4.08830910617132
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ008-K04_DU,Split.D6d0S1-F0d06-Vc30d0-MJ008-K04_DU,Point.8,6.0,1,0.06,30.0,J008,04_DU,40.1214556555595,11.8471217732513,25.941155736224,4.45389899174207,3.72876867685914
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ009-K05_DU,Split.D6d0S1-F0d06-Vc30d0-MJ009-K05_DU,Point.14,6.0,1,0.06,30.0,J009,05_DU,43.4574994484063,15.1831655660981,25.6442527018158,4.74742054661452,3.88651581367726
DU-D6d0S1-F0d06-Vc30d0,D6d0S1-F0d06-Vc30d0-MJ010-K05_DU,Split.D6d0S1-F0d06-Vc30d0-MJ010-K05_DU,Point.29,6.0,1,0.06,30.0,J010,05_DU,46.2683882511722,17.994054368864,27.2536049668307,5.22559742187522,4.04876688727687
