Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ001-K11_DU,Split.D6d0S4-F0d12-Vc60d0-MJ001-K11_DU,Point.568,6.0,4,0.12,60.0,J001,11_DU,48.6667400338565,20.3924061515484,28.0691346593288,5.08372371731632,4.11925101662422
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ002-K11_DU,Split.D6d0S4-F0d12-Vc60d0-MJ002-K11_DU,Point.528,6.0,4,0.12,60.0,J002,11_DU,45.1233764112327,16.8490425289245,25.1778052805899,4.69564871075108,3.98967822842039
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ003-K12_DU,Split.D6d0S4-F0d12-Vc60d0-MJ003-K12_DU,Point.726,6.0,4,0.12,60.0,J003,12_DU,48.1818737876079,19.9075399052997,28.1183018064605,5.05220530083152,4.13982843305159
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ004-K12_DU,Split.D6d0S4-F0d12-Vc60d0-MJ004-K12_DU,Point.12,6.0,4,0.12,60.0,J004,12_DU,52.4985149910221,24.224181108714,33.8981804184936,5.389776072182,4.47490717314238
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ005-K13_DU,Split.D6d0S4-F0d12-Vc60d0-MJ005-K13_DU,Point.30,6.0,4,0.12,60.0,J005,13_DU,52.5343720776203,24.2600381953122,37.5900245985821,6.59040238248244,4.47231249549509
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ006-K13_DU,Split.D6d0S4-F0d12-Vc60d0-MJ006-K13_DU,Point.26,6.0,4,0.12,60.0,J006,13_DU,50.7692625513932,22.494928669085,29.9168478905726,5.19237560089016,4.28481380967222
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ007-K14_DU,Split.D6d0S4-F0d12-Vc60d0-MJ007-K14_DU,Point.16,6.0,4,0.12,60.0,J007,14_DU,48.5311316378162,20.256797755508,29.5166648454408,4.80342265301196,4.16846813609939
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ008-K14_DU,Split.D6d0S4-F0d12-Vc60d0-MJ008-K14_DU,Point.28,6.0,4,0.12,60.0,J008,14_DU,43.1452227685087,14.8708888862006,27.0719349835711,4.67090277852205,3.8716792098052
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ009-K15_DU,Split.D6d0S4-F0d12-Vc60d0-MJ009-K15_DU,Point.3,6.0,4,0.12,60.0,J009,15_DU,42.6814322161413,14.4070983338331,26.7877926927093,4.73415018348214,3.90339460616579
DU-D6d0S4-F0d12-Vc60d0,D6d0S4-F0d12-Vc60d0-MJ010-K15_DU,Split.D6d0S4-F0d12-Vc60d0-MJ010-K15_DU,Point.5,6.0,4,0.12,60.0,J010,15_DU,46.6472669220567,18.3729330397486,30.0534583447702,4.99732017495899,4.07732372649973
