Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ001-K16_DU,Split.D6d0S2-F0d06-Vc15d0-MJ001-K16_DU,Point.150,6.0,2,0.06,15.0,J001,16_DU,40.8154852876458,12.5411514053377,39.1509228968566,4.75678611115804,3.87506248777495
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ002-K16_DU,Split.D6d0S2-F0d06-Vc15d0-MJ002-K16_DU,Point.46,6.0,2,0.06,15.0,J002,16_DU,41.9551963248407,13.6808624425326,37.3042916264197,4.59339820865722,3.89216662175051
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ003-K17_DU,Split.D6d0S2-F0d06-Vc15d0-MJ003-K17_DU,Point.364,6.0,2,0.06,15.0,J003,17_DU,44.9093830557995,16.6350491734914,27.1315077739815,4.74807996551302,3.94376626917327
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ004-K17_DU,Split.D6d0S2-F0d06-Vc15d0-MJ004-K17_DU,Point.4,6.0,2,0.06,15.0,J004,17_DU,44.4828687490293,16.2085348667212,29.0002296128442,4.86864207665203,3.96630674642197
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ005-K18_DU,Split.D6d0S2-F0d06-Vc15d0-MJ005-K18_DU,Point.12,6.0,2,0.06,15.0,J005,18_DU,40.2470678044636,11.9727339221555,26.2822626840882,4.4376680135971,3.71217490203199
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ006-K18_DU,Split.D6d0S2-F0d06-Vc15d0-MJ006-K18_DU,Point.34,6.0,2,0.06,15.0,J006,18_DU,45.1625161582963,16.8881822759881,30.3396490948035,4.88250167197283,4.04567745282643
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ007-K19_DU,Split.D6d0S2-F0d06-Vc15d0-MJ007-K19_DU,Point.38,6.0,2,0.06,15.0,J007,19_DU,40.9784785092616,12.7041446269535,28.3792807449004,4.67423105237659,3.76067003949232
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ008-K19_DU,Split.D6d0S2-F0d06-Vc15d0-MJ008-K19_DU,Point.32,6.0,2,0.06,15.0,J008,19_DU,39.8266990314703,11.5523651491621,27.3274237687988,4.53278097336284,3.80036539286645
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ009-K20_DU,Split.D6d0S2-F0d06-Vc15d0-MJ009-K20_DU,Point.32,6.0,2,0.06,15.0,J009,20_DU,41.7645685283191,13.4902346460109,26.2762117342072,4.59646400053959,3.90554252665032
DU-D6d0S2-F0d06-Vc15d0,D6d0S2-F0d06-Vc15d0-MJ010-K20_DU,Split.D6d0S2-F0d06-Vc15d0-MJ010-K20_DU,Point.11,6.0,2,0.06,15.0,J010,20_DU,43.5469555430422,15.2726216607341,27.5215728091631,4.88905869642514,3.91448458261166
