Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ001-K16_DU,Split.D6d0S2-F0d09-Vc15d0-MJ001-K16_DU,Point.734,6.0,2,0.09,15.0,J001,16_DU,33.2681958859307,4.99386200362252,12.8324075063824,3.37248074554915,3.26529450963417
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ002-K16_DU,Split.D6d0S2-F0d09-Vc15d0-MJ002-K16_DU,Point.654,6.0,2,0.09,15.0,J002,16_DU,41.90392975668,13.6295958743718,24.1397737495368,4.7567293534051,3.80223220190958
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ003-K17_DU,Split.D6d0S2-F0d09-Vc15d0-MJ003-K17_DU,Point.1201,6.0,2,0.09,15.0,J003,17_DU,47.7413361686693,19.4670022863612,27.8296367479689,4.78699963168992,4.13827700788401
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ004-K17_DU,Split.D6d0S2-F0d09-Vc15d0-MJ004-K17_DU,Point.13,6.0,2,0.09,15.0,J004,17_DU,47.7179146268112,19.4435807445031,31.6046219302154,5.09498087976263,4.0889485907474
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ005-K18_DU,Split.D6d0S2-F0d09-Vc15d0-MJ005-K18_DU,Point.13,6.0,2,0.09,15.0,J005,18_DU,41.0689238441689,12.7945899618608,29.6938675747386,4.91140114547899,3.77928854792125
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ006-K18_DU,Split.D6d0S2-F0d09-Vc15d0-MJ006-K18_DU,Point.42,6.0,2,0.09,15.0,J006,18_DU,13.8454377363398,0.237257697036025,15.5044746541819,3.4817419369012,2.74824613794121
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ007-K19_DU,Split.D6d0S2-F0d09-Vc15d0-MJ007-K19_DU,Point.21,6.0,2,0.09,15.0,J007,19_DU,43.6558871068305,15.3815532245225,27.5227275577588,4.84621187640363,3.97487850576972
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ008-K19_DU,Split.D6d0S2-F0d09-Vc15d0-MJ008-K19_DU,Point.26,6.0,2,0.09,15.0,J008,19_DU,41.5194048538964,13.2450709715882,26.3561482433594,4.82945169924728,3.88179303538149
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ009-K20_DU,Split.D6d0S2-F0d09-Vc15d0-MJ009-K20_DU,Point.31,6.0,2,0.09,15.0,J009,20_DU,39.4363639855416,11.1620301032335,25.3808999780667,4.3971548611463,3.78544628057239
DU-D6d0S2-F0d09-Vc15d0,D6d0S2-F0d09-Vc15d0-MJ010-K20_DU,Split.D6d0S2-F0d09-Vc15d0-MJ010-K20_DU,Point.26,6.0,2,0.09,15.0,J010,20_DU,40.6245173972698,12.3501835149617,26.794271067445,5.11870441301233,3.81998841222367
