Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ001-K16_DU,Split.D6d0S2-F0d06-Vc30d0-MJ001-K16_DU,Point.252,6.0,2,0.06,30.0,J001,16_DU,43.2442572616104,14.9699233793022,25.4816650696452,4.69780775917158,3.901797929779
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ002-K16_DU,Split.D6d0S2-F0d06-Vc30d0-MJ002-K16_DU,Point.75,6.0,2,0.06,30.0,J002,16_DU,44.2478118160728,15.9734779337647,38.4721337173042,5.28764213829524,4.01007831431653
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ003-K17_DU,Split.D6d0S2-F0d06-Vc30d0-MJ003-K17_DU,Point.463,6.0,2,0.06,30.0,J003,17_DU,46.0928271246999,17.8184932423917,27.7002420463898,4.8124897604286,3.9728120068478
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ004-K17_DU,Split.D6d0S2-F0d06-Vc30d0-MJ004-K17_DU,Point.13,6.0,2,0.06,30.0,J004,17_DU,45.0416878879969,16.7673540056887,30.2425875109411,5.62419762285277,3.99853545020522
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ005-K18_DU,Split.D6d0S2-F0d06-Vc30d0-MJ005-K18_DU,Point.10,6.0,2,0.06,30.0,J005,18_DU,40.7225357710983,12.4482018887901,28.1176349125835,4.72424091337359,3.79799460842899
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ006-K18_DU,Split.D6d0S2-F0d06-Vc30d0-MJ006-K18_DU,Point.39,6.0,2,0.06,30.0,J006,18_DU,39.2629864135246,10.9886525312164,26.9303597457855,4.50082341551771,3.69758618926367
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ007-K19_DU,Split.D6d0S2-F0d06-Vc30d0-MJ007-K19_DU,Point.8,6.0,2,0.06,30.0,J007,19_DU,42.3047753406921,14.0304414583839,27.4986801984463,4.68358988496038,3.93237517301919
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ008-K19_DU,Split.D6d0S2-F0d06-Vc30d0-MJ008-K19_DU,Point.23,6.0,2,0.06,30.0,J008,19_DU,40.1223391080901,11.8480052257819,25.1655064375871,4.94182626775856,3.7895752656771
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ009-K20_DU,Split.D6d0S2-F0d06-Vc30d0-MJ009-K20_DU,Point.8,6.0,2,0.06,30.0,J009,20_DU,41.0564208705218,12.7820869882137,25.178862990377,4.65636355271223,3.81683230646106
DU-D6d0S2-F0d06-Vc30d0,D6d0S2-F0d06-Vc30d0-MJ010-K20_DU,Split.D6d0S2-F0d06-Vc30d0-MJ010-K20_DU,Point.28,6.0,2,0.06,30.0,J010,20_DU,39.5376529910202,11.2633191087121,25.4493982725421,4.4903290888439,3.74976958061616
