Body,Sketch,Fill,Point,Promjer,Sx,Posmak,Brzina_rezanja,Uzorak,Mjerenje,Fill_Povrsina,Split_povrsina,Opseg_delminacije,MaxD,AvgD
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ001-K06_DU,Split.D6d0S3-F0d03-Vc30d0-MJ001-K06_DU,Point.628,6.0,3,0.03,30.0,J001,06_DU,41.4753869250068,13.2010530426987,22.6932755768336,4.59718595967167,3.82511411809763
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ002-K06_DU,Split.D6d0S3-F0d03-Vc30d0-MJ002-K06_DU,Point.1019,6.0,3,0.03,30.0,J002,06_DU,40.4569495132061,12.182615630898,22.636037721721,4.27113065700389,3.68895479241256
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ003-K07_DU,Split.D6d0S3-F0d03-Vc30d0-MJ003-K07_DU,Point.675,6.0,3,0.03,30.0,J003,07_DU,43.6072980150767,15.3329641327685,24.8319890711472,4.47394242964374,3.93785577916887
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ004-K07_DU,Split.D6d0S3-F0d03-Vc30d0-MJ004-K07_DU,Point.53,6.0,3,0.03,30.0,J004,07_DU,43.5406767786735,15.2663428963653,28.3228122586541,4.7382559152149,3.78006525022787
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ005-K08_DU,Split.D6d0S3-F0d03-Vc30d0-MJ005-K08_DU,Point.47,6.0,3,0.03,30.0,J005,08_DU,48.2728287183314,19.9984948360232,33.2293292633911,4.98014612993496,4.1129045983063
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ006-K08_DU,Split.D6d0S3-F0d03-Vc30d0-MJ006-K08_DU,Point.12,6.0,3,0.03,30.0,J006,08_DU,47.4379531807397,19.1636192984315,26.893416547491,4.89280154844666,4.08523819030932
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ007-K09_DU,Split.D6d0S3-F0d03-Vc30d0-MJ007-K09_DU,Point.3,6.0,3,0.03,30.0,J007,09_DU,41.9773806900257,13.7030468077176,26.4406707772518,4.72361606791737,3.95292659406895
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ008-K09_DU,Split.D6d0S3-F0d03-Vc30d0-MJ008-K09_DU,Point.11,6.0,3,0.03,30.0,J008,09_DU,40.7090934118973,12.4347595295891,25.9602387193065,4.76468794487153,3.8414952086054
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ009-K10_DU,Split.D6d0S3-F0d03-Vc30d0-MJ009-K10_DU,Point.16,6.0,3,0.03,30.0,J009,10_DU,44.3209716828379,16.0466378005297,26.1601020026086,4.76814282949384,3.97785471268715
DU-D6d0S3-F0d03-Vc30d0,D6d0S3-F0d03-Vc30d0-MJ010-K10_DU,Split.D6d0S3-F0d03-Vc30d0-MJ010-K10_DU,Point.37,6.0,3,0.03,30.0,J010,10_DU,50.1835686376297,21.9092347553216,26.0075485619948,5.33735393103579,4.27896196022901
