name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-65,65-80,80-95,95-110,110-125,125-140,140-155,155-170,170-185,185-200,200-215,215-230,230-245,245-260,260-275,275-290,290-305,305-320,320-335,335-350,350-365,365-380,380-395
D6d0S1-F0d12-Vc45-MJ002-K01,1,0.12,45.0,J002,1,46.885550425866,18.611216543557802,29.571478199501602,5.02993538317246,4.096457628675701,8881145.708986515,7040075.703308144,9745986.930832464,9028938.276509468,11703390.03874248,5422085.237060964,13871794.60622284,9421549.841559784,9323484.406476542,8511542.94418406,12717898.64980869,13717058.003993673,8510435.242532182,11456733.962968692,8560850.982481636,14980685.838648278,21349122.17139722,13449908.524768155,34395469.10615719,16074696.505627658,34261849.5245452,51059615.78878822,57272266.05727621
D6d0S1-F0d12-Vc45-MJ003-K02,1,0.12,45.0,J003,2,44.2175755746372,15.9432416923291,25.450797309139105,5.04187848654931,3.93063716746026,8252808.7295035375,3769303.584133377,5459667.212720667,5056089.610609949,5995877.6348971035,4113865.0203486164,4572971.302496735,5767228.099932264,3335764.0044677486,6415287.790048057,9019999.969568904,6949209.349459653,4805565.475529632,7922973.686720933,5426527.451098776,4066290.609890115,8751350.96043763,12577580.24597834,13379721.41213773,12644951.250009052,16165737.806923827,23522310.9321913,18960107.94326823
D6d0S1-F0d12-Vc45-MJ004-K02,1,0.12,45.0,J004,2,46.825865940348386,18.5515320580403,28.4053303468058,5.00493694417887,4.093875567174,8183081.030889703,4954540.560537241,6840258.076033592,5097627.955474825,3102456.5369556504,4601841.511890127,3241333.552019276,3189781.102388432,2029796.166907392,3509945.8418958317,2902776.8857319993,5311786.113725667,4200608.0976496935,3810377.284756179,4848278.100210683,3894702.2156302175,8301258.784160069,10763089.820563842,8041098.014254012,7387961.935332256,20271398.70973753,14088771.17419233,15563958.96608423
D6d0S1-F0d12-Vc45-MJ005-K03,1,0.12,45.0,J005,3,44.6273439952613,16.3530101129532,28.3102553612091,5.0386296324280995,4.040899562799741,8678985.758281052,5686936.483166757,11621773.141466305,9874751.752762033,6208858.541261963,6503385.446948348,7967041.822436827,6681045.228597048,3740357.130887692,11480719.48512503,8583669.248563642,7465831.411901227,5678914.004734679,8191569.832297395,5181867.24123348,6230510.629431037,9655568.432101078,11782401.21284694,14509138.055194845,16345985.093162738,22817162.526813515,31789247.89826064,11092910.109745143
D6d0S1-F0d12-Vc45-MJ006-K03,1,0.12,45.0,J006,3,40.8215832027967,12.5472493204886,25.523007312190103,4.771809997917741,3.81154052580995,5189466.27830817,7037510.251719805,11562905.375161735,8410119.484233487,9095322.31565987,9916257.969356183,7529631.6509101875,8668738.097102867,7024004.089029742,13858224.293190533,9274743.374834513,12670339.227940872,11030992.735088093,11657508.420178812,10242417.526348114,7898202.686784659,11085470.052459586,7931303.049022199,30842555.139780633,15137731.406183572,23958441.21037212,26913368.568409197,53708900.40742687
D6d0S1-F0d12-Vc45-MJ007-K04,1,0.12,45.0,J007,4,45.2397023385503,16.9653684562422,29.132135941873198,5.04852602630731,4.11544098102457,13897289.322769627,6880691.665463783,11712086.65802564,9836765.786202127,3858464.959619857,9940037.78166864,4988899.067382479,4278057.480363639,4227500.800517813,6753130.082523605,5308741.39845838,5732365.886782971,7406785.866576915,6675081.597328854,4477989.573402104,5916173.654444547,11078643.320121262,19177203.381008666,21274085.368301347,24435754.25756238,12498260.084519776,15608175.37777721,17615120.970734656
D6d0S1-F0d12-Vc45-MJ008-K04,1,0.12,45.0,J008,4,45.555791455463286,17.281457573155198,28.8980766338843,5.027575351484249,4.0632194884310495,9223954.129168345,10978638.941784224,13346661.184941653,14682561.422221884,5869726.4005750725,4050903.135920439,7836548.946562971,8490411.44816569,11543205.45203828,12048800.678493807,9721285.943901602,12681986.548173698,19855299.287802145,18940296.513628468,7628349.471847721,15198686.066946276,17550326.848816007,15253673.505854186,15454749.993752327,27207980.52127803,59105050.41634663,59011189.02326915,42841159.68131985
D6d0S1-F0d12-Vc45-MJ009-K05,1,0.12,45.0,J009,5,42.6381334747733,14.3637995924651,26.0961893713275,4.988938088836919,3.918200520316161,11472356.522805296,6720313.316751808,5999084.225307719,7835676.719838104,7685473.287730313,9846754.280256703,6025763.823314313,6253034.982246707,7246668.888469082,8607685.087025315,8435535.98883033,9408825.880252363,6341204.092716753,12489634.092832364,11052864.317685772,7109156.133608235,16739389.080726424,15050568.799577335,25418694.51289131,16053352.84455746,32338730.93443306,41349595.06870365,51092312.99061751
D6d0S1-F0d12-Vc45-MJ010-K05,1,0.12,45.0,J010,5,44.5207799806039,16.246446098295802,25.823682290093497,4.84900539934536,4.03691507935363,10603860.53169499,8404306.352878762,9423196.735480657,8509869.51138836,8235608.695556756,6029920.349398611,11276940.406925675,3950444.247709006,12195711.759243215,8781849.917452946,6621577.491934258,9791450.339705527,5899634.656025649,17508847.061857425,9164036.22466552,5865472.269599767,16524740.928509293,28297291.69321708,22995146.828752525,33068067.69778076,40342490.13445008,40743912.02054205,42104299.89116821
D6d0S1-F0d12-Vc60-MJ001-K01,1,0.12,60.0,J001,1,45.0866565072132,16.8123226249051,26.37738767034,4.73552698808343,4.02305971998169,6369118.622565823,5702225.010119421,5384152.630585603,3318831.758371547,7470382.0532130925,3210591.1205703695,5934782.197996014,5159277.115301044,4263251.525316256,5663365.232945497,4588071.818495199,5685595.7653439175,5868131.153835914,6632467.129908132,14668483.985472647,27863995.88161267,9509648.574923636,41505549.15784228,14856948.195658352,24195464.32476307,18923796.27870168,60154351.91749717,25027665.342249285
D6d0S1-F0d12-Vc60-MJ002-K01,1,0.12,60.0,J002,1,45.8465976006679,17.5722637183597,27.324936635960803,5.3891561194169295,4.06519659336468,7318151.838864847,8067367.720286735,5754046.150134925,3718707.5341838924,8049081.633999333,4929608.566714143,4536424.565684979,4789138.009402786,2652527.685327668,4013168.137201345,9710867.746054957,5437464.864868581,3185282.4375549867,3857252.691437645,15719305.698640803,24476022.264011685,15443504.359438501,36280230.28862786,48557414.11914037,21478724.843121845,26951440.14765942,53959033.12725391,56240654.25635953
D6d0S1-F0d12-Vc60-MJ003-K02,1,0.12,60.0,J003,2,46.0137246772052,17.739390794897,27.601283389039,4.97881558097592,4.02692778714392,4779185.490881316,2767392.416150616,4647357.034082692,4787966.6521274615,8522916.807607159,3787705.305234928,4593516.96683716,4950441.621770194,4135063.9075080096,5421087.893326683,5012301.689617098,4109661.4240707373,5268994.516477014,7813721.753037888,8887912.855176657,12392605.29272182,7476676.743584528,24143891.44732419,17650509.2785006,17017722.65374248,32241510.87279661,41691884.13997457,28007495.02410125
D6d0S1-F0d12-Vc60-MJ004-K02,1,0.12,60.0,J004,2,47.1136667586971,18.839332876389,31.1928269252645,5.45882364220523,4.1318605350329,9238924.840583818,7413586.521130088,6415242.504439408,4212961.161828831,9507346.51617361,9932372.991278024,9086611.225062087,9250318.58033755,4109608.430005152,4934900.908924341,4911553.678244662,8370432.610909764,5667922.897101852,13877522.750238912,27794321.156113315,24455010.57541009,8072481.958896635,76771131.96755792,14922102.678155802,17533481.869379647,27442169.36431745,29468868.53528768,81350953.73552224
D6d0S1-F0d12-Vc60-MJ005-K03,1,0.12,60.0,J005,3,41.938843440926,13.6645095586179,28.5047967147688,4.843757704308089,3.9019350589459996,6232555.522104395,3595581.6907125814,7106804.801310545,3280481.360843084,6849943.719071683,3228030.050007003,3796091.311516446,4697593.436885292,6615653.222398064,4699965.471053977,7554273.344362263,4939595.463953571,3335161.8633196116,16186616.352947986,21238816.14237837,42061628.01310015,10329820.495783797,44687415.68855031,30851502.06223873,14007129.07160095,43633468.71484724,64896571.61350673,56041786.41498142
D6d0S1-F0d12-Vc60-MJ006-K03,1,0.12,60.0,J006,3,41.4813224977971,13.206988615489,27.728232516160997,4.92054998531949,3.8511825205422596,5189917.057554012,6106648.3060554275,3231389.1717039137,4049775.354783913,4788338.231914371,1934967.9728376053,3838721.227560544,3659797.6417592005,2549832.784728993,5249377.478488939,6502456.632678392,5380766.9496309385,5966623.666601991,8920320.241772294,24121073.85491483,14651011.274762794,8899328.916291978,84470558.81540741,21735499.02331414,14781441.16982364,42770577.4804356,68148992.9249855,37498260.5956097
D6d0S1-F0d12-Vc60-MJ007-K04,1,0.12,60.0,J007,4,48.5167048921405,20.2423710098323,28.407664936128306,5.11857734529178,4.06700531381885,18669592.47330719,9739733.366344208,6507131.782126322,5515383.498465048,13779011.765487753,5577338.72594559,6317335.78945073,11274520.56900626,7837543.05890166,8490211.789722925,8339814.24884996,7096116.8362349635,13012584.415992672,12336165.432814013,12946685.097867193,13610201.873648265,11288315.607062604,53369465.89180116,16523013.590768807,17526499.115370993,28271379.79322975,57491479.70916718,43061192.50206273
D6d0S1-F0d12-Vc60-MJ008-K04,1,0.12,60.0,J008,4,44.461304567832784,16.1869706855246,27.619989368569797,4.82809985029161,3.97678180571774,8605824.41946168,6777573.085677116,7184564.909862294,4171341.010740476,11677262.018585488,5600329.595181405,3273442.799145972,4029131.475553237,3887160.308158283,9081233.695943644,5367577.724410848,8748178.768400688,9112405.467174698,6399737.865704183,18418577.88435376,8980303.503931692,9050873.018429467,43274772.75087044,23394643.32873889,22837101.18947935,25635647.325464007,75585647.01229337,53392687.60905246
D6d0S1-F0d12-Vc60-MJ009-K05,1,0.12,60.0,J009,5,46.455518215267,18.1811843329588,27.339730464137002,5.11117902000674,4.1262267243887205,10403870.58444519,10450290.934943818,10721533.451439286,7036545.511904582,10803025.192461925,6326912.611286355,7365671.238070445,10526781.374582725,4589858.134453719,4939868.943259518,6325458.058167857,9114593.937087595,5184941.514751935,10438220.454664193,23764069.82706001,10495368.895400776,4835329.640401305,41242262.39638804,23174413.54645979,37384535.67318392,61126673.99579186,83523960.58130357,64270631.92182126
D6d0S1-F0d12-Vc60-MJ010-K05,1,0.12,60.0,J010,5,45.1341746257371,16.8598407434289,29.0446123346806,5.1328338056502005,4.15710136645461,8065799.749312175,7210607.91742626,3961695.148067262,4821728.464253202,9283691.275735328,7994557.59575372,5022305.50102623,5416754.2114435835,4638586.6919257585,5547316.407662531,3490776.9023098275,4713481.533138896,6660776.71438931,8896130.120110894,26138976.646786824,46155125.81423812,14160621.06111264,166060126.24330798,33036859.546035074,21032654.762744244,40565938.02826138,40946904.04200042,73796383.30472313
D6d0S2-F0d03-Vc15-MJ001-K16,2,0.03,15.0,J001,16,39.9175937314557,11.643259849147599,38.6000120278214,4.6612537265975895,3.7699369483617002,3936241.2383512864,3319017.315505067,2831114.773330416,2988784.515620593,2839870.196358297,1969516.54822198,2914010.2387861274,4479742.191882421,4843642.765665426,5377535.307696931,6325731.874850785,2359338.960111195,1560054.7732034882,3238527.845081275,2539082.65529912,4304632.862642326,1925924.397639638,2282358.56229909,5354132.152337069,3497622.726298133,1710698.829394093,5091036.237658209,4349540.531430996
D6d0S2-F0d03-Vc15-MJ002-K16,2,0.03,15.0,J002,16,38.9751844469339,10.700850564625801,37.52108598944879,4.46733934507438,3.75023019429624,4605415.73177193,3226482.0904709767,3660201.381297583,2001024.8191207915,2912158.1599245183,4697665.183657265,2777176.866125159,5529204.358963576,3373986.546663804,17564399.12484261,8236994.51892872,4277320.858629372,4713753.2148354435,3336197.377288822,3935802.884435401,3428286.7630079906,3032368.7456383593,3769924.5639619012,2804506.322575036,3006782.8130033244,5089377.683592191,10281614.033666287,8342550.4130205475
D6d0S2-F0d03-Vc15-MJ003-K17,2,0.03,15.0,J003,17,47.001462982847606,18.7271291005395,50.08081506469321,6.07688136675313,4.1661137195494,9361322.12589438,2562230.77459169,2698195.662088179,2380494.09564323,2593940.5396377933,3410721.222223805,2720544.42750859,4237296.251232467,3419011.355084993,7186789.340465675,4562057.664356536,3748135.697110999,4565401.94405085,4104795.20119222,2005722.3441655487,4605791.297449825,3062318.1561377086,5990525.915939882,3883403.495809897,6021795.653157139,3689031.6545646326,9177628.640559686,12588315.840649204
D6d0S2-F0d03-Vc15-MJ004-K17,2,0.03,15.0,J004,17,47.2089909389457,18.9346570566376,32.2299447213972,5.46788083590506,4.2456270478566,13688156.602411473,3221922.59311772,5926348.230469456,3973906.4282806525,2137508.253115659,3262688.8618649608,3131286.697260017,4450151.510823082,5978907.491821048,10644538.060833534,14298343.54316593,6179975.07679206,3565858.8274753736,3227299.983167136,4176686.284730449,3613810.8000101233,2526536.075475685,2275945.093736565,4319403.57186019,3414027.88612356,5682415.499491839,5914327.722020684,6589201.7057663
D6d0S2-F0d03-Vc15-MJ005-K18,2,0.03,15.0,J005,18,38.31587052013961,10.0415366378315,24.574463242563,4.25149736179317,3.67489601380088,8534026.290234325,3785573.2292038207,4187490.86533592,2560625.882831492,3387701.165105764,3374318.0194703857,2189713.335010318,3183675.7953745937,6617732.319637689,9981759.3593135,14704624.2848911,4090419.616244325,5120938.585213545,3960123.2265854455,2116549.045491048,2661080.848296383,2510446.462756184,3935317.5477798483,3466078.455525954,4486903.644621699,2798269.878078836,4952610.132977468,9014662.556554403
D6d0S2-F0d03-Vc15-MJ006-K18,2,0.03,15.0,J006,18,38.270352022419296,9.996018140111179,25.0246001048029,4.39493230160491,3.6774712688280697,6165339.295124344,3801278.2796004037,3530250.0973099037,2176993.2870323397,2749875.39160765,3949885.2685444346,3059738.8971353783,3253015.522295122,4938520.2645527255,7331909.722538255,7335088.725228975,5879896.713153288,3051336.530139403,2841244.9713791143,3036557.9442736413,2582725.786345909,3070458.4221923933,4934534.07155416,6498197.885256108,4632651.887841672,6142235.337745016,10756171.826787213,9061943.204416627
D6d0S2-F0d03-Vc15-MJ007-K19,2,0.03,15.0,J007,19,42.3408813974102,14.0665475151021,27.403273304042106,4.87053262489526,3.90787449359232,10252972.28214655,4559064.950845488,3530086.618447496,2632090.2155213444,3626441.268998138,5142992.1705954,4673413.818766884,4534260.099978629,3155052.353473578,11433323.37374607,9629400.089529753,4925903.370581451,4028054.112535873,3859092.283940641,2958974.2193255126,4368022.031680663,3067778.319948304,6126758.788544665,3977762.0624038456,5378481.893260108,4589812.547651984,10499549.655830238,11082463.755386217
D6d0S2-F0d03-Vc15-MJ008-K19,2,0.03,15.0,J008,19,40.837017180579295,12.562683298271198,27.6125818854953,4.39001548474589,3.86929613524497,7389856.15067517,2920477.999954572,3244203.520053763,2999185.757764864,2341904.1467899224,5424995.317389264,3665148.8285777145,3202505.5182334417,4304861.194743127,8878669.919392766,10159775.35822735,9877102.380435957,6334342.843752887,1650781.1263690526,3110632.703270298,2735864.22316261,2089158.252675532,5825059.614697763,3998641.959983338,2932990.6630042014,7085214.311788301,5914282.574076245,4207277.05088206
D6d0S2-F0d03-Vc15-MJ009-K20,2,0.03,15.0,J009,20,42.3934822428718,14.1191483605637,26.4619260561426,4.76204350018999,3.94651245296763,6247840.795276311,3116470.2245309465,3686636.341454501,2536273.8756222567,4029845.247242628,4457188.550162373,4536970.957845761,4608757.739721967,5867786.999229767,21046541.655106552,16327225.263701418,8721341.589889247,5182863.118817892,3215504.263198843,3451899.1536607607,3922837.9101181286,3653239.3187051695,3037094.4503833707,6463150.927879124,6399779.118019247,4954889.6148787085,6196539.490516349,9163260.29458028
D6d0S2-F0d03-Vc15-MJ010-K20,2,0.03,15.0,J010,20,41.8663518781354,13.592017995827199,28.9042273309899,4.87839598251534,3.86291830636002,6644694.904992132,3643535.742100018,4129329.283006758,4890571.67664656,2837088.0365569317,3970843.1379072717,3332484.9668505006,2528162.072265235,4158327.24702862,7195131.975930592,11735311.96024419,4088730.441605505,5689681.852543877,2536318.392971623,1910964.2994669,2114902.848474461,3656312.390253678,3994826.002554874,3482481.144059844,3936026.199381138,3369850.388366951,7901829.18086855,6760588.796996428
D6d0S2-F0d03-Vc30-MJ001-K16,2,0.03,30.0,J001,16,39.1743868095773,10.900052927269199,24.294536837449304,4.5860670413712805,3.7557265981567998,13622663.983705236,7322382.730013558,6854732.918365748,5180023.892047763,3156194.809740968,5195216.649808002,2737764.497844632,3350103.290189827,6988301.096225613,7062275.62668835,8115910.280853555,7691517.413348878,4930710.322419278,4092942.527092132,5979443.395311917,5915534.362632139,6912494.559387275,8817297.357656607,10855183.74152998,14841981.285776095,22387934.10457177,25596948.457264844,23893845.58422883
D6d0S2-F0d03-Vc30-MJ002-K16,2,0.03,30.0,J002,16,39.061257023448896,10.786923141140802,23.9490198213453,4.78016439339203,3.6728499213181203,5423828.704950369,4642061.635097945,5137144.195557123,4183732.742970535,2794696.6120592854,2558199.5957176867,2097123.6583413368,4131084.9703602167,2409515.0289292648,6994396.611950653,9161598.516063957,5368831.822832638,3593643.990969506,3284765.41937252,4278161.049598581,4036050.3493381455,2586294.283979713,6781081.136449676,11115627.27970926,8545276.297697954,7797832.410721572,8623483.47751594,22781453.89666633
D6d0S2-F0d03-Vc30-MJ003-K17,2,0.03,30.0,J003,17,43.930310825791295,15.6559769434832,46.9184144367149,5.23219446521237,4.01115986620662,7518374.403570402,4007578.1022542175,4404893.856687125,4847028.1426355885,4464175.80486527,6721438.180644685,4643452.482545263,2331925.5436714008,5337167.241229591,5980886.538222508,5834661.294635789,6196281.9059682125,5527886.185522898,6072185.6791876415,3261642.802224778,3857173.489090474,3815368.424311626,5656837.692723224,11382094.006873567,13795990.339759208,19776125.26381184,19536057.254957635,19640759.09163172
D6d0S2-F0d03-Vc30-MJ004-K17,2,0.03,30.0,J004,17,46.5375230002343,18.26318911792611,25.8814320735077,4.78010520367203,4.06318898054956,9145676.659860617,3622972.894875773,3490715.0920312414,4527899.3104491765,4243062.073651072,4374467.111468248,3078834.8260196364,3115596.737866512,3838856.429246095,5211169.166100934,7082629.325658786,3294879.8865198963,5441543.194931136,6564855.222899198,5117025.906150575,5480985.523340777,7342667.689399462,5112658.349669633,11324028.33552476,6988352.05326981,10703386.886491593,40785140.19346002,68695462.89669687
D6d0S2-F0d03-Vc30-MJ005-K18,2,0.03,30.0,J005,18,41.498326757733004,13.2239928754249,26.0411765471839,4.53555241805305,3.84227461864546,10282936.173380354,2572896.570324833,3248146.114365534,4423179.691730906,2215109.413695301,1529539.7341035213,3785951.607512469,3130498.0324412463,4854042.593174289,7135818.347645992,6100675.484829509,5649736.036358562,3986568.3563081766,5164034.36146914,3921809.943081655,2531281.36163532,3268739.0552168144,5612791.596661435,9256311.549986927,13015881.433577158,16351342.134508418,24649560.702608816,33482626.708627835
D6d0S2-F0d03-Vc30-MJ006-K18,2,0.03,30.0,J006,18,43.3399005917136,15.0655667094055,31.0256826398986,4.7283422356538605,3.88231552554563,8129268.943090257,4166370.2931521838,3758833.277533317,3042740.5831860187,5093849.77619925,3161746.7598937107,2786145.175084049,4628483.209562535,2911593.453377521,7410090.15291962,7223154.6698861625,3448145.336939457,6017858.5382364625,4842206.742682849,4958087.55939634,3695281.476614074,7149671.343073296,6233534.119491798,7878543.152712927,8081410.667100483,15604162.33334318,19934908.960383017,23722019.4277035
D6d0S2-F0d03-Vc30-MJ007-K19,2,0.03,30.0,J007,19,39.9945327335989,11.720198851290801,25.902434868849202,4.53247637705066,3.83751104896416,7133898.704651187,5113494.565742338,3755320.454737139,4346373.861504482,4406883.735776419,3367744.652618197,1903758.074613056,2894312.098018436,4092771.663423474,3372600.0856994195,5549210.392744602,6918906.21105507,4437146.211514596,2772276.4338222174,3320838.440317118,4169759.447529324,4708374.792052336,6542998.3550784765,12125581.21397124,10826466.550472338,16677597.036463248,18116008.039683044,22455463.80233436
D6d0S2-F0d03-Vc30-MJ008-K19,2,0.03,30.0,J008,19,41.5454236821288,13.271089799820599,26.985227022635,4.78274836486671,3.78844628427853,7062799.2243767325,6033334.8817453375,7573892.593929932,4278660.099479792,5015671.760973652,4913031.572046328,5985053.385267514,2776192.5368315987,4770324.049380144,7858225.357191282,9897920.1673735,8943319.759810867,5059761.928579998,3712022.699406268,2281324.669228349,4238959.416969685,4405514.5504758265,5923870.928659275,7565108.942207399,12445381.046594756,11919306.023382472,14291691.15855481,23243181.217808
D6d0S2-F0d03-Vc30-MJ009-K20,2,0.03,30.0,J009,20,38.911616197609995,10.637282315301801,25.013487451635104,5.0898823558640585,3.7276624591510896,14929458.100089148,4239858.064625046,4427931.4195248205,2828615.650131315,2475524.3815962733,4829480.71193342,2921640.110948596,3400535.883321912,4391158.876810705,5010472.450797483,17352929.113732375,6357350.847022718,5369656.473748351,2327778.92436416,3071481.634641625,3950946.511521716,6661484.262790048,5948792.093719724,11751161.286454793,16281545.510457687,9012798.522146452,12807442.090656528,17367541.205734827
D6d0S2-F0d03-Vc30-MJ010-K20,2,0.03,30.0,J010,20,43.23882712419821,14.964493241889999,24.9814199234807,4.523319380834179,3.8942940592629998,9638744.04556526,4368973.591082389,5150078.0466627935,3250053.4652358107,3567424.5184767568,3156700.6510412195,3355877.5481105004,5294862.254055512,4051516.4368255637,4615675.345582582,7372561.315214178,5065288.9465521695,4104014.852443615,3148628.780164765,5083698.435193525,3537700.688717907,5840761.368092483,6646282.8943218775,5034169.846082266,8031480.743126572,12029717.251143508,18440956.6223994,23468032.311495274
D6d0S2-F0d03-Vc45-MJ001-K16,2,0.03,45.0,J001,16,38.7165971373289,10.4422632550207,40.237909928807504,4.49363117138008,3.76845774339556,7140426.404334753,4661691.678199295,6608595.039918686,5993248.057797378,8120282.200894233,4212265.812871997,5136075.334000437,5610705.406087867,3589625.445994525,7189217.792919315,4467755.14357395,4443967.379706837,6425384.591774218,6000657.225833488,8130915.668496237,7017855.954604429,7695079.825148755,15485309.99834122,18345939.02455833,29365788.15985763,34063302.67458361,28817414.66960003,35271336.21916117
D6d0S2-F0d03-Vc45-MJ002-K16,2,0.03,45.0,J002,16,40.42273518362021,12.148401301312001,36.456694559267795,4.49047802992021,3.7688469978692094,4828768.8725914685,3229037.013120475,7160653.616434363,6862438.885447202,3826066.687492542,2994691.5388199734,2952268.0466918014,4930949.023968719,3726908.352390571,2586349.6656460343,4662764.694016469,5081884.096961887,3699107.2715163417,4053581.5317450813,4610536.628943134,6074989.363274676,7754772.223639375,11630811.352183295,16429984.362798028,16011151.564427076,35164186.50479565,34804553.97457908,68003671.45472218
D6d0S2-F0d03-Vc45-MJ003-K17,2,0.03,45.0,J003,17,46.803232602610905,18.5288987203027,48.1920483449481,5.11687358195913,4.06865085413431,5367393.179458013,2931964.7067421526,6040395.282911547,5191801.387239906,2227628.4169084467,4026151.426776465,3600180.560728711,2724364.5663632657,2974626.118760636,2906427.177081092,5118118.141808085,4274635.316319384,3222443.982566389,4509389.665089842,3993630.396386589,4104637.2812919375,4812462.3485225085,7107795.697653429,15953178.89354831,10138328.158763468,16693737.91844907,51776463.26436652,36208567.215403736
D6d0S2-F0d03-Vc45-MJ004-K17,2,0.03,45.0,J004,17,45.8904603751266,17.6161264928184,31.092658932374892,5.2052200391739,4.03465158660101,9538436.019231286,7871778.122816103,4848925.599784263,5986920.987122281,2985661.541562228,4307757.69769062,2724921.2609320018,4045956.0361701054,4027073.290897097,4999769.744915736,4804217.999686495,4496505.858961745,4561999.705159992,3669383.21477222,6133260.941561283,6147485.726091173,9015990.64754176,18759773.686092656,19784812.70174327,18272977.308485407,38556392.95272679,26411275.90655083,72196759.38785787
D6d0S2-F0d03-Vc45-MJ005-K18,2,0.03,45.0,J005,18,41.2020028894101,12.927669007101901,26.0522739034663,4.45495621091347,3.8186119808003394,7425495.549703031,6134434.603609023,12293358.014769794,9333947.54428988,5966344.995841559,4404158.636825242,2244806.6803388023,2861250.0291737244,2943323.354341874,3874024.9501033085,6628394.096970622,5628722.355501083,5638002.454705303,4040206.4697421496,8108652.358259975,7151844.860208016,8017608.83186917,12972030.47175148,15049042.82397786,27298641.78213077,45127387.1899718,60919478.08349958,75698479.84887847
D6d0S2-F0d03-Vc45-MJ006-K18,2,0.03,45.0,J006,18,43.0045141361598,14.7301802538517,27.7895877166205,4.83769015052328,3.8805927782089595,8488931.390034065,6621111.030149967,9169848.73921222,8935724.941775337,6428674.950423791,5461389.251524591,6805900.018666413,6660077.743253056,4620774.195283589,14265996.55744361,5835073.763272511,6851408.7283361675,7335224.1444096835,8210807.434082634,6542117.798016498,6247338.021940726,5003645.334091888,12113692.340053525,19221053.456332404,20573410.373060565,55606745.09283228,28913430.45596104,43415113.61135221
D6d0S2-F0d03-Vc45-MJ007-K19,2,0.03,45.0,J007,19,40.4839945217834,12.2096606394752,26.3675081106885,4.669928737915799,3.7925647341472297,6211051.396679867,4954190.943275105,7724239.748126716,6241634.711723581,5108219.552084941,4213400.787457941,2779424.984987376,2860524.384283954,3671449.598395863,3673273.110286249,3520272.6521177995,4443856.7736710105,5528503.496854623,2623527.413472495,4483947.49673575,7855752.126826916,5446800.523988252,18930702.341511507,12363875.784434853,23253146.61819018,28960230.22526669,16123272.517414128,53383702.81311159
D6d0S2-F0d03-Vc45-MJ008-K19,2,0.03,45.0,J008,19,43.7816409873977,15.5073071050896,31.765761715646896,5.11951499030911,4.105077921369319,6981589.214010409,7166746.0271279765,11015330.571292568,8870609.989542875,5215010.349894997,4655964.730673957,7382140.039713058,8090290.829945055,4733473.634774506,6233844.577584698,7520825.234756542,8348066.682516977,7981363.590171387,7118518.101655194,6518322.848660197,6855872.6758481385,10173737.098719327,10062451.72998204,11601076.318161907,31010277.44071181,39744195.46541185,41462909.85217968,99863040.50584333
D6d0S2-F0d03-Vc45-MJ009-K20,2,0.03,45.0,J009,20,40.1272824672298,11.852948584921696,25.861835185096197,4.54275226645815,3.7926991841902797,13491768.287492633,5580533.848599471,4897322.156663757,5704539.634882105,4210821.409407492,3399474.678089598,2230381.463719366,3495712.367587022,3668653.491941985,4447168.944180141,6706372.476565532,3664156.3546589883,3947072.2792467237,4441535.418974051,4676574.722745561,4334959.997558911,4553595.556604977,13658847.47621314,25766800.74638821,19382313.977784205,24422288.28600254,38048739.20071689,43100414.78769043
D6d0S2-F0d03-Vc45-MJ010-K20,2,0.03,45.0,J010,20,39.3663309560632,11.091997073755099,26.935046260139398,4.65150658923846,3.7648342471724505,6117746.976328601,5259623.826102051,9547535.433458073,7819384.5270092385,2537931.1636932604,3271857.340618272,1900421.047877436,3749101.21324308,6535509.905345386,8184639.549921392,6699188.064418158,5703720.851003126,4120068.6615614085,6864002.365684193,5709872.408758388,6177866.42578445,10570254.880852772,10507453.588590138,16105624.003790373,21468393.553130604,50065700.41833749,38732543.74998042,64452488.74375396
D6d0S2-F0d03-Vc60-MJ001-K16,2,0.03,60.0,J001,16,39.1430406079926,10.8687067256845,25.1147145653297,4.50438418651905,3.71764236782214,10962246.139907403,4924623.377602844,5135119.650913317,4127648.6906819833,6502635.743006287,4057387.96546959,3909919.7166311424,4638168.373609043,4112986.7978942883,6192893.590260828,3890528.4447632562,6343658.138815444,8351676.23054928,7896860.828483127,18077792.090034865,22896104.92578476,19595999.272964854,36842536.555128574,38587799.01700539,27770103.17965468,45032598.01495383,85258046.94427529,58667039.26944558
D6d0S2-F0d03-Vc60-MJ002-K16,2,0.03,60.0,J002,16,40.81868820208339,12.5443543197753,23.1519672633368,4.35572590870483,3.7395046082689,6597035.694166453,4101656.1339529883,3592417.4892586763,3058426.7960200086,5153101.318445833,2901235.4180078106,1862342.5697406991,3760434.404370328,3079913.7204693183,1833317.8603465296,2478694.619930829,5738350.790193726,6553382.919361305,7937820.16198259,23284136.87819297,11540852.719994554,12269276.41501432,23276270.99356707,42738785.606591344,30792034.60456011,35535921.44241518,66973619.36392906,133168169.82952364
