name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200-205,205-210,210-215,215-220,220-225,225-230,230-235,235-240,240-245,245-250,250-255,255-260,260-265,265-270,270-275,275-280,280-285,285-290,290-295,295-300,300-305,305-310,310-315,315-320,320-325,325-330,330-335,335-340,340-345,345-350,350-355,355-360,360-365,365-370,370-375,375-380,380-385,385-390,390-395,395-400
D6d0S1-F0d06-Vc30-MJ005-K03,1,0.06,30.0,J005,3,42.8030429078295,14.547756036928599,27.322160142592306,4.87848211297954,3.92902548838327,958433.6251849915,827944.5448850364,3609552.719265192,609770.6192541841,673924.0678474429,1017678.9712513272,718136.0952884613,612316.5849499361,715545.2547271454,535440.434910915,400515.80217009905,1000316.898705455,788873.0389970602,535824.5668184664,556715.3152766173,465325.5786185948,334386.2962056876,182550.77489997065,485953.10160029755,464298.9636806942,331900.61065583845,376639.2297717579,457007.03941613797,358728.7098124909,318344.2583388593,751294.79479486,698269.6031097999,660487.9752528395,513183.14476769656,1528216.5459375263,1150214.6056764622,300410.5089334026,443432.9767589872,279385.9940032932,321193.34179110924,331959.0094052514,391673.2561846117,266233.0413204667,448685.58169979416,660734.6197618094,559850.2380448938,283313.16367655876,226361.1619969696,494778.6369856002,444879.0301294135,267501.9060721854,423407.5434265674,252270.44635893762,393655.9953961758,454666.971181819,811069.7669966506,578104.5408961407,975811.9531329441,533416.9552009009,541857.6043306567,443786.8146659311,442628.1426187434,883043.2134741199,676678.9237369522,1079902.1964300747,218936.57561694755,1103214.2325026544,905245.0251102024,2242392.788147528,1430670.4169971969,965093.9692792278,870562.3715693651,1104386.5561265121,2054989.6769190682,5628571.622266558
D6d0S1-F0d06-Vc30-MJ006-K03,1,0.06,30.0,J006,3,41.25342605260021,12.979092170292098,26.565791903703605,4.6660109590993475,3.81337336246503,305458.1163411586,831769.674595262,1101682.6963496264,1365378.0871119662,615500.918618758,664433.7555858236,487040.660898376,566035.1013931258,611251.4048985696,702536.7771956553,585769.8391031547,663573.6615252048,370963.45179221843,495969.3795282446,582559.8729372881,640815.6398324547,500257.32359342923,504843.8446104926,548120.4500698433,687794.8745343791,907913.6483418059,476976.396760515,360335.9491718988,469934.7226698182,521142.92842457007,943777.2691398264,704872.0131509161,609101.6974004582,431736.6896435451,1289729.8761713996,554856.5872739997,532195.3671089666,769886.8356517791,393697.55011367047,351215.7160700936,1148161.356532456,614587.1232209746,512777.0632153422,400802.8990502701,880640.9348510995,834399.6074597574,520868.65276607726,685502.6999883183,973139.5507917613,973767.5095865816,639144.7930373311,654719.1518800239,359511.7295648411,882817.9628614199,940221.0926645668,580556.0106983548,1442823.5137107237,985351.9822900472,1505312.0043099797,1659372.4787999194,546448.8410562745,1313574.7229799994,743062.4942878195,1552279.3804823763,1948853.0654342282,1570746.227885177,2843527.5661933664,1320177.4351351515,2484760.2173567954,2769524.96467364,3235570.8268990056,1185960.0059335704,3476966.901467538,4399639.500979084,13617142.217801865
D6d0S1-F0d06-Vc30-MJ007-K04,1,0.06,30.0,J007,4,45.705315293013896,17.4309814107058,28.8544403857258,5.17280929197268,4.08830910617132,502083.8323767613,1388110.3336118818,1124377.001745175,567666.9127532081,587840.4771140956,622369.8682024763,391325.49697339116,578001.85199714,592015.6761135587,747691.1141020512,377328.1469612952,505850.3080321792,919126.37522683,389807.625952398,234477.81977836444,250449.6465643845,536131.0151844922,579748.2452871377,443278.38364709687,504791.7724698042,479891.5314037725,374134.9473481072,785326.2702943485,459557.105743173,582754.0715095196,352560.79719361657,457389.3325638888,561808.1410565667,987016.825891408,1408457.5275316732,1500260.2013004485,815637.1584449181,604969.7337783661,319487.05114052177,802076.3258699953,786735.2499641728,359862.15190953296,333129.4686420897,905975.2417517364,529168.6006880318,635882.9243654138,632105.4389993547,418857.70259080897,531478.4419943419,622321.5522305936,426680.6419041503,210144.5221406244,445383.31407719094,515491.3756008001,401726.16827282024,465495.5215666153,507879.80875796225,631352.2769373971,693781.849448411,1226490.9242581665,473355.41558637435,851305.4658122087,1056464.2100476332,743318.5872459377,493368.4085541754,813806.678034112,1157183.6074910243,1994652.74646277,1571031.9761636031,1012092.3800865532,1351351.2693115843,633518.4151464097,1325367.184666959,1586905.7885380816,8315755.76118431
D6d0S1-F0d06-Vc30-MJ008-K04,1,0.06,30.0,J008,4,40.1214556555595,11.847121773251299,25.941155736223998,4.45389899174207,3.728768676859141,613657.024370025,534406.7801525656,2024691.812132926,1216614.6682020705,454035.9095052146,313162.672897312,486779.3246010664,389633.34002873756,709077.843453738,583867.715964193,804824.2671175881,409276.80327405967,867445.1113589976,340984.23388314,429979.5858645736,467865.5133187194,788110.6084327975,733622.0805174294,392289.5201089894,471350.8450749631,378372.5716567385,317872.021279358,648617.1320506879,980866.8359969049,241798.38764916032,254282.92092131663,498982.21081126865,371619.87099299615,438715.12629845156,828106.6415093149,1345454.1310627314,558462.5956681676,891831.3147865414,639175.3822629752,866865.4951813895,1508611.3068804976,680641.4344175367,301423.0280260668,716955.4959091416,461438.1775042346,334520.9345926536,514722.1587623426,468259.450452914,1251363.6862561004,750976.0670379769,378056.3545267936,478875.0057632596,887117.8151334781,487986.3724516867,951603.1045720077,1340464.0161987138,946850.934858512,1352306.2131270538,809493.0881130621,1312034.7475672818,1042138.3852170932,1342205.6047581013,2163629.1194968717,1048993.4849155871,679428.783253448,575067.5189367125,1073706.1206638962,1317407.4307410342,1381977.0409113788,953497.1914710834,577833.9263942953,1354829.8700798338,1749056.4137154145,2008471.2945742698,3968652.025248778
D6d0S1-F0d06-Vc30-MJ009-K05,1,0.06,30.0,J009,5,43.457499448406296,15.183165566098099,25.6442527018158,4.747420546614519,3.8865158136772595,438930.6141606131,1936235.6797199985,1168583.7641706322,978587.9236737636,708536.8099279664,285954.6860957452,752694.7775455035,827312.1885878806,672150.1247275127,894940.006487538,528353.2002863839,619196.7679763975,465063.117416587,506562.2029009871,889920.2710343068,1016176.7721730436,537704.7862910662,651717.6715656557,298717.86399937014,697430.0080716971,865361.1390607755,149459.74763136177,401491.4174978353,1016305.8828589186,804523.8203316552,994311.8446533792,341984.819277608,478551.4767375329,899783.6727741099,2651634.20620867,1265037.6588203234,615283.4005410257,147156.48019798065,418038.6637377722,1193689.7856818284,1198410.7094205325,475130.371165381,674620.1054308658,601209.2057906922,253463.7319486496,473460.9807876696,487316.1751901351,1339666.4031454923,1096876.6646979584,500518.30558239174,565916.1731673066,441221.9124634332,284231.58015744906,1154256.310842242,1136722.6705963695,1701901.4832511437,812398.598197012,2196875.1653919364,3852922.83481133,1622517.9928027394,1985993.786089521,1043428.9087242443,1006378.9144061774,1083622.6683160928,2589386.8223582674,1665172.9412182737,1804488.2290682509,784963.7857451686,2602328.1293534664,3202829.3962820256,3427422.7052918244,2275635.7830475545,3619863.473654053,5085509.784187761,4705691.184712654
D6d0S1-F0d06-Vc30-MJ010-K05,1,0.06,30.0,J010,5,46.2683882511722,17.994054368864,27.253604966830697,5.22559742187522,4.04876688727687,742341.3409706806,1863042.9454056616,1876944.860207916,866984.8205341431,353206.84440697514,328485.0144516673,436124.3760773989,428566.2091758032,259327.3389787852,794573.2079043679,291920.2097834361,340835.0488889899,867992.3878022411,885823.2810634971,447314.1495244188,448189.4072348217,1003636.6509005266,806070.6201306144,631677.9126990425,393539.14182844345,220849.91608833143,681382.354164807,811108.9127952374,668888.0714026605,1524880.5594471071,960736.1547404764,423731.20779537415,608801.8929926939,788467.464312574,1810814.2569571785,2530460.247118898,348782.6317174332,672708.7336517308,1063991.5759536612,1062317.826811193,1962859.585429495,620375.4181905186,655749.1810613021,493926.3422365724,1006887.4607989036,804254.604985393,372021.5676715147,325633.94177806017,704194.4440604695,412258.719222018,534897.577339581,581823.0330231821,517523.753755085,596697.4871286232,571674.0840154587,1016220.4197624918,473549.2553471426,595303.7956738643,871639.2281570616,1815357.01427954,1674094.6766120146,1382686.664694613,530744.2544837601,726998.2090001436,1359275.7019456262,1092125.9140978751,1646311.5721801543,1834580.5920515687,4497011.633094909,1444325.5317625515,2758061.251274138,2157523.4281189684,3625235.113767777,3874864.12845177,3163294.661227809
D6d0S1-F0d06-Vc45-MJ001-K01,1,0.06,45.0,J001,1,44.6285207139735,16.354186831665302,41.7790307899311,5.34254623946894,3.8872234551221503,674769.2472260729,1165266.061271816,1019800.0266686259,557303.6177098384,460733.53217616654,987535.9757305052,980744.26334035,691390.1599122415,914284.8711352956,1537274.8838552872,619996.6546608554,667119.4648266247,710983.3785526848,1160096.2905274315,1204945.5432595152,1782322.8507510126,900507.4452555939,1245623.7184911426,1076163.083287141,511877.5965614186,509322.0635228813,792962.4025017726,636110.1918550964,640257.6528742685,531286.9639664019,273430.6255710266,150976.739485039,570978.4683695228,465921.1969234154,1343503.6493926358,939649.7550424332,1179973.7863743694,948760.2462777006,780040.7627408509,555715.7636373664,855063.6301481057,869797.2020857095,1135310.1032000547,1146535.3174515646,244856.90626951944,433557.85861405975,423469.2732071852,1534062.456938544,1484216.5603765822,1164456.5729359412,1513348.2555573916,937912.6632154908,2218624.1566494107,1700782.5613911422,1809784.4857540203,1349846.2362116415,1586755.3737429096,1559445.7623095266,2409497.388617781,2955402.3189736977,2265303.479929878,2605117.656806137,1128072.4955717558,2207598.972686877,1388758.4420267271,3382297.062485658,8237914.016491127,6310560.778997933,6691312.974711448,13033648.381296488,12235320.788753247,6210193.835033181,7158191.743857785,1818643.753107083,7948449.328479652
D6d0S1-F0d06-Vc45-MJ002-K01,1,0.06,45.0,J002,1,42.202024205656,13.927690323348,36.7248058481616,4.95573919410198,3.79346041928342,480980.8428860696,867453.9446017627,1130834.12298491,837063.4584661893,429383.0007448674,507125.50722891744,698095.5046540627,591778.9213437164,700231.9758823253,776526.2255558979,572166.8715409838,313882.816156084,809981.8650838687,231798.6037353256,776881.9312434256,579765.5939971005,402825.59927036735,309352.3653230169,753228.0213045281,723341.042373512,295802.09173242986,974012.4084138495,376584.509142981,506566.9838684749,642674.0631333998,891607.4869214853,1049084.8570259556,472310.2517941732,613883.6793413339,669855.8544378221,731314.4881881368,274529.78868858394,966530.31261645,1429820.08171519,429386.4297492594,518039.5046847661,346312.37424024066,506321.04636576213,1044908.577383439,796082.371096356,435730.08319775615,439072.94342435047,651007.1525343392,538682.6902994228,471132.0991699422,524285.38976303436,376267.1733050267,231563.0936084443,575896.8754449061,1247498.0254624304,633308.9857799538,1050162.7636245543,1765805.1873917482,729169.231610534,706923.5382342484,3244093.0451584263,1618648.5330241404,725617.6142152487,2465481.487284754,1109387.0568409243,1156110.4202388108,2825797.1471570875,1512303.673378935,915724.82873618,2044244.5298784191,6247530.550648217,1171589.3414157173,2072660.11750296,2262381.244275237,9860218.29593611
D6d0S1-F0d06-Vc45-MJ003-K02,1,0.06,45.0,J003,2,42.3292726186479,14.0549387363398,25.125178798087106,4.58679823936146,3.8605457653049395,1187617.2469623245,1574675.8667064381,2643410.880401166,1052255.1526469449,900972.9728025676,834233.21527953,475070.5551342886,1011036.6969480205,2672024.6934623355,2034103.1200648968,411221.4824533312,845422.1274901343,1369934.6114258121,1215006.7291853954,385110.3999336558,636693.1796016548,638984.6684764894,331752.75203628856,546346.3011728186,223018.87368152238,665938.8730905055,851063.3265396651,1011111.7171121768,687792.3265732916,642973.9908041968,509785.1976375354,651264.2072167429,267943.13252266304,655779.3174768517,1133725.0929564051,906244.2495944544,364424.5960172064,254541.8024590929,606261.9334747667,1033750.2518564636,1217777.209744892,429757.7885641789,587529.8492894137,1181813.4461422863,799544.173179611,938707.1780268458,1833406.8968968047,1108037.4424283602,755437.913190993,360267.9604009326,1075532.3210615665,786538.8958652527,424553.7999235426,1515932.4615129174,785052.3859038088,1033901.8677455682,2191133.565533681,2761330.412839584,1094245.7180245118,1203018.2239044802,4335560.529480207,1492589.3149081827,2289072.761589891,3030070.1272726664,2116644.2168223527,2150765.4150385074,2909130.3075124975,2146114.086082023,1838102.062047517,2452888.660468287,2779976.964595154,1228774.6829946574,2372997.7904622117,2479384.7940348983,3681319.998209001
D6d0S1-F0d06-Vc45-MJ004-K02,1,0.06,45.0,J004,2,41.2854656993178,13.011131817009597,33.3755433633986,4.6012153796357,3.8799086632538895,2100040.418852248,500853.1950263975,1089489.1009088657,527222.9887752614,311353.26292942464,772540.734276047,277615.95711794763,629047.2590404858,1208375.0050075622,1159429.1852364396,452564.6995564185,503206.51339049963,305246.9047786027,483494.78182982345,611124.8011237464,705585.3755477389,1108803.137062105,630471.3320894368,359689.75205473625,172931.71171818738,336814.5888307129,691564.3035900318,751115.8099767033,475822.8897046975,480816.7270568328,223462.27486355105,363562.6059419983,1417463.6415352474,608815.2804469949,373964.23154733697,771394.9910277799,436866.9609989121,740644.9364085111,822639.6890164352,524083.860630877,960029.4329650846,625793.1662207043,205030.1783057079,290019.5048173513,298851.7745452328,507096.9663233346,676807.2742448843,311604.5917979212,363918.807526204,1032421.6214434938,971684.7942071029,478134.6305388232,457232.73815164104,1032510.4443119912,470570.29362575186,598810.4489940507,4416993.893015042,1323849.2295585366,702498.7121573751,3337190.402318252,1572644.9666417614,610807.1364830796,1464393.0783672745,868397.0088260641,1117094.621234003,1803727.8548490475,4789829.186853642,2001956.100694264,2467200.6865912518,2410469.496453828,2435092.9460740057,1750852.4768714414,1288409.2155432785,5528380.599602738,4677901.294504653
D6d0S1-F0d06-Vc45-MJ005-K03,1,0.06,45.0,J005,3,39.4537092093238,11.206161959929199,26.8695919432047,4.702077184799768,3.80255726623954,1175642.601563305,1646790.092411658,1270331.3170496738,856330.6610291433,296258.0413424877,683247.1427271543,1204473.129414943,777136.651379905,1913606.439277061,2138265.30114558,869970.6942625664,848968.0651253691,646068.9993911334,410434.1904027338,655140.7532181528,729588.4843095394,632596.4888825525,1684892.0274145158,1679941.0403751824,837336.0532533951,765916.7432990592,1088899.857981017,419544.7356389419,909457.7940274528,1186428.018165697,905276.8362027169,603621.9795260776,708195.1266509441,642406.9765827792,1350948.8026368169,1444336.2346304257,959839.2185198708,497731.9982257661,717970.2243950677,985456.517381508,872432.3050052567,1017872.9612649444,1460061.8215205816,514762.79845059116,1194715.735491914,677802.9761123563,755476.0621132838,589156.712184749,595899.007275684,227118.14250649977,696691.0070913738,1124298.8950614363,1466296.8932868815,1329889.4977412785,604325.3987090032,1046270.3595044259,1431330.2023859983,2034962.7889503846,539727.3572726558,2867833.865168435,3286875.7078965013,1959659.865720935,574484.0704495822,829257.7857407265,1236507.1886669195,1027639.8646986736,4811621.603425555,714283.521561719,1238951.7230405114,2155956.2197639146,4261905.264063383,834860.1714726142,1835069.777961208,4108154.405272652,1822540.8692807518
D6d0S1-F0d06-Vc45-MJ006-K03,1,0.06,45.0,J006,3,38.1770012586316,9.90266737632344,25.009205882761,4.55735709972152,3.6547652292841,727936.6442160425,910527.7480192705,1044986.6828202334,776364.4387095459,653449.9829469068,805720.009708643,947530.5778961895,924536.1509889249,1179825.0927043816,1023354.141089565,385556.54114165186,521128.98979749094,421648.59418435657,213034.2585249125,1054056.2698474354,655192.2316839366,829593.2109409936,685353.7201076961,806098.6206668741,787563.7469934677,484041.1256883541,429182.8811384367,406766.3920733396,221383.87876404665,475145.0553781568,494519.3806364092,526407.8722962791,364652.4421797802,330108.64415416186,559243.696697937,1024615.823362866,660586.1954296409,613982.0869648429,785305.7017522721,701181.1397947421,597872.9303976897,438226.0242646435,704884.0018662816,1310041.307549385,1103347.679456258,283723.4571517355,656574.9771225328,1094106.8587801068,616254.892620778,1090868.6419070729,1166143.520748828,1069819.073804874,1558155.241897831,1345053.6570516631,684629.4742583225,1096633.3529178458,2877535.5721586,976774.5020333044,1023554.4236891842,2143837.518843641,2404154.121426242,2073803.941054421,2952353.454174854,3596530.47904179,1487240.3183881512,2128394.390934229,5169585.6671895115,5074568.315774608,5829951.035967581,6603794.59966095,2271041.4858470946,4760263.9152377965,1169871.1070425366,1983765.2583095625,6106520.618819168
D6d0S1-F0d06-Vc45-MJ007-K04,1,0.06,45.0,J007,4,46.729693986642,18.4553601043339,27.2573863736124,4.88695235551003,3.99838619256716,275357.4820489533,483474.32948303386,1266324.7870481862,641907.5659244732,529037.0497715431,946447.0912955172,782699.4258839673,555042.6211754732,2494299.841239986,1907947.5140266689,525916.0158716686,580275.9016986779,756673.6521862098,400934.1922787403,647825.3645281935,418581.2517196085,772304.5683663309,396091.9384885637,278166.82791987987,530719.1516641636,346512.6076645584,1155184.534494682,513733.8009529864,535923.9601687124,437309.01669569546,465676.3718948877,1060202.592674726,426116.5959107125,432530.0544712896,1154888.50572565,1761487.6611248509,294567.21732493857,451539.41775042226,431355.0064115586,413060.03268809133,385404.1599162,354489.1656031754,897820.4255365906,896661.5743152967,1203667.435894448,563204.5213626925,981180.951874197,1072544.647573226,720094.1158731709,1079309.650600417,1220822.168451918,963302.1605423795,326883.8439918271,1385819.785185853,1146289.5686680924,1880829.040797669,2082851.739511524,1273605.9415721507,1290604.8200093505,3112708.905253917,5036218.972748897,1597843.921623464,1214840.7222712485,3738833.601610655,978624.3479124472,2466858.6301614232,3429576.3817612375,7223900.937544111,2180953.972717089,1739512.5618030843,1691464.1020349343,2699376.649879055,1694367.4165914203,10362096.438155314,5252261.541363596
D6d0S1-F0d06-Vc45-MJ008-K04,1,0.06,45.0,J008,4,44.4606679582776,16.1863340759695,28.9671059452473,5.15754745967628,4.01843515435353,854696.9064936064,727250.2378004709,2130465.548831244,1008456.6930950508,686036.1313840866,1484091.7775763262,1104078.2474114706,416575.3140971785,1731731.371937177,1985183.2319358026,632669.8820871821,718513.2447320903,1257856.885544936,688341.3096118496,1116748.169723394,976885.4903972282,827713.8432284783,842965.7852793463,949699.6354618436,833900.2133871713,721625.8188786691,606020.8751850503,1029121.7267885228,821459.1624022048,841542.106626692,899201.327884305,594250.6312840796,491764.2025623439,1088974.5657595424,1022828.6300654408,401016.7876146947,1110654.3120214788,503522.9449886444,1183278.22767664,1005911.0440633777,2134974.686707166,1813004.1476150763,800838.8748433708,1104778.073734611,1539528.0353974618,1659097.7087063682,1413407.3310650047,500206.4938110314,1214718.4240647296,820690.9310040637,1821327.6481373848,538967.9493093537,1057430.9176391296,955595.2210588942,2174372.1006442527,1964268.887821874,2744767.226887998,1312120.3026800116,1394809.382770003,3558417.5537688993,5197725.286993575,2741790.0052972143,2001010.4153573408,4125021.397384992,4352281.869612702,4643639.601756563,4893423.27546122,6540830.085005329,3030634.9648102405,6328543.848537811,6370096.944169465,4013754.714638865,3618477.4502238864,1712670.5350185602,5734503.657994359
