name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200-205,205-210,210-215,215-220,220-225,225-230,230-235,235-240,240-245,245-250,250-255,255-260,260-265,265-270,270-275,275-280,280-285,285-290,290-295,295-300,300-305,305-310,310-315,315-320,320-325,325-330,330-335,335-340,340-345,345-350,350-355,355-360,360-365,365-370,370-375,375-380,380-385,385-390,390-395,395-400,50-60,60-70,70-80,80-90,90-100,100-110,110-120,120-130,130-140,140-150,150-160,160-170,170-180,180-190,190-200,200-210,210-220,220-230,230-240,240-250,250-260,260-270,270-280,280-290,290-300,300-310,310-320,320-330,330-340,340-350,350-360,360-370,370-380,380-390,390-400,50-65,65-80,80-95,95-110,110-125,125-140,140-155,155-170,170-185,185-200,200-215,215-230,230-245,245-260,260-275,275-290,290-305,305-320,320-335,335-350,350-365,365-380,380-395,50-70,70-90,90-110,110-130,130-150,150-170,170-190,190-210,210-230,230-250,250-270,270-290,290-310,310-330,330-350,350-370,370-390,50-80,80-110,110-140,140-170,170-200,200-230,230-260,260-290,290-320,320-350,350-380,380-400,50-90,90-130,130-170,170-210,210-250,250-290,290-330,330-370,370-400
D6d0S1-F0d03-Vc15-MJ001-K01,1,0.03,15.0,J001,1,42.8019334807269,14.527599598418698,26.5221685321209,4.64039547270511,3.85454527230534,636133.8151964813,555790.4845179182,1116248.3911569759,806435.6435850826,308453.73368799506,349854.6573127265,542244.7392403452,269638.2345931935,460189.34594695177,332403.9222746343,607990.7152623443,805781.578976375,182140.05134177825,276459.1184141274,332833.32750206627,157699.37951219865,281911.9832602978,325655.1620161257,239903.5780474229,229206.80324663018,543074.2189218601,541802.7386052904,471330.82783424953,815503.2872211385,357749.62836552045,409576.5570101438,428524.12684374937,317273.0458913456,324011.60982274753,2283983.77061045,1627108.343481813,698069.6991674929,519366.7679772741,359412.71273786953,294883.8605448416,620639.8267876032,1158633.346522635,614326.5818929157,610877.6141786763,259175.3297724959,174490.79712332576,299391.24663779786,604179.1659386527,536445.0864190281,635399.5003413559,246076.978358064,412428.17193160974,426280.8359206879,483583.4209857063,580738.4169860504,482777.3558066096,476960.1141672176,594852.3113280855,566756.5392312618,1002185.2504042236,274241.1069371899,721852.7379876297,947254.92108955,964872.1721586931,784009.107807234,704245.1466246138,737745.3497099219,621210.1916539271,1040540.3725634434,1190268.2163652128,720926.0944080859,981073.8354856169,338291.67634579114,1333482.9955076252,4286769.774859297,1830239.0062864798,2942331.834280334,1120244.396285257,1503888.9290238684,1464364.6383299497,2165573.4130032407,869270.0716734675,845769.6605170657,1202891.4045319124,903681.8421120073,1909552.216784265,2227665.5963155967,1457561.2268063182,1379178.967329331,5087825.689858343,3903792.602037575,1694677.7334512575,1739120.8204514286,3276848.7670456762,1705749.1148252985,888906.5825425141,2026383.91145862,1725738.1764847888,1609531.0323261484,2049322.964179556,1874546.7127723368,2277073.978409149,2526116.186997801,2738066.7495146184,3149339.192435125,2752788.7559563057,3250001.659358622,3244735.3036533324,2482270.673409589,9978712.421391847,5598316.977062037,3962006.5204777024,3609545.0035471767,4038207.618652751,2078729.2379976544,2200852.977552218,2878934.793058703,4553855.764287459,3099792.2277774783,8359566.0112828035,7041769.643919484,3653804.082735156,5923203.89714554,2106873.079681475,4585267.848515009,3003356.4116824092,4332245.368216076,4825954.37734823,5928956.91080086,6898262.219158896,5876636.829696846,7724051.214146057,7633752.78719145,8884092.740015479,5064887.232922949,6983390.412431697,3131844.9950227384,4145968.2714531175,7723701.164863978,5177317.730986968,16861142.908374883,6823443.392931246,8865592.969129944,5485034.61263796,6471643.6551138675,7594311.15993967,9052517.72575114,10884796.773549566,11850678.325030666,11425983.865551058,16411538.289468128,14933039.550060192,8153277.170565351,14084976.019882215,22581470.343697984,21202503.76937219,15957083.63442289,15065604.177652685,18181614.80960265,23853992.55400029,26980877.68045744,24801829.91034179,27530847.93332905,19925274.54935334,23457177.200967826,43479610.18224704,29663325.31308221,22952005.81631169,33238892.617335893,44615950.5498557,46894908.6436105
D6d0S1-F0d03-Vc15-MJ002-K01,1,0.03,15.0,J002,1,44.3363767950896,16.0620429127815,29.5740000377918,4.81462188157867,4.01599940517589,459332.6047636276,1137243.8740283418,1628141.1752842397,665933.0718896841,574032.2282523016,694275.7732088179,347184.3548057,352711.74892663024,321609.94200460444,391588.1233518664,359005.3148901742,440925.6912534143,540408.5391153743,512267.9974859651,477108.7909646257,259810.87415550518,585044.2789755604,536621.6286853964,530195.557561536,698142.6910843296,793524.7915977747,826235.1937319336,488160.9530782146,421951.8383667507,610897.7224453904,462115.69631788967,495068.93744203047,549349.1540461564,1533941.571329543,3507769.95885876,2587811.483948593,907071.3074073987,1038175.0455812231,808267.344484732,374594.6282433033,484173.69279908255,539955.5313332055,496813.52510036476,822229.644032346,289000.8324093183,195971.8200991604,281787.24025353213,240007.7997250352,497783.7284179232,510155.4804046556,615377.2390160302,396075.7367529338,405810.54312508827,609170.1062395022,334771.61908710474,328890.8779546969,601378.646799847,660647.2004444198,340750.0029551178,643103.2557736889,491016.5542338355,1430547.890364354,1948999.4284946544,845378.9545203744,681899.6199132443,576328.5061485904,603725.6938288551,552670.4322447238,696057.8683100948,1832671.9263247624,1314081.6418866795,865108.8672268456,1258722.1956864565,1238855.1685359157,3789157.14764708,2807685.6698368783,4001354.0464362963,2234033.702279882,1259140.8993016272,1315582.2361771327,1443451.055494399,1894782.5263571446,1455906.0195900204,2068589.9154124928,2437980.9168597474,2856221.2804878326,1784607.812216449,1747078.9960513378,1980076.2096190613,8573666.685096528,6949595.949058892,3394114.6122604124,1605781.5348124038,1843871.5651356676,1973153.0385098832,939945.082241824,1355454.741862933,2223460.3926491174,1508017.26040686,1576123.5788264922,1665608.9557861362,1676416.186137046,2200437.727572306,4204368.417716159,3051972.404208226,2224599.09615447,2479630.167565522,4825217.689235408,3694459.756488338,9214612.349851076,8689421.883834282,5336570.635144373,2843869.6428629817,3277183.9473227933,4142249.0854835236,3866785.0011196025,5586511.732213846,4112768.7933916235,4074566.260095352,14334589.630202275,12200307.281257786,4809738.444808014,5161503.018542458,2257676.1078431536,3036647.014005498,3935372.030371063,3343265.476054992,4218571.929080317,7343229.714203732,10019975.518728813,4849081.126208727,9084100.932878558,8571439.342839548,13076039.236848012,6444202.795310265,5434390.575377191,6526375.655966235,8197198.167145974,7891193.510570095,7412631.682930469,30995716.396491267,9968144.439659243,7539391.525613661,4440771.455098727,7232574.536395532,6473341.701160142,7657214.281091887,13972706.479758782,9214020.107763786,16763265.181294572,26291601.69422265,11909665.496764125,15964268.241255533,18248664.980696186,36492031.86052333,33123780.948517103,14090434.50965089,13861222.950176362,14538884.529101765,27062231.80585952,27812884.817542225,24902389.816011216,39007739.70713122,23803581.418492313,30974025.97444788,76352808.5332942,34851663.42795485,21941354.542980865,27993943.18977128,46159857.14174746,51415103.22649366
D6d0S1-F0d03-Vc15-MJ003-K02,1,0.03,15.0,J003,2,42.690253484845705,14.415919602537599,24.181551194993897,4.291056648455649,3.82159082078025,484791.3964128225,561385.2667858817,1157284.31585834,846088.2240874764,740792.3679921315,617058.6221561928,490976.76305479073,990266.4696898544,687178.7303157526,690129.1623998311,657023.5468591603,194659.09253350896,366687.34112096304,337798.6008445405,323197.38015769084,142940.68934733176,332985.5968358509,317799.6460661057,996207.6447871878,483416.3503831274,402697.6821666505,492631.61499960674,819518.0488115204,451723.9009116517,303059.97844066896,417408.0441565468,139361.09949097238,471487.075376956,426309.553286844,3859833.8379372633,2861050.4781259964,628280.0994757151,483790.2180501282,427008.66687948315,373480.3478509357,804898.4604629144,1565745.839006831,573909.3359473945,174654.08699996368,243938.74694698286,451515.30705897603,528019.3393718592,806006.7469226164,445797.6620794449,466302.8144812211,368725.19113114313,159837.7665059413,412066.9032675399,652626.722341315,276866.0466990439,359514.3657051164,243181.23443207453,377299.04335243604,340936.56810708786,604518.434793558,353985.9343880168,452092.7056616463,299363.97846217,525948.5497771767,271745.2952680257,454252.68448332115,951042.8789252726,581012.1486635964,644109.2248553257,508545.0530722976,336630.4641851385,206138.91924652774,804087.7122079008,1349684.1394785815,3584650.547984893,1958978.233788062,3580932.8540231087,2188342.20726904,2723495.609004825,2542692.513128125,1593719.1747330348,1196464.6921372754,931180.0799780148,1077980.9724478472,2538632.31590632,1430803.3978261403,2535950.4769361927,1304168.483953391,1188097.5666910294,8507711.84765062,6586627.308753137,1798430.9632969543,2268992.912907978,3822796.074197482,767620.3488687606,1899243.2856273297,2157271.3018862624,1191661.6941166522,1113224.2316509928,1585866.4639551397,1159359.0198456158,1373181.3296610892,1672394.9096906313,1304860.2944474071,1545396.7325213584,2607475.9110035184,2296420.7986669056,1658422.883312655,1996687.564984389,9810769.950649088,6210285.110340321,5515338.599834562,5696462.131127899,3665562.345630475,2760018.358378815,2040545.427408536,5014857.748901655,5269038.028938992,2356477.523611979,14115454.943287807,10884450.562063493,4493000.481924153,6102683.731463783,3347777.4315850614,4518340.420069977,2708509.193834164,3157424.889115415,2765537.737896969,3595729.203710992,3124607.360222678,5300639.44086147,4342240.387925937,5839280.735688167,10813108.591733286,9627353.780026982,7212284.837497557,4249595.117163686,7161849.331212875,7916464.3742391765,4960720.766900809,28667909.53206608,7879494.56830818,8973535.99168938,7190429.18215244,4519768.215487618,5090560.4290246535,5537256.418392036,5578407.822009706,9336312.257161386,7306605.354293709,22173810.7427442,18088279.13660762,9597839.39447861,19488225.96616217,32843068.58466509,30685401.66828849,18692226.36902229,13018516.276484055,11707828.71273847,12846513.906466665,18824293.812462,22008510.99096807,40066419.7213034,22455535.95710316,30153470.6870167,67095729.78641646,30980193.672256645,23109794.858738564,21192225.80179101,29753540.76672003,37982611.8229395
D6d0S1-F0d03-Vc15-MJ004-K02,1,0.03,15.0,J004,2,41.969658378047,13.6953244957389,29.9096312261482,4.3642423781768,3.70734747730452,921133.7628723716,1503907.3432026147,2265548.0363269467,529432.8409093148,845837.3925707093,650910.3216767064,863806.5141051619,363473.69917055813,604415.9745506501,486286.0549865253,291884.57513194816,416818.6705982281,226578.20078364038,427667.8222764036,555241.4102597488,534662.0663364854,519083.9847893859,716252.4392421462,251840.0083610666,596284.9648574346,603045.6140538931,366475.55104628217,664800.9813839875,1050419.439237797,1087704.0970713764,313487.92750254384,610106.1373403111,484427.96469746047,762945.4094535527,1767741.38184353,4089633.3867434133,618762.5367438347,382146.56721974985,571952.2882246315,399525.49005612044,676099.1109498816,759639.4695167448,610951.3660288915,480461.9098985076,527133.6420138928,397784.6051959211,308769.65088051837,440471.99797221256,472905.37393621384,394689.5168455716,586214.1873168264,396542.87196858006,145959.9649597318,584359.6374996271,593883.9604136817,220104.59208689988,208068.87603255146,179477.74474491144,412761.0964004449,382184.0587895849,428646.88793216244,883381.3911251454,749471.0140205564,637151.7216067932,326416.3908696436,246139.08072251274,587097.0706530892,795599.6476891151,949187.7016324016,717037.4743861866,470853.5076136964,599171.1069546649,347541.2602670834,312452.5512315589,2618264.443914336,4029452.4247516487,5210131.92749342,2388841.3798102173,2390950.7576010185,1898320.6471571731,1211095.900420377,1257618.6722735716,2095220.2677827813,2407756.8986480944,1683641.0904396153,1859259.872514152,3335569.3768593445,2744746.7260099216,2032002.979437784,5053311.243850577,8921053.08830775,1584677.9073733068,2112868.040086194,2282271.4986111973,1612314.0743075125,1356550.8385772659,1480772.6716610426,1929175.38947466,1011783.3160223631,2284366.6536348327,782330.3430330559,1175828.1064776,1357953.1679661523,3099838.0990575813,1704069.5064160617,1590240.9862264039,2995430.9523164225,2110345.1243372317,1751789.1715486338,5834670.251950576,12118128.466161914,5118864.577211495,5216140.219542746,3205087.010822882,3270598.9218193083,5057857.707287887,3893063.9684417867,5962522.481395292,5891274.734101252,8642634.614036294,14412680.82515543,4487257.059013248,4750402.40147336,3387305.83561503,3158474.8493831623,2477181.0536122737,3959839.1974868663,2362651.32366965,4340308.648907628,4727138.4671879485,4465045.722788302,5861663.6928488165,3556888.2089886614,17515576.33122827,9298004.863342207,6124946.422132088,6330273.456952311,8051281.5353929335,10202647.5160369,9478614.38831599,26880917.285339594,6864556.073865753,7636650.377652141,5397578.011628433,4816402.101165043,5964027.914367667,4713143.784852868,9504643.43161687,8761857.610927455,7608055.942629292,33334496.60580952,15993204.224979725,16403153.201985333,19471825.526615564,28596623.02236181,36829316.35779099,15066785.385624915,11173415.749440463,12422931.262695493,17637294.098489687,19170987.592294406,15162047.9109598,53486639.68185623,24826953.542065214,35330432.74451482,71677420.2917593,28621635.03767664,19769953.002533317,21286883.494055994,36487231.63959541,28899788.26573773
D6d0S1-F0d03-Vc15-MJ005-K03,1,0.03,15.0,J005,3,41.0671001256123,12.7927662433042,28.4139676805612,4.476722991121268,3.74299560080167,918011.6464338752,945743.5466839784,1103389.12222344,638144.5589669686,664838.2685416148,426431.6952720105,184963.44354658455,330525.2884420364,352459.3974149928,622687.9277488865,313493.6893826776,371907.4362634718,399650.0887128792,243343.9518805623,378754.3573237218,320120.0208960022,798030.8491249656,634484.1701456339,579618.8333026932,498569.7213451296,647667.1983473095,296977.61190056393,412935.0170216976,1031847.5527682838,1092408.1151502728,555657.2325715788,427097.69355470384,343716.33983124845,370779.7434013,2872104.5521332743,1975847.491723279,717405.0846035756,692144.109249424,358926.4040559698,1494024.4179169438,1028848.0688858924,595794.2378303873,337408.8353161383,709515.6289845698,558547.1313410371,477418.6146622,757592.4408104031,718805.9437157669,246287.6209648493,445389.1817538167,412875.03965817206,589447.4151510396,556358.5349504275,554742.5374803229,389377.9530640605,646500.1790315049,502734.32374341507,611953.1728505199,257739.61252200487,642814.820387612,622434.7778396322,289108.41628109803,135572.76230086182,292704.44254318014,333030.4994567816,1091109.0644287935,658361.3115955017,999341.1670778404,733429.0641623413,548081.4754929198,404274.2371569611,199659.2577710069,617677.3699365644,443310.7276658564,2554841.115981693,3648486.0482146367,2885601.146307361,2142330.6951199,1028037.9834306692,1936161.666942261,1213010.6046207792,1250894.4122279263,1374106.7363826102,2506921.0859165303,2117990.0922874617,1751307.6048782247,2881176.3183123693,2868682.7492353325,1411612.139653816,6276647.658528458,4723320.549001764,2040568.8097847956,4079958.436098186,1819668.6886425696,1897085.0429641497,2009103.9709196244,1899106.289890608,1558986.0945453912,1984215.0581811809,1833513.3516259184,1974672.757412296,1710160.5857873175,2279425.4502033168,783292.0166410154,1026689.909417002,3484110.766958338,3406698.656810468,1863139.383320528,1556159.5603043437,5777656.7868607575,7610000.036456962,5017520.406074876,2513904.9932157914,3594891.632464501,3010502.467918973,4655275.167732823,5038324.2696695,5125929.883596919,5462172.2555556735,10422612.16978087,8750332.746638421,7171938.445358389,4568624.595027146,4649542.02124216,3956188.3622376267,3925034.6828113836,4482550.2916327715,3724702.070449237,4257177.136402979,1895133.92491854,7092839.262708503,4587162.347410808,3484490.6881898693,11504312.518996913,6237328.615609217,6174760.466174978,5247199.334028964,8837292.67602233,9149277.940283418,8397729.845829718,21589787.03962161,12208016.597156895,7047607.030026215,6866153.893217193,6699851.60753994,7340078.520875598,7972575.50544542,3551138.2173033035,12273151.662254244,6677244.022402825,23462642.23684331,12175194.301204093,15260629.211133076,19914562.259680267,31379521.069318824,31659825.733515646,16519211.79947742,15289819.045262264,15443115.979751386,12106411.101074325,23183477.80322894,14428058.247311248,35188857.43319658,22701350.41478888,35755374.6624685,59912344.87088783,37954785.96946233,26522308.02055497,29695329.97407675,31463266.816363703,26989474.72365808
D6d0S1-F0d03-Vc15-MJ006-K03,1,0.03,15.0,J006,3,40.2346883932399,11.960354510931802,25.898978281050702,4.36188973805906,3.74900416482976,346120.1723075516,400063.66594774526,569770.3451152154,685369.8846711842,378783.447339813,542054.5478856445,648658.6554059183,1327659.9803906712,239948.42754816855,870940.7008231916,444681.86223808967,356739.3577976381,213299.93113216863,309291.8356656899,434835.2350883574,532654.0348642531,337434.56307177467,563043.2056693741,1009122.2475178285,439198.7431986308,428340.9673808043,337874.77268024976,594984.5131821162,350551.41080921725,629459.1000857544,321931.8566900437,608886.2521828476,255862.3354369581,204717.10062032173,1412992.8320361224,2494568.3196700425,347524.3465138691,521852.24351731077,605430.3151662914,757187.637937218,826670.2898543839,662592.2186683242,1077252.3439720736,777861.0906907645,435049.56870977173,921454.180076719,666683.8754478239,535463.5501460156,205624.25074247876,326365.42730331357,418745.0961628218,374967.37966216134,535164.8117688061,471008.2968575635,458761.8979334826,490652.7596215071,514452.6416205482,445126.00371916697,446330.5435470925,269150.3917076477,172266.5463889396,199049.57789356788,584756.0803250012,799940.9079742309,658671.7959259028,620145.7838899258,804325.1989671083,319545.5717450381,663539.1819505985,883360.9538814124,667443.6408322364,970904.6606627741,1010733.788323108,1059168.0388321823,4606784.386602211,1435780.8930059178,2502744.9247733243,1801146.320527027,3321544.4315745085,2202062.2969155707,1566868.0817805424,845772.4648364773,1735234.6713701312,1799621.4533845882,2640067.38999056,1473761.058680928,1793441.364018349,1894966.9775959803,1685192.04175419,3210137.687562772,5596892.482230415,2139787.4165745527,2729190.048386226,3233729.4622017043,2420450.701242696,3071972.71032943,1412748.5547787722,1420921.5053578871,1676691.690230991,1827000.4235006997,1890124.9105264125,1633434.388992451,867833.5263590737,1343247.548247678,2552891.8911340428,2579432.0094563626,1939882.262008873,2400422.5151627613,3645593.4089267175,10527437.129329933,3439405.6738178767,4745338.330772592,5118189.957695959,4801403.529065413,2385115.213456198,3872148.911773345,4968131.137718202,3589004.235326484,4432624.452947158,5527353.8882478,9899576.985280953,5527501.023064966,6580536.081375969,5795270.019795403,2997396.6080289385,3687748.23148236,4038100.0240419568,3654126.940898794,1896393.9091253276,5429181.73911122,4534783.785035775,5357255.668076308,8185533.617956253,7312282.700842955,9592834.39984095,7322233.162625594,4911282.0203284295,7660380.236258753,6381362.00707617,6845005.012039867,17484554.6023542,9227854.936570562,10503505.148223624,8695967.391280947,6083860.268040965,7201772.147956072,4830875.046736352,7586379.760676976,8647960.617085293,11707943.003822647,16346881.404782513,19780039.0940413,11915296.644853815,16938259.481765836,19787041.28193365,30509822.91431388,24735500.349667616,13162391.054299448,15024196.254008412,13978059.991904715,19705217.170076966,27732246.9272728,33776925.39061714,24117476.765394393,27344836.88824304,48511280.16370218,38332584.61103842,29290795.30251273,23160274.209514115,31203719.62677072,48223504.66986303
D6d0S1-F0d03-Vc15-MJ007-K04,1,0.03,15.0,J007,4,45.539710220088104,17.265376337779998,31.8055139170376,5.05137252329444,4.02364977550171,1366031.5899934478,1156187.0498111355,1459608.8067676746,918459.1611278992,770564.3697021395,750051.986578929,486712.3774966862,288863.88147355994,275193.8384414104,588761.5033803424,513784.3107656224,553860.8880421778,392322.0514799557,367872.985120624,429955.5320823767,607263.9533685164,457374.98231642117,391622.45970762346,727121.555846199,273641.4890877213,420793.7915589565,403058.2611590136,203523.65816972734,774655.652187727,566543.8365849953,676820.6017767815,490441.4789162331,728594.715829698,765174.6864041951,1235922.5409503821,2530495.978306123,790252.8534603711,462036.6035074348,480992.2638580737,646217.2439509443,940461.30372503,1245513.5085011243,762599.292068172,195587.91911524977,330166.78134854237,423101.8740085455,347791.65289455105,473955.95145724295,402232.95861235354,268927.9241227002,249172.6818805153,607815.7523029281,709271.3734426544,618200.34247834,673036.502650998,466797.82494911616,739754.1929845313,722459.0040056881,601686.5291891105,1203135.4419049716,371269.443150741,527172.5545848925,911451.0166809955,938659.2235280595,378898.33270896657,527449.7411403134,646998.262820725,1492375.9690200854,859862.3732734785,965947.7644310992,720039.0668858886,448227.65040657594,1022134.6463108808,1229074.6029137096,8139758.283194522,4662268.947525961,4569122.643433705,3002914.944062875,1352620.4512761135,1576071.519420335,1820733.314476891,1167457.1917827737,1754254.3279312332,1661862.8945853384,1980719.4659713304,1561347.556071231,1942250.4340487143,2395830.6922829887,2148768.9537233403,3653112.0571994893,6044378.963006212,1864625.889717544,3097847.8149858746,3639140.958706226,951517.09000909,1490757.92691774,1689139.1566645445,1032549.7077778244,2262541.8979712455,2126974.35846902,2254002.2813007943,2632875.1590128103,3095086.0031661973,2675823.8327023108,2438000.336065537,2181135.826899758,4618459.830416175,3037569.4940318908,2909075.4166505863,18443265.07250739,10478014.266046396,5779058.684334525,2710182.6959885317,4489702.390586746,3038237.7231413187,3939430.1887451913,4123015.729907184,3818590.310026876,4474517.127198428,7297903.584312253,10442652.498691553,5382016.786925383,6024353.138502233,3145354.410220216,3041358.1654482707,3938568.9187070737,4345254.085341219,5120127.858753605,5848511.220227464,5046797.20887578,7110505.750590057,6965967.649264612,6719587.33195567,17270495.747858565,7676700.076445571,6783366.879434964,5839670.15838805,6828600.042187893,6601915.814208907,8301794.828046319,17570967.603650264,8981305.10656997,9153153.354893493,6123020.813998387,6319833.9129763525,8434485.376593418,10884706.886902016,8434906.543848345,12748090.118872086,11473005.883693412,31953106.02368952,13944252.680481048,12994781.89486136,15624142.431773998,22676931.1157158,31585043.03619345,18039438.164689414,13948899.655624865,18453458.624490146,21186346.9287181,27894896.237196486,40929681.50930084,45945881.74155899,24886085.38577388,26566512.12952245,50765395.13279029,34199069.547878355,24088017.87550509,35842524.63707298,41437291.13062586,69876804.83953962
D6d0S1-F0d03-Vc15-MJ008-K04,1,0.03,15.0,J008,4,46.632752390804995,18.3584185084968,29.0734647124996,5.12325690735867,4.09401931718558,216562.41422175628,621127.9179308508,654129.1458413827,148554.52456890198,674593.8266760614,322266.9733619254,247720.1799546461,249162.13437136845,273582.10118288087,307448.05437194486,518527.1090051613,407535.25295601424,521289.0744010382,463104.6491708761,235295.23951924074,411454.83903706603,337370.7897745001,489967.6637911965,357393.91514036286,327726.96944295283,700050.524111959,562459.6224207357,605775.3533741238,690888.6034038243,625696.1159183978,714705.0258809106,563215.8752226452,257419.49363433415,846097.6494971606,1667852.2500999828,1608504.032470767,686706.03974436,293849.40426312765,324850.32145687577,349310.7192635535,730956.4592869445,618029.9512959053,685135.5513360765,388468.1878234802,402829.7599201757,277888.4941809137,434064.4074521669,262867.23428469244,132242.71127006545,285968.30370156985,413454.2040757574,742155.7329942483,305506.61370271357,581561.4350366304,177123.34835657923,425525.2936920767,381668.6754742892,494703.3346861955,428750.55453648017,367521.5782524096,325300.3491763836,654028.6999462353,801978.5416108675,869242.7606794416,582022.3800025692,553619.5312703562,1076294.6285384966,352911.90722509305,756092.7870812325,279194.9563979849,742264.7566447762,592967.2547392112,829440.4322554922,652273.4577595643,1543341.458565346,1586011.36701614,1442039.039024192,1974387.8453316584,778350.0564834853,1008187.1035700359,1479897.054636681,1414615.0853312146,1236338.402839793,1485234.7190428032,1179925.5922894485,2259644.6496830084,2330031.3072201624,2512764.7436345117,1632930.586930006,4668986.062697365,4536993.101031,1071713.7549647002,2115632.020319107,2380023.10443818,1435758.5111002247,1125894.008131088,764426.8224271878,1257938.326550079,2028726.3819493847,1516716.4740025038,1323356.0934102815,1808965.8060368162,1305036.617653663,2805442.2214787183,2775636.8066176325,2970234.941349911,2159786.509883759,1861201.2356814442,2593605.0325484565,4271761.428094164,4225148.684407828,3317382.481293872,1955929.1490981115,2764093.75789662,2782904.262731606,3418917.5693180324,3765154.9662279217,4994868.7371842265,5197315.077366194,7601668.145887257,7623181.297000472,3933276.70363916,4513214.467659272,2797285.3276558057,1958552.6828448959,3476166.083419248,3372513.6134304083,3853485.80778293,3241991.6908911555,6488865.6317602005,5395928.753639923,5014983.041207917,5840612.736727622,5901093.073893293,5154451.890601824,4472040.333514451,5242034.864578098,4681706.988954905,8929275.792595372,7942751.10945769,17798479.576101236,6088395.162287444,7335263.561118891,3577623.5495474325,5496947.948022793,5441295.829959467,5607449.261183789,11054791.1188609,10102497.062387044,8610478.78440184,14595077.426014267,8978426.191370612,12232158.401280815,16723920.476677146,25572945.994155034,22615858.91185335,14180487.437468892,10446717.46551456,13578903.307659328,19141997.860396247,20647154.953509007,13721912.674120232,21871455.63456271,19276742.731957465,26942272.244321555,51018276.22695306,26256248.7522164,18026496.4300722,22084239.708432745,41488249.55725184,25717772.09013773
D6d0S1-F0d03-Vc15-MJ009-K05,1,0.03,15.0,J009,5,44.1888264079685,15.9144925256604,28.260702047102495,4.85054104348816,3.9923769645953695,459766.630414862,441127.04831359565,1342231.7758158192,396836.8142590854,430260.5535295344,440359.72333372314,483375.854955665,538975.5841724462,542561.4063531628,793367.5305201947,369609.8303957169,518667.9571510253,342152.7005180296,460574.6651913039,821584.9364048017,578728.9234037375,407343.88371366967,512962.43847517227,727183.55922094,504052.3065261053,213401.70067462782,295753.8813286365,395519.10405687295,746735.7839430454,254262.5961963169,342535.7092279741,551236.9884457954,547729.502147575,268956.6219645653,3673225.891510375,2602145.4921558984,1392310.714092903,586405.4390712514,528921.8385433911,855031.8404883866,291273.219503769,467591.92146214686,717404.5222375148,538762.7420398154,270999.16563759616,467367.21918312315,462854.69311011134,613971.9440021183,209568.336280547,107301.40694093746,146837.1709649577,392300.84537307906,205453.27755844378,394468.39552713593,626470.1612050821,244702.40068233965,194297.22256129165,330685.8525678406,618795.9185177629,616072.8997728176,615441.881736929,261458.3070607993,357236.63956153,799046.0604419148,636001.3524706442,499926.8340869765,1249217.9880885042,671835.1079188392,906371.5630654434,693033.5658021222,426848.2169061018,412351.6533183976,1130269.8468811968,1203542.419628367,8934298.854837507,1766536.9805078947,3295926.0040724594,1650188.5940861157,1979880.386731385,2362396.6912497235,1431705.7496682939,1475194.6973298388,2148924.457192244,1619532.9859537291,2166558.4709745804,1017884.3634264488,2118474.0432866514,1115265.3773187532,1818663.524919556,7793029.01021878,7143752.263693468,2189300.395020022,2237471.2261042087,2186686.0856339885,1385903.0106355615,1776734.3920735375,1491396.9745355218,475626.6889384435,1191175.0499030438,1963170.95825092,823908.6193272739,1633657.1609792581,2435360.0924897455,1199388.902293291,2487426.633697207,3374851.4191690595,2793726.5954737486,2154157.875026057,2952910.911704052,19512946.437626436,6503663.4005188085,3596423.0134801967,4574407.616105408,4511235.639301696,4163908.31599908,3934427.879008915,3679648.7192196767,4046141.1735662683,3272017.7048903788,13298145.275374187,12185775.313123055,4892361.427041763,4691238.487242603,3474604.00405522,2532649.174276966,2216167.312119667,3498490.992711404,2964249.601495441,4354874.127154768,4706131.4735344015,6833665.362774213,5937154.012077531,7710928.964603078,9894476.10557339,6704487.620967037,7566304.112820929,6563386.9234307185,7207891.368668753,6247608.09962671,5795069.369243102,29465400.810407083,8786062.005255498,6871739.702768667,6139858.8035857435,3318794.443509945,5333662.292873728,7916227.74193214,7244673.211052996,12011666.576304425,10176255.040974222,19653539.299765967,17242902.96332323,14241562.602741485,15450299.383831656,32002517.591727573,34032210.99970185,15630822.56843786,9399681.572173227,12763209.306933725,18008008.228524238,24453578.51021903,44492961.81621017,33012939.93194423,27176381.802732665,26349948.03188138,70428709.03557582,30620952.712843165,18847038.471927047,26315439.24919221,36870132.70469761,73145092.55066444
