name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-80,80-110,110-140,140-170,170-200,200-230,230-260,260-290,290-320,320-350,350-380,380-400
D6d0S1-F0d12-Vc30-MJ009-K05,1,0.12,30.0,J009,5,43.9310077129199,15.656673830611801,27.0209384145626,4.89821452024566,3.9598061508522004,37579058.54348114,19715941.51035728,20912356.339728106,12220788.009411914,26745598.559829075,31083420.64296801,19106093.08082943,15070973.268757233,14431236.847379198,26409800.13761732,33364178.31139272,16104747.0435889
D6d0S1-F0d12-Vc30-MJ010-K05,1,0.12,30.0,J010,5,44.4167758702419,16.1424419879338,27.2094259937014,4.9824358991739,4.05276427926095,40720220.16294832,29918360.16437373,26175432.48006549,32893278.83458322,30431503.759550896,38044559.52563551,23692375.299856644,30889847.883658525,28939807.13135207,31987949.141055845,52588681.78587797,34603880.03622982
D6d0S1-F0d12-Vc45-MJ001-K01,1,0.12,45.0,J001,1,41.9829599670829,13.708626084774801,25.703925580238103,4.69144604496858,3.82271878405986,46969051.66675554,33764604.29712155,38392904.70145772,53484524.22756113,35845037.79336779,52303251.71570236,23478632.1664632,33187031.31154299,31689010.53897126,62685473.70738047,80889829.6442265,61866381.37770019
D6d0S1-F0d12-Vc45-MJ002-K01,1,0.12,45.0,J002,1,46.885550425866,18.611216543557802,29.571478199501602,5.02993538317246,4.096457628675701,29156019.36979353,33053803.031775896,33927316.23615376,42474462.45127787,34891231.89339131,52353129.57808193,39791592.67220267,44555273.91049517,68974559.04751053,100313183.24161686,165618242.39067215,92484458.05061673
D6d0S1-F0d12-Vc45-MJ003-K02,1,0.12,45.0,J003,2,44.2175755746372,15.9432416923291,25.450797309139105,5.04187848654931,3.93063716746026,23630041.89559563,18748976.53382623,18334895.344116632,20073545.486254312,19330119.11082263,30731074.00677646,25347596.01461983,17946367.938936025,42336718.26665212,51938260.6367009,78967611.75171506,37417804.6378952
D6d0S1-F0d12-Vc45-MJ004-K02,1,0.12,45.0,J004,2,46.825865940348386,18.5515320580403,28.4053303468058,5.00493694417887,4.093875567174,24966116.94867322,20920344.851143226,14730187.228439335,12648548.903157867,11043515.03858208,15483565.635704247,15890013.42906901,16256505.253254926,37997728.28907073,30713628.43319777,66379578.62755629,29261597.55733332
D6d0S1-F0d12-Vc45-MJ005-K03,1,0.12,45.0,J005,3,44.6273439952613,16.3530101129532,28.3102553612091,5.0386296324280995,4.040899562799741,28322351.60663598,36750625.79369318,24432724.86797136,28954294.98629665,29817254.65910896,30495163.84742691,26366716.303169075,20452802.252279397,40779480.60698836,60855752.56220789,105784940.12554842,33328632.13901085
D6d0S1-F0d12-Vc45-MJ006-K03,1,0.12,45.0,J006,3,40.8215832027967,12.5472493204886,25.523007312190103,4.771809997917741,3.81154052580995,23934490.13991465,38158557.6582651,37861507.01384874,31252899.68657057,41243249.80568708,41590483.241270736,45139514.69170857,35181796.57656813,36298579.12957982,91131346.77863938,99814354.3922232,107809201.02145375
D6d0S1-F0d12-Vc45-MJ007-K04,1,0.12,45.0,J007,4,45.2397023385503,16.9653684562422,29.132135941873198,5.04852602630731,4.11544098102457,39267905.63952039,32452629.72299549,26893693.78258156,17750035.877767295,21647252.06678543,21480392.71759517,24020523.28541287,19733673.5034662,59828579.01640172,88619351.68462417,53907647.32539737,29367602.435573336
D6d0S1-F0d12-Vc45-MJ008-K04,1,0.12,45.0,J008,4,45.555791455463286,17.281457573155198,28.8980766338843,5.027575351484249,4.0632194884310495,39350935.86568344,44185431.086494304,19637250.716206554,31338029.30513233,46169831.86853418,37806451.14951954,67074070.0828592,41085618.976953626,64716228.04348912,84955506.98806879,231714193.85915092,72658967.94534107
D6d0S1-F0d12-Vc45-MJ009-K05,1,0.12,45.0,J009,5,42.6381334747733,14.3637995924651,26.0961893713275,4.988938088836919,3.918200520316161,32961942.18560831,26575206.14152673,34286523.8694449,24256263.786688425,31177738.07279405,35256961.78847654,35853455.5871938,35474375.23127649,63087237.96902515,80761992.3105723,135775978.33113083,80987904.53715071
D6d0S1-F0d12-Vc45-MJ010-K05,1,0.12,45.0,J010,5,44.5207799806039,16.246446098295802,25.823682290093497,4.84900539934536,4.03691507935363,37694975.402047545,34776975.96540293,28487060.52578913,29894635.13015724,35854841.70707623,32461781.93983573,46320102.42445059,29424489.94680668,88060351.65815555,101705804.71371406,153633522.1658421,79753711.92378591
D6d0S1-F0d12-Vc60-MJ001-K01,1,0.12,60.0,J001,1,45.0866565072132,16.8123226249051,26.37738767034,4.73552698808343,4.02305971998169,22829414.042242184,17395185.2762452,20067353.168555707,22059098.09356096,19649185.69580464,19725293.888828747,22943739.24413477,82837437.89320357,101102972.4128486,77133611.96963684,158152287.68704292,43502143.14537027
D6d0S1-F0d12-Vc60-MJ002-K01,1,0.12,60.0,J002,1,45.8465976006679,17.5722637183597,27.324936635960803,5.3891561194169295,4.06519659336468,28058515.953008026,18913122.812201954,25624098.237556685,18530773.57595257,12901229.456183394,29909719.451171275,13904951.714507727,79890973.07524246,102079390.63982926,138879185.352373,159077617.70260805,92724900.85414807
D6d0S1-F0d12-Vc60-MJ003-K02,1,0.12,60.0,J003,2,46.0137246772052,17.739390794897,27.601283389039,4.97881558097592,4.02692778714392,15024557.064636866,17624971.488930866,24557564.6146295,18669085.11226996,18845182.652328733,17829750.29751081,24195730.607887115,42362985.14875252,62403983.98664244,66275102.26072674,146008445.5273164,54107938.82974824
D6d0S1-F0d12-Vc60-MJ004-K02,1,0.12,60.0,J004,2,47.1136667586971,18.839332876389,31.1928269252645,5.45882364220523,4.1318605350329,30571228.94377501,21014226.795185033,38341499.58410973,36151898.14295067,18041812.481998727,26543580.87026538,37359251.91420402,103354487.69149278,166515428.93688068,64570567.95341232,103977170.92477696,123663434.67509475
D6d0S1-F0d12-Vc60-MJ005-K03,1,0.12,60.0,J005,3,41.938843440926,13.6645095586179,28.5047967147688,4.843757704308089,3.9019350589459996,19472988.549297027,20348378.00079816,19929578.05548614,16323190.056985127,22085915.785523854,24644953.37189005,39040147.92962825,126550049.3516079,109617316.84815425,89053964.5930707,212369147.5102013,92045759.27332972
D6d0S1-F0d12-Vc60-MJ006-K03,1,0.12,60.0,J006,3,41.4813224977971,13.206988615489,27.728232516160997,4.92054998531949,3.8511825205422596,22037475.373980764,14144418.9948315,13445111.29609939,14923933.327126378,15048629.413531715,23670348.82920358,26348086.34931814,77325503.48190297,182135948.5996291,70170360.80732457,221598301.43793824,54830441.44351573
D6d0S1-F0d12-Vc60-MJ007-K04,1,0.12,60.0,J007,4,48.5167048921405,20.2423710098323,28.407664936128306,5.11857734529178,4.06700531381885,51681917.94693349,23012531.92693701,38686293.92704853,35148486.540071376,32437654.20571231,30378057.22597157,49160948.33748818,52969193.65092032,128283019.13840497,64905136.13004144,168086074.54121682,71938303.40318276
D6d0S1-F0d12-Vc60-MJ008-K04,1,0.12,60.0,J008,4,44.461304567832784,16.1869706855246,27.619989368569797,4.82809985029161,3.97678180571774,29019045.81037265,20859617.81100748,32790964.198378444,13867731.195919756,25533505.15865225,26777531.76606345,30498078.210283644,54285417.32986073,104323524.26260573,92003955.08623916,202357978.71830025,84620110.29897164
D6d0S1-F0d12-Vc60-MJ009-K05,1,0.12,60.0,J009,5,46.455518215267,18.1811843329588,27.339730464137002,5.11117902000674,4.1262267243887205,40231479.14112441,35066780.04899027,34102085.90972689,33917571.558260426,18636328.847430084,30859916.11586861,29585270.17812085,67597257.05711874,92093543.68730828,120976136.0978874,275809707.0385812,102322018.13916644
D6d0S1-F0d12-Vc60-MJ010-K05,1,0.12,60.0,J010,5,45.1341746257371,16.8598407434289,29.0446123346806,5.1328338056502005,4.15710136645461,28541024.85610341,16548065.20428082,32375257.78966975,20459948.703540374,18387967.897416767,15616476.69781522,30534623.351013754,138163157.4493751,350536665.2812622,105285514.95384574,158913025.0210846,113305700.444285
D6d0S2-F0d03-Vc15-MJ001-K16,2,0.03,15.0,J001,16,39.9175937314557,11.643259849147599,38.6000120278214,4.6612537265975895,3.7699369483617002,13938744.154901415,11480088.427354464,9571972.982402554,14350052.360789025,19050297.75407846,17358797.978221662,9434717.274007006,13293657.937331852,8407600.978733232,17549404.298520908,13343101.984624542,17737972.046261285
D6d0S2-F0d03-Vc15-MJ002-K16,2,0.03,15.0,J002,16,38.9751844469339,10.700850564625801,37.52108598944879,4.46733934507438,3.75023019429624,15586496.525939412,10443633.8795437,14943523.205514384,16241470.90992269,41614700.87392595,25013718.20420781,15814769.883006455,13909309.301495545,12879174.129291276,10951544.440698314,30403482.79882905,34893573.64631358
D6d0S2-F0d03-Vc15-MJ003-K17,2,0.03,15.0,J003,17,47.001462982847606,18.7271291005395,50.08081506469321,6.07688136675313,4.1661137195494,22985823.4764518,9994937.947662352,11770558.928536715,12577699.92428992,20708493.941987325,16499596.331489382,16720877.089013465,13215611.967513438,17762802.91959551,19735315.427042786,25576358.94679654,39019560.402167335
D6d0S2-F0d03-Vc15-MJ004-K17,2,0.03,15.0,J004,17,47.2089909389457,18.9346570566376,32.2299447213972,5.46788083590506,4.2456270478566,32940331.26933873,19543423.505649026,10789402.685750743,15058816.45346688,33009921.26918885,40738958.59665968,12589040.024549875,15579741.93526812,9399653.033445604,14844687.253449438,21382976.78492772,21654830.509806454
D6d0S2-F0d03-Vc15-MJ005-K18,2,0.03,15.0,J005,18,38.31587052013961,10.0415366378315,24.574463242563,4.25149736179317,3.67489601380088,24604617.40452797,13427079.625639852,13513556.588138072,10641497.63451242,33054823.929589115,37087545.96547711,17849223.07420918,9386686.550462777,12875767.801349062,15251418.83710488,14927317.81241962,22775334.41524289
D6d0S2-F0d03-Vc15-MJ006-K18,2,0.03,15.0,J006,18,38.270352022419296,9.996018140111179,25.0246001048029,4.39493230160491,3.6774712688280697,19891348.53165552,11240348.02417375,12939938.501378627,12424507.860484585,23398317.33261609,25711717.63551237,11657077.896382507,10933711.972749267,14284982.761364425,22101102.734937448,33133882.25237773,25754212.386599056
D6d0S2-F0d03-Vc15-MJ007-K19,2,0.03,15.0,J007,19,42.3408813974102,14.0665475151021,27.403273304042106,4.87053262489526,3.90787449359232,27848666.521290384,11918681.61547064,16656187.352401828,17419708.465856384,28048776.064970035,28961018.07520398,15297805.959498407,14432830.61743627,17981622.32792945,18499624.0615097,28850123.34607015,28088386.620644514
D6d0S2-F0d03-Vc15-MJ008-K19,2,0.03,15.0,J008,19,40.837017180579295,12.562683298271198,27.6125818854953,4.39001548474589,3.86929613524497,20488165.4030788,11717248.45231247,15364690.906262098,13203862.511154953,26034712.94668524,38993692.011544384,15454952.037077647,11667265.386175327,15421119.36142554,13647853.788958212,23489103.913058586,33813253.556781106
D6d0S2-F0d03-Vc15-MJ009-K20,2,0.03,15.0,J009,20,42.3934822428718,14.1191483605637,26.4619260561426,4.76204350018999,3.94651245296763,18376077.717405554,12404741.777647195,16566266.19804054,17965750.43245169,53783705.25452115,50011308.69893877,16710304.62379408,14247001.940975485,13216733.68696375,24583105.19836893,21419003.890484527,22356000.5813812
D6d0S2-F0d03-Vc15-MJ010-K20,2,0.03,15.0,J010,20,41.8663518781354,13.592017995827199,28.9042273309899,4.87839598251534,3.86291830636002,20064601.22192568,17005053.547391444,13442497.42131362,11581199.014832312,22584342.19464637,31592095.71291568,15634557.684601774,7898506.233055517,14453559.446354125,13724296.540724348,22293350.41256285,25052966.45010172
D6d0S2-F0d03-Vc30-MJ001-K16,2,0.03,30.0,J001,16,39.1743868095773,10.900052927269199,24.294536837449304,4.5860670413712805,3.7557265981567998,41066458.04305993,22797785.83345617,16599248.596881118,12020956.329332225,28067050.08184283,30930525.472114,17659168.224265274,23228779.27719885,30288049.90503644,50809171.00466177,95914246.8259046,49041897.89784239
D6d0S2-F0d03-Vc30-MJ002-K16,2,0.03,30.0,J002,16,39.061257023448896,10.786923141140802,23.9490198213453,4.78016439339203,3.6728499213181203,17253693.222097754,17539301.40787051,10624614.987261478,12351740.726665305,18699199.105471466,28490217.750102665,13706227.401565954,16421875.09383037,18248721.80275684,38914593.31011485,30783932.328673165,44609858.65045348
D6d0S2-F0d03-Vc30-MJ003-K17,2,0.03,30.0,J003,17,43.930310825791295,15.6559769434832,46.9184144367149,5.23219446521237,4.01115986620662,22747676.34477061,18095292.18656668,21387398.593315635,13835852.74500858,22581006.435453176,23419378.247958954,21822925.668529827,14015762.139275694,18377654.3862126,43080448.28572372,68355662.6454082,61365361.41257989
D6d0S2-F0d03-Vc30-MJ004-K17,2,0.03,30.0,J004,17,46.5375230002343,18.26318911792611,25.8814320735077,4.78010520367203,4.06318898054956,24346068.293095604,13877538.934510555,16425150.47231218,12320591.595490854,17947666.63957721,20707245.986122146,23626613.31101637,20867682.52756719,24695781.00763209,33300984.39260805,101866519.28453004,128318639.67820404
D6d0S2-F0d03-Vc30-MJ005-K18,2,0.03,30.0,J005,18,41.498326757733004,13.2239928754249,26.0411765471839,4.53555241805305,3.84227461864546,25282463.73860384,15271790.264789585,7446956.734041205,13529655.295994805,23079919.22185647,22557363.56377833,17199834.448997088,12644167.814218558,17286254.706861775,40985555.93321853,80717716.71980652,74199177.94505426
D6d0S2-F0d03-Vc30-MJ006-K18,2,0.03,30.0,J006,18,43.3399005917136,15.0655667094055,31.0256826398986,4.7283422356538605,3.88231552554563,23197869.49877015,13575479.178096835,16204411.368968165,14118475.053903658,19771449.342405785,21204273.79559994,21337483.98982308,16774826.824955758,24746462.291228704,30323042.90499885,69407658.38628103,86070206.80039883
D6d0S2-F0d03-Vc30-MJ007-K19,2,0.03,30.0,J007,19,39.9945327335989,11.720198851290801,25.902434868849202,4.53247637705066,3.83751104896416,21734239.14011474,15043439.434226478,15023109.377201328,9392857.200559387,14919755.024848608,24122577.68831015,13671750.723596908,12595172.720647208,21606436.96812826,45215415.4334515,69204699.45155737,55527388.88451836
D6d0S2-F0d03-Vc30-MJ008-K19,2,0.03,30.0,J008,19,41.5454236821288,13.271089799820599,26.985227022635,4.78274836486671,3.78844628427853,25363959.52651679,22610772.708161786,19737945.855639216,17282537.10570609,24908511.90279997,36550964.93390079,16830854.102371685,12964817.934847536,19807787.533734094,36676654.04395406,50401522.84399083,53703504.59309517
D6d0S2-F0d03-Vc30-MJ009-K20,2,0.03,30.0,J009,20,38.911616197609995,10.637282315301801,25.013487451635104,5.0898823558640585,3.7276624591510896,37978174.68133313,13877301.593532447,14475597.868038807,12507882.441103438,18777722.66259047,44922708.43263634,15369937.387466764,13896485.021246362,23653563.75377247,52433735.27304635,42539792.54955662,42569421.57698122
D6d0S2-F0d03-Vc30-MJ010-K20,2,0.03,30.0,J010,20,43.23882712419821,14.964493241889999,24.9814199234807,4.523319380834179,3.8942940592629998,27705067.589120504,16463677.670662845,13302410.20526065,17088284.85438373,14949709.904417505,24825359.979815714,14461259.731904933,16501867.82203166,24311406.019434936,25762831.243560083,60376256.63342988,62851406.42114502
D6d0S2-F0d03-Vc45-MJ001-K16,2,0.03,45.0,J001,16,38.7165971373289,10.4422632550207,40.237909928807504,4.49363117138008,3.76845774339556,23033604.14077391,22230934.24313024,23750212.84705444,20807862.76013586,21100996.08818716,16539347.447572373,24230720.289266825,28501701.57048741,44778591.97865164,95122619.2775784,125462720.1253084,105554712.22884788
D6d0S2-F0d03-Vc45-MJ002-K16,2,0.03,45.0,J002,16,40.42273518362021,12.148401301312001,36.456694559267795,4.49047802992021,3.7688469978692094,15620188.076381182,21424613.546959348,13169117.627866974,15673980.13553984,12024528.66428212,19012214.55493349,15118590.001624295,19395313.49936495,38620479.21074356,61218678.95720124,136427466.89268598,145171316.98557952
D6d0S2-F0d03-Vc45-MJ003-K17,2,0.03,45.0,J003,17,46.803232602610905,18.5288987203027,48.1920483449481,5.11687358195913,4.06865085413431,16434265.252056152,16295106.929686347,12332044.330533525,12486412.29241973,11263852.089837132,18477883.356159315,15119709.272613956,15638458.088573216,23830324.73515953,50052747.599831395,132666056.9489396,78037120.40034318
D6d0S2-F0d03-Vc45-MJ004-K17,2,0.03,45.0,J004,17,45.8904603751266,17.6161264928184,31.092658932374892,5.2052200391739,4.03465158660101,34203462.61510042,17808742.310676716,14497776.462312542,13365008.286788538,17281347.702571847,17762959.608560484,15261869.201315735,24004103.48610249,54225909.04976381,75932541.18131211,128640455.35393588,157587459.20151934
D6d0S2-F0d03-Vc45-MJ005-K18,2,0.03,45.0,J005,18,41.2020028894101,12.927669007101901,26.0522739034663,4.45495621091347,3.8186119808003394,26745646.834067546,31311869.38112225,20205820.83270922,10067258.511108922,13143317.89330114,22833599.47520951,19229446.85523503,28623633.573533986,40595613.81597807,82461674.28462614,199090776.0138863,149511806.81648192
D6d0S2-F0d03-Vc45-MJ006-K18,2,0.03,45.0,J006,18,43.0045141361598,14.7301802538517,27.7895877166205,4.83769015052328,3.8805927782089595,28863887.190285146,29045946.697520006,23085861.01087777,26866610.396615755,37662600.48854427,24941649.00450481,28232805.45283827,24822697.261125457,33198166.67380869,76975764.01275012,167867119.12287137,147619470.27885914
D6d0S2-F0d03-Vc45-MJ007-K19,2,0.03,45.0,J007,19,40.4839945217834,12.2096606394752,26.3675081106885,4.669928737915799,3.7925647341472297,21953365.506915133,23497943.264620386,17631350.817115262,11269714.834540218,14683810.392280996,15918119.106406845,16255950.708219744,24120769.75050369,47280231.72205575,70636749.56408425,88520972.87219878,99492970.35585456
D6d0S2-F0d03-Vc45-MJ008-K19,2,0.03,45.0,J008,19,43.7816409873977,15.5073071050896,31.765761715646896,5.11951499030911,4.105077921369319,26833010.28667165,31708131.036108576,18883901.333770074,30614120.86978269,21517888.43216181,31092706.59278079,28861928.12658577,25775207.77157479,38753168.75426823,83919361.93275791,152600284.35997096,174113312.34497988
D6d0S2-F0d03-Vc45-MJ009-K20,2,0.03,45.0,J009,20,40.1272824672298,11.852948584921696,25.861835185096197,4.54275226645815,3.7926991841902797,33333440.47393184,17894074.825442575,14487144.253853396,11440223.66366201,16158993.775669158,20158801.999249075,16771849.361654507,16896549.64516127,35655452.40577062,88713453.22172314,120859716.81442058,142177156.20539942
D6d0S2-F0d03-Vc45-MJ010-K20,2,0.03,45.0,J010,20,39.3663309560632,11.091997073755099,26.935046260139398,4.65150658923846,3.7648342471724505,22642928.57458424,27289962.89219633,11617475.72711674,11213954.596227294,28759316.49903833,24443155.73250245,21861001.566655014,23700375.841347784,41593499.31077553,74502361.10387845,176537759.35802576,106764424.3806894
D6d0S2-F0d03-Vc60-MJ001-K16,2,0.03,60.0,J001,16,39.1430406079926,10.8687067256845,25.1147145653297,4.50438418651905,3.71764236782214,30726210.706930984,18429687.084621694,21023369.467080943,16772649.06623444,17817119.058422867,20168554.52111767,31151224.28898684,81867955.07707557,110469386.21039781,125279604.02455352,259763110.81693643,112802015.24303652
D6d0S2-F0d03-Vc60-MJ002-K16,2,0.03,60.0,J002,16,40.81868820208339,12.5443543197753,23.1519672633368,4.35572590870483,3.7395046082689,20599913.638408687,13267159.020465896,15799343.320445785,10894032.77091224,9366485.227497876,16244214.76090274,26980937.49942522,69348459.7659785,68815546.60727197,146373087.03165448,202387624.1971119,235797090.35968065
D6d0S2-F0d03-Vc60-MJ003-K17,2,0.03,60.0,J003,17,47.906927694618396,19.6325938123103,29.1878341226408,4.9639991455424415,4.14702939521847,15203375.492265405,14123879.382773936,16652604.463732734,13915112.664804146,16241855.566429745,24072063.92402045,20858911.242103487,63722009.41384731,81976821.35214165,169241800.53010055,282231899.3788022,289364515.56225747
D6d0S2-F0d03-Vc60-MJ004-K17,2,0.03,60.0,J004,17,50.4370821148119,22.1627482325037,33.3344630036542,4.9737858835545,4.22293241095053,37159732.17047981,26489034.47654223,29270446.85266036,15310972.84095483,20102159.563229457,17869772.50350611,21472674.31262145,60354777.49982497,84012978.67493062,131028284.25862816,390682876.0464439,253901773.73170927
D6d0S2-F0d03-Vc60-MJ005-K18,2,0.03,60.0,J005,18,37.9495995103494,9.67526562804124,25.2416594844767,4.5626435466015,3.64686969632913,22005764.981459,17645806.182493776,21470500.457313936,12431073.144465595,17449945.231677838,21715979.25245732,30858835.37765843,83141914.76588415,120759510.02849382,137422027.51879928,206671553.22426552,270785951.00104004
D6d0S2-F0d03-Vc60-MJ006-K18,2,0.03,60.0,J006,18,42.5711401518947,14.296806269586599,29.409310809236498,4.56719689279595,3.8631444103239705,33146460.10760336,25457320.44736263,26559644.695727523,18442785.009650607,29848942.15917716,32512358.52752493,37602708.37386957,55141870.37474541,81802590.38009642,170379768.21301165,311145631.83430064,174244973.97206056
D6d0S2-F0d03-Vc60-MJ007-K19,2,0.03,60.0,J007,19,41.391158237580704,13.1168243552726,27.884603712257398,4.71816101514575,3.8228409476642202,21808433.77304622,13938565.978733364,19531652.086646635,11340941.790426875,15798788.584171308,22943825.95906244,21747123.977069914,72229293.88003297,76032028.24255979,137412262.40145427,341942143.5898775,232458403.10712224
D6d0S2-F0d03-Vc60-MJ008-K19,2,0.03,60.0,J008,19,46.0008662333051,17.726532350996898,28.5722823350671,5.136597988608799,4.02214514407955,22910625.108779617,20532402.842285294,24149580.16122049,15157659.890412945,18295129.03495303,23509226.188066363,22491926.04519196,46647859.12622811,68194952.50483176,171120911.04473954,257317519.36049092,146519897.13356796
D6d0S2-F0d03-Vc60-MJ009-K20,2,0.03,60.0,J009,20,40.8456769376643,12.5713430553562,25.2853773373632,4.76774612575135,3.8237459269216902,17691648.129392132,17787997.28332424,15133151.707626715,12642685.13336352,14730420.925204925,14340455.821744947,31773558.90161793,39154573.84921352,55627386.64911761,138949088.24584946,368215841.3968303,166207301.26844457
D6d0S2-F0d03-Vc60-MJ010-K20,2,0.03,60.0,J010,20,42.440668869137,14.1663349868288,25.932058968291397,4.55082711091272,3.8625339626233397,35759766.15555737,15454890.50520826,27199936.80617629,17565020.416015588,21302381.277351327,22864662.31460591,22474962.94254936,76976752.18618312,78840148.52979495,123002119.92862658,155727309.55444467,271615827.12512034
D6d0S2-F0d06-Vc15-MJ001-K16,2,0.06,15.0,J001,16,40.8154852876458,12.541151405337699,39.150922896856606,4.75678611115804,3.8750624877749504,15777760.533911565,15833145.847878085,11688641.437471993,15853813.878647195,22607395.771013245,24747825.384376,23355093.31984634,19741380.013960816,12538144.760590024,20064639.980354648,26951474.86722973,36496090.34473615
D6d0S2-F0d06-Vc15-MJ002-K16,2,0.06,15.0,J002,16,41.95519632484071,13.680862442532597,37.304291626419705,4.59339820865722,3.8921666217505098,10179998.481010072,11468768.191037064,13811440.557450345,16333999.261887038,30096701.16138547,24800342.877377544,13734920.750234116,9766358.243937058,13029738.264690872,18715270.958757576,20488994.61909426,16843234.0901086
D6d0S2-F0d06-Vc15-MJ003-K17,2,0.06,15.0,J003,17,44.9093830557995,16.6350491734914,27.1315077739815,4.7480799655130195,3.94376626917327,22633166.32015454,12705821.144357253,14034741.432627292,13811987.904054072,25187587.779175285,33182369.11786928,14307677.174205355,14246125.89209479,10829820.487938713,9850947.375381744,11914084.167275488,13551815.372478828
D6d0S2-F0d06-Vc15-MJ004-K17,2,0.06,15.0,J004,17,44.482868749029294,16.208534866721195,29.0002296128442,4.86864207665203,3.9663067464219695,36226573.17604817,16270169.832252132,16830424.352540027,23431524.672322586,63347059.88828227,33362828.49987137,13998620.868636625,12775964.023466324,11349485.459954675,21876328.11904936,19964395.675770927,11478161.651122922
D6d0S2-F0d06-Vc15-MJ005-K18,2,0.06,15.0,J005,18,40.24706780446361,11.9727339221555,26.282262684088202,4.4376680135971,3.71217490203199,30920846.58302212,16400139.338940967,18825447.3946742,14352804.835762052,37719435.21690661,34631026.16667372,16190680.060351593,11245416.355609663,13919639.40146564,21085301.10054021,24597818.21876301,17749438.947283987
D6d0S2-F0d06-Vc15-MJ006-K18,2,0.06,15.0,J006,18,45.1625161582963,16.8881822759881,30.3396490948035,4.882501671972831,4.04567745282643,24189357.506495137,11590261.10935585,10418067.634899238,13713542.334160667,25555957.090970706,30990288.99781789,14937236.701249905,14461869.459560424,15078462.2592999,27420763.36037549,24419386.01399073,34649384.41410078
D6d0S2-F0d06-Vc15-MJ007-K19,2,0.06,15.0,J007,19,40.978478509261606,12.7041446269535,28.3792807449004,4.67423105237659,3.76067003949232,20129841.3893568,13756047.06097736,15480735.613721166,10498714.255546076,35670878.51911165,36682830.75814219,18990522.030356094,12131168.55349945,11115996.745927326,23070557.17096373,38716337.02704342,42798255.39044853
D6d0S2-F0d06-Vc15-MJ008-K19,2,0.06,15.0,J008,19,39.8266990314703,11.5523651491621,27.3274237687988,4.53278097336284,3.80036539286645,17638357.603137333,11160273.200223144,16863528.935927555,11864233.744534384,22528763.14666655,25704870.407078896,16434295.861019336,15229547.582013786,12503410.54557558,18459995.556076623,29968501.655942284,26932686.56673007
D6d0S2-F0d06-Vc15-MJ009-K20,2,0.06,15.0,J009,20,41.7645685283191,13.490234646010899,26.2762117342072,4.59646400053959,3.90554252665032,16245167.24321988,13811378.924256122,13972075.289665038,10254549.654622823,36845257.99313896,31121221.43156872,17721462.567929666,12476102.315373965,12987663.478666324,19515626.98903717,23451970.27687012,25194392.244702216
D6d0S2-F0d06-Vc15-MJ010-K20,2,0.06,15.0,J010,20,43.5469555430422,15.272621660734101,27.521572809163104,4.88905869642514,3.914484582611661,25581193.20865525,20343799.69131452,12781173.908593316,14714579.58239434,35744729.39144729,26807876.34869241,11622693.591769693,12053193.594709838,13730414.949145785,16076656.966233375,24476476.64820285,27011469.69055232
D6d0S2-F0d06-Vc30-MJ001-K16,2,0.06,30.0,J001,16,43.2442572616104,14.969923379302196,25.4816650696452,4.69780775917158,3.901797929779,23037726.47944128,23054673.99472313,18290239.426175807,19348676.725192185,27468453.49082133,36879641.46738914,26538779.49007735,25612273.66290449,25449674.43948635,33754904.43526256,68261620.3503005,37252026.18650362
D6d0S2-F0d06-Vc30-MJ002-K16,2,0.06,30.0,J002,16,44.2478118160728,15.973477933764697,38.4721337173042,5.28764213829524,4.010078314316529,20744843.755247306,10303667.656347832,11248704.586032584,13753071.855340408,16474095.60532586,20609296.657719355,20578490.4374488,10723998.241236368,17665647.246304937,30238833.168713465,66389933.4370715,52595818.21688776
D6d0S2-F0d06-Vc30-MJ003-K17,2,0.06,30.0,J003,17,46.092827124699895,17.8184932423917,27.7002420463898,4.812489760428599,3.9728120068478,28433426.62220669,10415763.216716077,10542089.947104318,8311000.3213813715,16808799.561559606,13789705.51703096,17936908.209150415,13971192.282690454,18757887.955863364,17553540.510368902,45950101.38654263,23308036.95256896
D6d0S2-F0d06-Vc30-MJ004-K17,2,0.06,30.0,J004,17,45.0416878879969,16.7673540056887,30.2425875109411,5.62419762285277,3.99853545020522,29195279.944718525,15658046.711183522,16528647.97532764,10716335.593400866,21715408.24108781,28313690.575110186,19307636.107807703,19066999.972622134,20855605.224171106,22181122.684820388,53315799.57876462,59370720.66923357
D6d0S2-F0d06-Vc30-MJ005-K18,2,0.06,30.0,J005,18,40.7225357710983,12.4482018887901,28.11763491258349,4.72424091337359,3.7979946084289904,20738789.56897952,15991860.66078204,21654710.14503737,17346353.545430265,26072697.856214426,29947554.96490354,19912093.311667595,16880967.08077394,22047250.398271464,35600745.80691264,37170262.8685251,22553724.8474304
D6d0S2-F0d06-Vc30-MJ006-K18,2,0.06,30.0,J006,18,39.2629864135246,10.988652531216399,26.9303597457855,4.50082341551771,3.69758618926367,58085604.64586315,35157663.626115024,23533738.64534725,27572614.318488866,24957473.81634465,40519544.36445455,27848450.64771831,28067337.232385684,34230460.13576829,41832985.17054642,57229991.54327136,47788926.50492757
