name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-90,90-130,130-170,170-210,210-250,250-290,290-330,330-370,370-400
D6d0S2-F0d03-Vc15-MJ002-K16,2,0.03,15.0,J002,16,38.9751844469339,10.700850564625801,37.52108598944879,4.46733934507438,3.75023019429624,26440781.754441515,17813507.853236582,32166328.19506713,68726946.07349364,28566286.46940951,24170349.05306879,22242069.89700126,33435676.11900881,65879526.78554013
D6d0S2-F0d03-Vc15-MJ003-K17,2,0.03,15.0,J003,17,47.001462982847606,18.7271291005395,50.08081506469321,6.07688136675313,4.1661137195494,35524656.21343762,17637701.22817366,22818225.151376475,35534514.451816946,28132612.90880521,24822734.66642995,29322156.07277393,39878136.05089793,69551833.84431879
D6d0S2-F0d03-Vc15-MJ004-K17,2,0.03,15.0,J004,17,47.2089909389457,18.9346570566376,32.2299447213972,5.46788083590506,4.2456270478566,53091909.32567979,26412847.522901002,27003702.632050075,79740830.14156933,30236638.048554044,25278933.660218515,22410025.414408546,31633748.0354463,39385853.67538801
D6d0S2-F0d03-Vc15-MJ005-K18,2,0.03,15.0,J005,18,38.31587052013961,10.0415366378315,24.574463242563,4.25149736179317,3.67489601380088,40307908.0911044,23654618.628284205,20037589.6485589,77943687.70475529,30656682.25493509,19548955.357368704,23408397.90560857,25868963.49571044,40816914.93972674
D6d0S2-F0d03-Vc15-MJ006-K18,2,0.03,15.0,J006,18,38.270352022419296,9.996018140111179,25.0246001048029,4.39493230160491,3.6774712688280697,30054055.36984055,24007479.58679324,22274130.89091831,43312371.64482197,30396776.68051941,19568096.76504132,28901055.039635524,49003421.85270458,47570951.45579265
D6d0S2-F0d03-Vc15-MJ007-K19,2,0.03,15.0,J007,19,42.3408813974102,14.0665475151021,27.403273304042106,4.87053262489526,3.90787449359232,41666782.01959504,24875650.538437825,29788752.435579885,58173599.8837338,29732762.762420345,26380149.527797364,30636313.56928737,31511223.47031357,58825761.93939165
D6d0S2-F0d03-Vc15-MJ008-K19,2,0.03,15.0,J008,19,40.837017180579295,12.562683298271198,27.6125818854953,4.39001548474589,3.86929613524497,31441931.2766268,21989867.25295268,24028471.0662842,55529512.66583841,41843885.76602163,18689856.18550673,27620997.75272624,35063911.38621116,55997438.28844762
D6d0S2-F0d03-Vc15-MJ009-K20,2,0.03,15.0,J009,20,42.3934822428718,14.1191483605637,26.4619260561426,4.76204350018999,3.94651245296763,31485281.65704437,25094178.70720392,32514518.470880635,108799891.74219257,41483751.73217821,25886701.28517808,28908301.20908958,38521662.992649786,43150799.17814766
D6d0S2-F0d03-Vc15-MJ010-K20,2,0.03,15.0,J010,20,41.8663518781354,13.592017995827199,28.9042273309899,4.87839598251534,3.86291830636002,33765208.24882498,24528471.36786685,22195012.911367986,58245554.60259753,28861530.28087228,13599811.70195192,25129020.543860763,24473651.91171585,49731440.21458558
D6d0S2-F0d03-Vc30-MJ001-K16,2,0.03,30.0,J001,16,39.1743868095773,10.900052927269199,24.294536837449304,4.5860670413712805,3.7557265981567998,67040269.71545111,30460157.853316754,25373822.99750889,55136946.87362593,38674867.80319677,37573910.45499038,57235435.94452632,130784763.21895836,108332674.0587652
D6d0S2-F0d03-Vc30-MJ002-K16,2,0.03,30.0,J002,16,39.061257023448896,10.786923141140802,23.9490198213453,4.78016439339203,3.6728499213181203,31740328.58179886,24476280.99976579,21425090.231306933,42892185.69518758,28387000.28099782,28020973.209642723,40240915.49849594,59732155.59342869,80213257.46629941
D6d0S2-F0d03-Vc30-MJ003-K17,2,0.03,30.0,J003,17,43.930310825791295,15.6559769434832,46.9184144367149,5.23219446521237,4.01115986620662,34902601.61714942,38582485.76034637,28840758.21040229,42940751.31619969,38337330.75596567,26237433.0615036,36893219.09823371,116635740.14117576,109012680.94400662
D6d0S2-F0d03-Vc30-MJ004-K17,2,0.03,30.0,J004,17,46.5375230002343,18.26318911792611,25.8814320735077,4.78010520367203,4.06318898054956,36803394.38114758,29405003.686396405,20340091.88325776,37484191.76915923,33416617.811988696,34519424.02152964,49496107.11969888,77677275.8437499,246852214.29196152
D6d0S2-F0d03-Vc30-MJ005-K18,2,0.03,30.0,J005,18,41.498326757733004,13.2239928754249,26.0411765471839,4.53555241805305,3.84227461864546,39528391.16311447,21246634.671646263,20884275.49793377,40384843.89845774,31193819.891552426,25984299.23006232,36558906.9737539,105231445.44752462,146550743.3776196
D6d0S2-F0d03-Vc30-MJ006-K18,2,0.03,30.0,J006,18,43.3399005917136,15.0655667094055,31.0256826398986,4.7283422356538605,3.88231552554563,36916718.25043089,28725809.68986301,23396617.49542481,37787128.19127968,36087650.590066455,31277695.123591475,45179349.96394092,76984037.89454648,161942320.73581487
D6d0S2-F0d03-Vc30-MJ007-K19,2,0.03,30.0,J007,19,39.9945327335989,11.720198851290801,25.902434868849202,4.53247637705066,3.83751104896416,34901738.92766048,27829213.602832913,18310972.449167635,30669051.77101089,33285709.296187274,21950223.672579683,56076986.70787082,99217731.12458491,107440180.8577529
D6d0S2-F0d03-Vc30-MJ008-K19,2,0.03,30.0,J008,19,41.5454236821288,13.271089799820599,26.985227022635,4.78274836486671,3.78844628427853,46809408.83195052,33585639.761442944,33581434.45606314,52748979.30115724,45102045.05169495,20986449.832528047,39056518.75342042,89064103.04693715,93714852.61592764
D6d0S2-F0d03-Vc30-MJ009-K20,2,0.03,30.0,J009,20,38.911616197609995,10.637282315301801,25.013487451635104,5.0898823558640585,3.7276624591510896,58028230.02487969,20285213.99100368,25888578.95667146,59054098.30252881,42557571.51052372,22963434.90853501,52197106.13708304,82935236.09091471,79330113.42666686
D6d0S2-F0d03-Vc30-MJ010-K20,2,0.03,30.0,J010,20,43.23882712419821,14.964493241889999,24.9814199234807,4.523319380834179,3.8942940592629998,43766843.98392457,24623062.492852896,29449270.82170688,34829105.43394309,29749699.202645905,27719288.765962794,41711302.32231348,75927813.97057053,115604368.43455563
D6d0S2-F0d03-Vc45-MJ001-K16,2,0.03,45.0,J001,16,38.7165971373289,10.4422632550207,40.237909928807504,4.49363117138008,3.76845774339556,37250865.66598005,46150536.89256119,31833086.39707049,36346323.40412649,32346883.21911216,47634044.99108089,92628454.97345711,200838681.09333768,198927965.01111168
D6d0S2-F0d03-Vc45-MJ002-K16,2,0.03,45.0,J002,16,40.42273518362021,12.148401301312001,36.456694559267795,4.49047802992021,3.7688469978692094,26388417.50649492,36674714.89234174,25077113.55392069,22532228.10057239,30116400.742086176,33811633.88119893,78276786.25892651,183046410.73505703,252738258.58531803
D6d0S2-F0d03-Vc45-MJ003-K17,2,0.03,45.0,J003,17,46.803232602610905,18.5288987203027,48.1920483449481,5.11687358195913,4.06865085413431,25539265.36041888,26315487.727355115,23302567.59873979,23992462.788330045,26255128.19763973,31766151.40866363,64401057.36010226,91908679.64542323,205262349.89166355
D6d0S2-F0d03-Vc45-MJ004-K17,2,0.03,45.0,J004,17,45.8904603751266,17.6161264928184,31.092658932374892,5.2052200391739,4.03465158660101,48160911.42456725,30482770.62277345,25735469.681010325,28036424.63277737,30907446.13174987,37280871.00793498,119700528.18059283,178950725.56779152,267864484.53034395
D6d0S2-F0d03-Vc45-MJ005-K18,2,0.03,45.0,J005,18,41.2020028894101,12.927669007101901,26.0522739034663,4.45495621091347,3.8186119808003394,41694067.44871671,55711451.86062214,18162660.16176296,29768222.6845347,34286466.69379005,46042305.51867677,85731160.84787159,242759938.1425836,308840072.57950914
D6d0S2-F0d03-Vc45-MJ006-K18,2,0.03,45.0,J006,18,43.0045141361598,14.7301802538517,27.7895877166205,4.83769015052328,3.8805927782089595,45060887.44109502,52694045.01606725,45276551.97539575,60934344.46991129,44630932.33648967,44903879.17499116,85389814.0132463,234156917.79686284,260654909.0251461
D6d0S2-F0d03-Vc45-MJ007-K19,2,0.03,45.0,J007,19,40.4839945217834,12.2096606394752,26.3675081106885,4.669928737915799,3.7925647341472297,40798322.90423676,38122695.82533849,20131405.329697065,26877066.025364496,31069097.18892405,36841359.244828254,78525192.41131876,157384998.80301657,173204788.7463167
D6d0S2-F0d03-Vc45-MJ008-K19,2,0.03,45.0,J008,19,43.7816409873977,15.5073071050896,31.765761715646896,5.11951499030911,4.105077921369319,45460044.23783684,54245137.02248634,46578905.21668738,40545913.80613697,54579627.76480542,42692978.14864194,74616601.12850875,228574097.9386064,299420673.8981005
D6d0S2-F0d03-Vc45-MJ009-K20,2,0.03,45.0,J009,20,40.1272824672298,11.852948584921696,25.861835185096197,4.54275226645815,3.7926991841902797,50548596.94274299,29900991.298095834,21719676.735302087,37215309.97280388,27319001.02039921,27824446.25912793,104894070.50015864,153693898.13465554,267878425.33927864
D6d0S2-F0d03-Vc45-MJ010-K20,2,0.03,45.0,J010,20,39.3663309560632,11.091997073755099,26.935046260139398,4.65150658923846,3.7648342471724505,37137559.82704832,37011577.972926795,21380892.80552608,50387323.83230005,38478579.26659831,43001253.66717824,93039299.28360274,208077290.7751816,218014459.74081817
D6d0S2-F0d03-Vc60-MJ001-K16,2,0.03,60.0,J001,16,39.1430406079926,10.8687067256845,25.1147145653297,4.50438418651905,3.71764236782214,46797157.61957642,40408497.63040745,30537908.27325508,30784217.82909809,48404421.20140186,119635152.62286326,211823904.69475645,264404428.54622424,303034798.8918712
D6d0S2-F0d03-Vc60-MJ002-K16,2,0.03,60.0,J002,16,40.81868820208339,12.5443543197753,23.1519672633368,4.35572590870483,3.7395046082689,33541341.889153585,25569223.847746696,19844514.57920221,17511201.971140053,42855417.46951094,103696255.00900432,186054309.99400002,323437928.3363377,392285675.84670514
D6d0S2-F0d03-Vc60-MJ003-K17,2,0.03,60.0,J003,17,47.906927694618396,19.6325938123103,29.1878341226408,4.9639991455424415,4.14702939521847,23234794.51592771,32887853.682019204,22446698.029119927,31113732.531338386,40162622.71850024,92639103.76492064,179945070.53096753,431390855.82927054,551844995.1062409
D6d0S2-F0d03-Vc60-MJ004-K17,2,0.03,60.0,J004,17,50.4370821148119,22.1627482325037,33.3344630036542,4.9737858835545,4.22293241095053,58010621.47216194,50780212.85174093,23884671.74231291,31977748.89210247,41413270.21931487,86725484.87056325,151593262.03209618,527320869.39388406,478955464.7942763
D6d0S2-F0d03-Vc60-MJ005-K18,2,0.03,60.0,J005,18,37.9495995103494,9.67526562804124,25.2416594844767,4.5626435466015,3.64686969632913,37099627.91315112,29692993.71602559,23121643.32118688,34464344.23859454,41968188.11700454,126063122.82833467,235154285.35049,303277027.5300312,467475463.65125006
D6d0S2-F0d03-Vc60-MJ006-K18,2,0.03,60.0,J006,18,42.5711401518947,14.296806269586599,29.409310809236498,4.56719689279595,3.8631444103239705,52912157.61777485,51883651.94891764,30380380.05542941,55010812.54713552,57045861.09103496,87937775.20986411,144961302.39302257,472547441.8061046,342504167.49575573
D6d0S2-F0d03-Vc60-MJ007-K19,2,0.03,60.0,J007,19,41.391158237580704,13.1168243552726,27.884603712257398,4.71816101514575,3.8228409476642202,34459998.07703969,32437179.44569593,19897077.90705053,29567715.09524921,41047734.18744939,101757258.0311012,191894178.89626592,472021778.1140418,433988617.6165185
D6d0S2-F0d03-Vc60-MJ008-K19,2,0.03,60.0,J008,19,46.0008662333051,17.726532350996898,28.5722823350671,5.136597988608799,4.02214514407955,37925447.15663269,42383506.72926981,25239538.32980081,30791237.446967386,41889218.74081033,74158950.60426742,159993883.8798344,392439058.7147696,293547523.78644174
D6d0S2-F0d03-Vc60-MJ009-K20,2,0.03,60.0,J009,20,40.8456769376643,12.5713430553562,25.2853773373632,4.76774612575135,3.8237459269216902,30582652.92619177,28460310.80732783,22276340.06259097,26617339.05196509,42660929.52501022,62922272.885929294,130041544.53696372,477980478.6992981,387781355.0099436
D6d0S2-F0d03-Vc60-MJ010-K20,2,0.03,60.0,J010,20,42.440668869137,14.1663349868288,25.932058968291397,4.55082711091272,3.8625339626233397,53350113.97069668,36096684.06284235,35482487.64475809,32669943.768886857,42536979.15144761,116596171.65781264,175066841.60556555,268784740.7510857,449729162.90092766
D6d0S2-F0d06-Vc15-MJ001-K16,2,0.06,15.0,J001,16,40.8154852876458,12.541151405337699,39.150922896856606,4.75678611115804,3.8750624877749504,28706230.95450915,24928742.325782456,25837126.823816624,46661108.87191671,39625806.16340411,31139032.532587323,23330907.30436609,42962969.00517837,63632854.90194849
D6d0S2-F0d06-Vc15-MJ002-K16,2,0.06,15.0,J002,16,41.95519632484071,13.680862442532597,37.304291626419705,4.59339820865722,3.8921666217505098,19928375.723155826,22113098.01424122,28714141.993996754,56171235.22623941,30069609.71548831,18291058.893476304,25026744.858117986,33969431.02306305,33399111.354628265
D6d0S2-F0d06-Vc15-MJ003-K17,2,0.06,15.0,J003,17,44.9093830557995,16.6350491734914,27.1315077739815,4.7480799655130195,3.94376626917327,36902430.64109353,22638097.771254577,27198408.923987243,52933618.21042658,38968887.13971339,23122596.18492705,18173627.715259086,20069884.016382147,24733864.03771481
D6d0S2-F0d06-Vc15-MJ004-K17,2,0.06,15.0,J004,17,44.482868749029294,16.208534866721195,29.0002296128442,4.86864207665203,3.9663067464219695,54769864.80863995,27247001.73119615,38219396.59771099,111519701.88930002,29213300.578639183,20901316.28239099,22751585.668449666,36586631.90351836,25784278.44246285
D6d0S2-F0d06-Vc15-MJ005-K18,2,0.06,15.0,J005,18,40.24706780446361,11.9727339221555,26.282262684088202,4.4376680135971,3.71217490203199,47296068.24591151,31572303.45945771,24004498.064838994,67800013.20603737,35299402.045502745,23746970.68715309,30316920.96821922,32324793.72594846,40183295.54101516
D6d0S2-F0d06-Vc15-MJ006-K18,2,0.06,15.0,J006,18,45.1625161582963,16.8881822759881,30.3396490948035,4.882501671972831,4.04567745282643,36587778.47062665,19791931.549016185,22520368.46908136,51494734.61015233,37357026.891833216,24899285.890377365,37696595.82250183,41173200.036931135,61124377.31625895
D6d0S2-F0d06-Vc15-MJ007-K19,2,0.06,15.0,J007,19,40.978478509261606,12.7041446269535,28.3792807449004,4.67423105237659,3.76067003949232,30136022.969105404,31528429.24776871,18497777.410321213,72588045.70189011,37307798.613109335,23591809.618924066,26866877.85939317,59478922.1999945,73049552.21653521
D6d0S2-F0d06-Vc15-MJ008-K19,2,0.06,15.0,J008,19,39.8266990314703,11.5523651491621,27.3274237687988,4.53278097336284,3.80036539286645,27322559.71405113,25701270.79667224,25196903.77501053,42637881.53702172,35155976.97389613,27127629.904397536,25963710.491237924,41183111.18039816,49644749.07075749
D6d0S2-F0d06-Vc15-MJ009-K20,2,0.06,15.0,J009,20,41.7645685283191,13.490234646010899,26.2762117342072,4.59646400053959,3.90554252665032,28800454.13180284,22085586.740822993,20412963.94948458,73557704.72732548,36378390.40224174,22096585.22806489,27038340.01320821,37366607.22986387,45261460.69204638
D6d0S2-F0d06-Vc15-MJ010-K20,2,0.06,15.0,J010,20,43.5469555430422,15.272621660734101,27.521572809163104,4.88905869642514,3.914484582611661,44179282.52873017,27928899.553925056,22862103.713540245,67783643.38676523,24651773.51678726,19377808.88247042,25505437.83764125,32665465.53546091,48699685.50253929
D6d0S2-F0d06-Vc30-MJ001-K16,2,0.06,30.0,J001,16,43.2442572616104,14.969923379302196,25.4816650696452,4.69780775917158,3.901797929779,36355316.97101945,40096283.20526312,34420238.59270298,58905152.77757595,44345060.78577919,48009647.68446248,45750372.88257533,92728134.89185858,76282709.19861624
D6d0S2-F0d06-Vc30-MJ002-K16,2,0.06,30.0,J002,16,44.2478118160728,15.973477933764697,38.4721337173042,5.28764213829524,4.010078314316529,31502957.00128301,16875549.067329418,23516979.77658252,34346365.54838539,32143587.893958885,24434594.61210686,39448016.5762964,98096837.8053423,88260411.2233137
D6d0S2-F0d06-Vc30-MJ003-K17,2,0.06,30.0,J003,17,46.092827124699895,17.8184932423917,27.7002420463898,4.812489760428599,3.9728120068478,43032098.32529173,18234697.810435914,14470846.304192916,30214128.24672498,24460189.78866465,26907269.93181733,30115335.42173688,66673046.05238175,47050029.62572727
D6d0S2-F0d06-Vc30-MJ004-K17,2,0.06,30.0,J004,17,45.0416878879969,16.7673540056887,30.2425875109411,5.62419762285277,3.99853545020522,46414613.71256858,27546675.76364904,22528952.87482769,41149746.00030371,40127299.351240695,34184966.672785364,38305854.4116327,65039344.59388898,111335147.7753042
D6d0S2-F0d06-Vc30-MJ005-K18,2,0.06,30.0,J005,18,40.7225357710983,12.4482018887901,28.11763491258349,4.72424091337359,3.7979946084289904,32698528.262760304,31271468.01419657,34234182.338706106,55206213.62718777,34159241.95604596,32690204.18287491,45526730.18837465,62101981.91289222,48461601.45964605
D6d0S2-F0d06-Vc30-MJ006-K18,2,0.06,30.0,J006,18,39.2629864135246,10.988652531216399,26.9303597457855,4.50082341551771,3.69758618926367,93933130.8359548,46344561.36754874,48410842.85406026,55291601.21101084,57929072.10898937,46083057.69133541,67573099.35694797,91385400.3542846,86360651.66409945
D6d0S2-F0d06-Vc30-MJ007-K19,2,0.06,30.0,J007,19,42.3047753406921,14.030441458383901,27.4986801984463,4.683589884960379,3.93237517301919,47011729.11853418,18925435.756589685,28058460.040042143,34734537.70882857,23822545.104697425,31960122.70177307,59685548.56208695,79936250.4226407,81254503.86416337
D6d0S2-F0d06-Vc30-MJ008-K19,2,0.06,30.0,J008,19,40.1223391080901,11.8480052257819,25.165506437587105,4.941826267758558,3.7895752656771,36680278.68014389,26990650.73084069,32831251.44184109,40437598.61489366,43487089.53127286,33789604.14980357,53353812.02676637,71123120.76422587,100714071.53898396
D6d0S2-F0d06-Vc30-MJ009-K20,2,0.06,30.0,J009,20,41.0564208705218,12.782086988213699,25.178862990377002,4.656363552712231,3.81683230646106,50123283.14211521,32367764.10186201,23326921.82926053,34291010.847839504,44108516.06968561,26972165.48146297,55833034.99041934,97040213.01666276,116446533.32513969
D6d0S2-F0d06-Vc30-MJ010-K20,2,0.06,30.0,J010,20,39.5376529910202,11.263319108712098,25.4493982725421,4.4903290888439,3.74976958061616,59438816.65600301,37028897.77589641,39452821.13051267,95631574.48237687,66315518.30926021,59092558.49657667,72998651.54571682,126545745.91288179,135252259.58801833
D6d0S2-F0d06-Vc45-MJ001-K16,2,0.06,45.0,J001,16,40.742164580015704,12.4678306977075,35.568100752590105,4.87364407536901,3.87994398028229,43701110.86256734,32024704.29081169,30909333.07277007,49712047.42171137,42542740.14035331,45005220.80845899,65825553.22028836,190088226.3484833,261252955.2911249
D6d0S2-F0d06-Vc45-MJ002-K16,2,0.06,45.0,J002,16,40.221659934463,11.947326052154901,40.5994692807697,4.75475355537993,3.7795300726949,51949712.64303435,50493817.41899593,40787904.19808153,36852133.34274122,56923346.33155379,54069696.02685086,138641597.65188554,278134950.43295354,354457686.19136685
D6d0S2-F0d06-Vc45-MJ003-K17,2,0.06,45.0,J003,17,48.484309519141796,20.2099756368336,28.8319916524477,4.89310906593356,4.1402570142608,52768407.0382697,42342086.53408932,26713882.08588016,31884565.78282299,35847449.75603682,42930246.31563053,109419714.48802216,190420790.8695869,235508542.9563913
D6d0S2-F0d06-Vc45-MJ004-K17,2,0.06,45.0,J004,17,44.3404181594044,16.0660842770962,27.3193985636028,4.53165216754007,3.8946937269706603,53705350.60213007,44260245.33425556,35368741.72072883,48718013.95079143,36779262.23663815,68407857.34533504,119348403.77394564,183489327.70301783,226628880.3812841
D6d0S2-F0d06-Vc45-MJ005-K18,2,0.06,45.0,J005,18,42.5521319958783,14.2777981135702,27.5621751494558,4.602531917863139,3.85415885031892,63912150.36462712,70816711.81759736,49334942.56408401,71633080.86039838,86074511.53054206,79205372.33377217,143780863.64447242,248976521.10045213,135481433.42821565
D6d0S2-F0d06-Vc45-MJ006-K18,2,0.06,45.0,J006,18,42.3050927876836,14.0307589053754,30.6066654996281,4.6496452382784925,3.88583419800672,34735675.41564172,33631580.43211905,23420847.640843,22709057.44400482,29877793.737100914,46989091.90536156,107537662.78757636,160102916.63553077,412558333.11202896
D6d0S2-F0d06-Vc45-MJ007-K19,2,0.06,45.0,J007,19,43.9531382989359,15.6788044166278,27.9411455340123,5.44795851347268,4.02101397037277,63727743.81782337,48313837.70083291,39734211.82169684,57532963.48745762,41268146.8815896,60723035.79950443,154675455.98732144,245202613.24095964,193074800.00084057
D6d0S2-F0d06-Vc45-MJ008-K19,2,0.06,45.0,J008,19,45.967597932176,17.6932640498679,30.5680482017002,4.96644091417234,4.11734418382936,58207504.21394929,60158765.72357561,46930116.44076481,49634654.76119626,58279313.70092655,45704438.10002376,84847109.15160197,195843163.86112133,342901784.061127
D6d0S2-F0d06-Vc45-MJ009-K20,2,0.06,45.0,J009,20,42.452847176358794,14.178513294050699,26.569016469528304,4.63011903468867,3.88239434756817,41465810.2671791,41914517.38361661,29629040.10083178,49359646.52603003,34179692.53959155,48453784.05951817,108149247.84445104,197811617.6328432,158504015.52908105
D6d0S2-F0d06-Vc45-MJ010-K20,2,0.06,45.0,J010,20,43.087038943622,14.8145534438024,25.4567851372037,4.7512393533185,3.8860202914768203,55900767.77267609,44036843.07870847,37055846.6290473,46783104.60552037,47209883.04873113,40406076.22194961,106149178.86064206,285573455.36622983,315646808.1842478
D6d0S2-F0d06-Vc60-MJ001-K16,2,0.06,60.0,J001,16,40.263065474956704,11.9887315926486,41.40446359744021,4.71230090018846,3.7898596397614095,53197159.11934529,47490905.35958852,26516299.899817802,34050703.34804761,49132431.35540382,95002110.70178992,165731756.1440886,341919339.59822685,343322610.33931345
D6d0S2-F0d06-Vc60-MJ002-K16,2,0.06,60.0,J002,16,41.4479787767923,13.173644894484198,42.0199001362448,4.98496427425074,3.9274883921478505,30273114.36274761,34147707.95997954,24300878.206086546,25941325.02828007,35891486.60153696,102555966.4902498,181242796.46291745,365333422.61290807,148370322.06027982
D6d0S2-F0d06-Vc60-MJ003-K17,2,0.06,60.0,J003,17,47.48104157870321,19.20670769639511,24.020744084758395,4.75521433629573,4.06814871258726,65940202.13887291,50962122.35704845,24123078.42965813,28197868.01892109,63539721.1119923,121388260.72277664,249562114.86060983,286184500.74710643,495511375.1168695
D6d0S2-F0d06-Vc60-MJ004-K17,2,0.06,60.0,J004,17,46.958867177365896,18.6845332950577,29.0924063290958,4.75928637197897,3.9690533631542895,37075608.49421494,34413777.96942297,28844523.16675453,22729076.75834725,47022045.67879446,162065482.69528198,188436183.65507883,258585699.84398928,287834562.43157953
D6d0S2-F0d06-Vc60-MJ005-K18,2,0.06,60.0,J005,18,32.289323084715,4.0149892024069604,16.0112181203861,3.3809807087029795,3.24890432986987,49806754.09921402,35681195.63957975,27605867.02492978,31809621.401234675,28918528.63837531,87123431.19597764,102221853.71033204,232729819.07755065,201646880.39846456
D6d0S2-F0d06-Vc60-MJ006-K18,2,0.06,60.0,J006,18,31.2787594557334,3.00442557342528,19.3570211995331,3.41270417314357,3.24764746522772,41405256.923885584,29385626.50814937,20073820.913575534,19449550.062057484,24202007.728462204,63278969.95085356,100800072.86910886,341448043.97864974,200683749.35533184
D6d0S2-F0d06-Vc60-MJ007-K19,2,0.06,60.0,J007,19,39.4864917623182,11.2121578800101,25.1029566448721,4.34900798434127,3.76316064198859,40029272.18370758,39239498.00734254,21175015.462371804,24974107.73346373,42260609.64724973,136968692.96666047,138562135.73493245,368396528.5270592,371704582.8363984
D6d0S2-F0d06-Vc60-MJ008-K19,2,0.06,60.0,J008,19,42.4899127684378,14.215578886129697,27.874877064790105,4.97580544604833,3.96968628083757,42185628.63176172,50354237.97906894,24534616.32148547,44632676.27569579,54590565.04113154,77601608.38138467,150957028.29946297,309132583.71397007,285209529.8867663
D6d0S2-F0d06-Vc60-MJ009-K20,2,0.06,60.0,J009,20,42.3319188194211,14.057584937112999,26.88738831127749,4.9986161448717406,3.99606224582259,65595655.02979688,54215898.85770644,39458291.86980896,46498182.99319418,50721718.673902296,66903085.36841266,170973548.08899692,179454048.13728002,198759327.95452285
D6d0S2-F0d06-Vc60-MJ010-K20,2,0.06,60.0,J010,20,40.5981889506249,12.323855068316698,26.461524726678,4.41178652358739,3.81228504977858,63650978.31655646,34826194.56816237,26618528.231247336,30067056.262401745,31603104.76669113,80914747.00304134,103424038.62663344,221557277.52401257,176140914.247071
D6d0S2-F0d09-Vc15-MJ001-K16,2,0.09,15.0,J001,16,33.2681958859307,4.993862003622519,12.8324075063824,3.37248074554915,3.26529450963417,40320538.99757237,24831106.796215564,26444437.760019626,44454338.57903305,37381177.78714983,16122847.722073078,20432129.87833977,51671485.40264463,29833552.990340475
D6d0S2-F0d09-Vc15-MJ002-K16,2,0.09,15.0,J002,16,41.90392975668,13.6295958743718,24.1397737495368,4.7567293534051,3.8022322019095802,33440801.92665277,22275177.594226897,16778067.247266106,55781430.49983238,27403035.202208605,22969962.54148719,27016241.400311723,26554406.96168763,49851480.37568625
D6d0S2-F0d09-Vc15-MJ003-K17,2,0.09,15.0,J003,17,47.7413361686693,19.467002286361197,27.829636747968888,4.78699963168992,4.1382770078840085,42806802.01789635,31542789.20995185,30311672.61507787,89513288.32439908,36765180.20897155,28658946.20932837,31579248.87425782,27161543.86464404,32464662.92995336
D6d0S2-F0d09-Vc15-MJ004-K17,2,0.09,15.0,J004,17,47.7179146268112,19.4435807445031,31.604621930215398,5.0949808797626295,4.0889485907474,49499799.48244974,27560042.91687536,29807952.101610176,51446699.98424859,34262855.065361604,24942062.46832105,31328558.77933149,23464308.9532197,53890847.40523432
D6d0S2-F0d09-Vc15-MJ005-K18,2,0.09,15.0,J005,18,41.0689238441689,12.7945899618608,29.693867574738608,4.91140114547899,3.77928854792125,40064703.51631236,28003524.60208521,27536962.74689253,81836103.80234118,44768065.62319372,24986182.73903916,29030164.040752783,43863204.425888784,34167343.09295415
D6d0S2-F0d09-Vc15-MJ006-K18,2,0.09,15.0,J006,18,13.8454377363398,0.237257697036025,15.5044746541819,3.4817419369012006,2.748246137941209,42756222.44250579,28388635.374769114,21500067.059683394,92391510.61538404,38644872.4008372,28013476.63868241,25909736.034993824,38883682.42152794,22825769.67629731
D6d0S2-F0d09-Vc15-MJ007-K19,2,0.09,15.0,J007,19,43.6558871068305,15.3815532245225,27.5227275577588,4.84621187640363,3.9748785057697202,36967278.95425809,32483669.723843034,28089496.92820885,43523314.414321296,44079721.935889095,19993072.120999586,32769745.392008513,37614615.92994852,62420318.5185757
D6d0S2-F0d09-Vc15-MJ008-K19,2,0.09,15.0,J008,19,41.5194048538964,13.245070971588195,26.3561482433594,4.82945169924728,3.88179303538149,4.432704704275671e+16,1.5146098635628574e+16,1447399650824624.5,1843703310701482.8,5141799503289403.0,4546173295803847.0,1744205196697567.0,377708784513781.2,312612056923925.7
D6d0S2-F0d09-Vc15-MJ009-K20,2,0.09,15.0,J009,20,39.436363985541604,11.1620301032335,25.380899978066697,4.3971548611463,3.78544628057239,30736646.27274292,26797101.840256386,21594602.575628694,49681795.74101166,32767982.45294558,26233047.82074905,21821805.303187504,46453333.44659238,20931485.457142666
D6d0S2-F0d09-Vc15-MJ010-K20,2,0.09,15.0,J010,20,40.6245173972698,12.350183514961698,26.794271067445003,5.11870441301233,3.81998841222367,47478753.24916525,33065887.384437185,33539316.84418471,67716066.59945463,40341417.27777132,25441851.05438327,24177817.869939234,34462676.779996835,34937100.05133673
D6d0S2-F0d09-Vc30-MJ001-K16,2,0.09,30.0,J001,16,42.190908508197,13.9165746258889,20.5701900611232,4.58899992900193,3.8978977756615496,64733038.50905064,42591755.00132118,41891703.26954047,61058534.03283112,44621494.65590274,42134191.01765223,38679682.23355992,90302490.33991686,84311295.40458652
D6d0S2-F0d09-Vc30-MJ002-K16,2,0.09,30.0,J002,16,42.1152468772191,13.840912994911001,24.8560712101278,4.6548574267188485,3.87729635733503,26347729.51034968,23178454.60051101,31140492.34503278,48154500.61126117,28551433.75729243,34053392.93452345,49362653.95652644,95407016.4135736,83711130.47371566
